date,t_mean_c,t_max_c,t_min_c,rain_mm
2016-12-05,25.61,32.99,19.41,0.0
2016-12-06,24.4,31.7,18.07,0.0
2016-12-07,25.53,32.48,20.46,0.43
2016-12-08,24.65,31.0,20.17,0.0
2016-12-09,22.93,30.05,17.28,0.0
2016-12-10,20.69,27.24,15.42,0.0
2016-12-11,18.4,24.84,12.94,0.0
2016-12-12,17.94,25.41,11.46,0.0
2016-12-13,18.79,26.51,12.27,0.0
2016-12-14,20.0,27.23,13.63,0.0
2016-12-15,20.68,27.49,14.33,0.0
2016-12-16,22.37,29.53,17.56,0.0
2016-12-17,20.44,28.17,14.99,0.0
2016-12-18,20.49,29.53,13.28,0.0
2016-12-19,20.73,28.37,14.63,0.0
2016-12-20,21.53,29.49,14.5,0.0
2016-12-21,22.21,30.23,15.68,0.0
2016-12-22,22.99,31.89,16.2,0.0
2016-12-23,24.49,34.06,16.57,0.0
2016-12-24,24.08,32.29,18.4,0.0
2016-12-25,23.71,31.78,17.83,0.0
2016-12-26,24.16,32.19,18.24,0.0
2016-12-27,24.0,33.34,16.47,0.0
2016-12-28,25.2,35.6,17.12,0.0
2016-12-29,25.97,36.8,18.11,0.0
2016-12-30,25.21,35.9,17.84,0.0
2016-12-31,24.95,35.21,17.58,0.0
2017-01-01,23.72,34.29,15.86,0.0
2017-01-02,23.74,32.56,18.61,0.0
2017-01-03,22.68,31.45,16.1,0.01
2017-01-04,22.58,31.45,16.09,0.02
2017-01-05,20.96,29.62,14.75,0.1
2017-01-06,18.9,26.37,12.91,0.0
2017-01-07,19.24,27.24,12.53,0.0
2017-01-08,20.07,28.06,14.18,0.0
2017-01-09,20.86,29.33,13.66,0.0
2017-01-10,21.55,30.45,14.39,0.0
2017-01-11,22.57,32.38,14.66,0.0
2017-01-12,22.4,30.52,17.1,0.0
2017-01-13,20.02,27.46,14.03,0.0
2017-01-14,18.29,25.57,12.93,0.1
2017-01-15,17.84,26.5,10.1,0.29
2017-01-16,19.74,27.76,13.13,0.0
2017-01-17,20.84,28.71,14.51,0.0
2017-01-18,19.72,26.02,13.3,0.0
2017-01-19,21.01,26.65,15.64,0.01
2017-01-20,21.75,26.21,18.14,1.23
2017-01-21,21.79,28.29,15.84,0.07
2017-01-22,22.89,29.13,17.68,0.28
2017-01-23,22.57,28.98,17.14,0.26
2017-01-24,19.72,24.27,14.75,4.64
2017-01-25,16.94,23.57,11.14,4.54
2017-01-26,18.14,24.98,11.36,0.0
2017-01-27,18.98,25.75,12.41,0.0
2017-01-28,19.26,26.7,12.74,0.0
2017-01-29,19.91,26.77,13.07,0.0
2017-01-30,21.57,29.0,15.09,0.0
2017-01-31,21.7,29.56,14.99,0.0
2017-02-01,22.67,29.82,16.82,0.0
2017-02-02,21.47,29.16,15.32,0.16
2017-02-03,14.39,19.35,7.95,0.53
2017-02-04,13.01,21.46,5.55,1.4
2017-02-05,15.14,23.92,7.27,0.0
2017-02-06,16.89,25.16,9.76,0.0
2017-02-07,17.51,24.96,11.03,0.0
2017-02-08,18.57,27.32,10.22,0.0
2017-02-09,20.52,27.67,13.29,0.0
2017-02-10,20.78,27.12,13.76,0.0
2017-02-11,22.78,29.27,15.7,0.0
2017-02-12,23.67,29.92,18.62,0.0
2017-02-13,23.08,30.11,17.12,0.02
2017-02-14,23.96,31.14,17.55,0.15
2017-02-15,22.01,26.77,18.26,0.0
2017-02-16,22.75,28.59,17.56,0.01
2017-02-17,23.55,30.05,17.57,4.43
2017-02-18,20.42,24.49,14.91,8.89
2017-02-19,18.58,25.83,13.28,0.0
2017-02-20,18.27,26.06,11.85,0.0
2017-02-21,19.77,28.68,12.9,0.0
2017-02-22,21.29,29.65,14.1,0.0
2017-02-23,24.09,32.25,16.89,0.0
2017-02-24,24.95,32.52,17.37,0.0
2017-02-25,24.71,31.72,17.6,0.0
2017-02-26,23.04,28.74,18.61,0.53
2017-02-27,22.38,28.9,17.01,0.02
2017-02-28,21.36,29.14,15.05,0.31
2017-03-01,22.3,31.12,13.96,0.0
2017-03-02,23.8,31.43,17.25,0.0
2017-03-03,24.91,32.72,18.31,0.0
2017-03-04,26.98,34.8,20.43,0.0
2017-03-05,26.66,34.3,19.71,0.12
2017-03-06,26.47,33.75,20.83,0.23
2017-03-07,22.63,30.41,16.23,0.01
2017-03-08,23.18,33.23,13.32,0.0
2017-03-09,25.59,34.52,19.02,0.0
2017-03-10,23.98,33.56,14.72,0.0
2017-03-11,25.31,32.93,17.96,0.0
2017-03-12,25.43,32.78,17.94,0.0
2017-03-13,28.49,36.52,21.0,0.0
2017-03-14,29.01,36.59,22.08,0.0
2017-03-15,27.7,34.67,20.7,0.52
2017-03-16,27.46,35.05,21.21,0.0
2017-03-17,26.64,33.24,20.67,0.0
2017-03-18,27.61,34.21,21.95,0.03
2017-03-19,28.72,36.43,21.32,0.4
2017-03-20,26.32,33.95,20.12,18.07
2017-03-21,23.02,26.97,19.28,4.39
2017-03-22,21.57,29.13,16.15,1.7
2017-03-23,24.22,29.23,18.48,0.0
2017-03-24,25.24,29.68,21.67,6.73
2017-03-25,25.89,33.25,20.45,5.96
2017-03-26,25.38,31.38,19.89,0.1
2017-03-27,25.29,30.1,21.08,0.0
2017-03-28,27.61,34.25,21.05,0.0
2017-03-29,28.89,36.47,21.57,0.0
2017-03-30,30.73,38.78,23.76,0.0
2017-03-31,30.92,39.13,23.56,0.0
2017-04-01,31.29,39.69,23.94,0.0
2017-04-02,32.11,40.6,24.63,0.0
2017-04-03,31.83,41.15,23.38,0.0
2017-04-04,28.07,36.79,20.67,0.0
2017-04-05,23.89,32.74,17.0,0.0
2017-04-06,25.1,35.12,15.91,0.0
2017-04-07,27.3,35.66,19.46,0.0
2017-04-08,30.16,38.5,22.39,0.0
2017-04-09,32.18,40.95,24.17,0.0
2017-04-10,32.23,41.59,24.01,0.0
2017-04-11,31.74,40.78,22.94,0.0
2017-04-12,31.1,39.7,21.94,0.0
2017-04-13,31.7,40.84,22.69,0.0
2017-04-14,33.38,42.32,26.58,0.0
2017-04-15,33.11,41.99,24.88,0.0
2017-04-16,32.29,41.91,23.1,0.0
2017-04-17,31.57,40.19,22.34,0.0
2017-04-18,31.58,39.86,23.23,0.0
2017-04-19,32.73,40.73,26.06,0.0
2017-04-20,30.74,39.2,23.53,1.8
2017-04-21,25.37,34.81,17.19,3.69
2017-04-22,27.36,38.68,15.85,0.0
2017-04-23,32.77,41.79,22.9,0.0
2017-04-24,32.79,40.77,24.49,0.0
2017-04-25,32.57,41.74,23.58,0.0
2017-04-26,33.32,41.69,26.53,0.0
2017-04-27,33.76,42.47,25.16,0.0
2017-04-28,33.98,42.19,25.08,0.0
2017-04-29,33.02,40.71,25.0,0.01
2017-04-30,32.7,39.86,25.84,2.5
2017-05-01,32.09,38.48,26.53,0.2
2017-05-02,33.42,40.27,26.18,1.14
2017-05-03,32.26,38.06,27.0,1.19
2017-05-04,32.05,38.47,27.55,3.71
2017-05-05,30.89,38.16,24.31,2.99
2017-05-06,31.23,39.36,23.24,0.0
2017-05-07,31.86,40.05,23.62,0.0
2017-05-08,33.13,40.45,25.95,0.0
2017-05-09,33.68,41.04,26.66,0.04
2017-05-10,33.68,40.72,27.74,8.53
2017-05-11,31.79,39.55,24.37,25.61
2017-05-12,32.68,40.05,25.46,0.0
2017-05-13,32.73,38.75,27.13,0.28
2017-05-14,33.14,39.71,26.77,0.04
2017-05-15,34.19,41.9,27.88,0.16
2017-05-16,33.42,41.57,26.72,0.0
2017-05-17,34.41,42.5,26.82,0.0
2017-05-18,34.14,41.67,25.51,0.0
2017-05-19,33.66,42.0,25.06,0.0
2017-05-20,34.76,42.78,27.81,0.0
2017-05-21,35.69,44.0,28.2,0.0
2017-05-22,36.1,44.01,28.38,0.0
2017-05-23,33.88,42.44,25.3,0.0
2017-05-24,34.29,42.02,25.22,0.0
2017-05-25,35.35,42.86,27.19,0.0
2017-05-26,35.26,43.76,26.86,0.0
2017-05-27,35.51,44.13,26.68,0.0
2017-05-28,36.45,45.78,27.44,0.0
2017-05-29,36.5,46.43,26.97,1.66
2017-05-30,38.09,48.12,28.77,0.0
2017-05-31,38.79,49.12,28.24,0.0
2017-06-01,38.45,48.72,28.39,0.0
2017-06-02,38.3,47.35,29.69,0.0
2017-06-03,37.09,44.83,28.97,0.0
2017-06-04,36.83,44.79,29.72,0.0
2017-06-05,37.99,46.09,29.38,0.0
2017-06-06,37.99,45.42,30.9,0.0
2017-06-07,37.67,45.76,31.0,0.0
2017-06-08,36.63,44.62,29.8,0.0
2017-06-09,37.36,45.45,29.71,0.0
2017-06-10,37.12,44.65,29.54,0.01
2017-06-11,38.72,46.96,30.9,0.0
2017-06-12,39.18,47.54,32.33,0.0
2017-06-13,38.11,47.37,29.49,0.0
2017-06-14,39.66,48.25,31.7,0.0
2017-06-15,38.6,46.94,29.07,0.0
2017-06-16,38.09,45.9,30.27,0.0
2017-06-17,39.15,48.46,29.8,0.0
2017-06-18,38.88,48.06,30.92,0.0
2017-06-19,39.16,48.47,30.94,0.0
2017-06-20,37.33,46.02,28.81,0.0
2017-06-21,36.6,45.67,27.76,0.0
2017-06-22,38.45,46.01,30.97,0.0
2017-06-23,38.13,46.17,29.81,0.0
2017-06-24,38.02,46.55,29.29,0.0
2017-06-25,38.41,46.39,29.82,0.0
2017-06-26,38.6,46.91,29.61,0.0
2017-06-27,40.15,48.76,30.83,0.0
2017-06-28,40.9,49.44,32.48,0.0
2017-06-29,40.67,48.65,32.61,0.0
2017-06-30,39.11,46.19,30.83,0.0
2017-07-01,38.71,46.16,31.13,0.0
2017-07-02,39.55,47.81,30.67,0.0
2017-07-03,40.4,48.86,31.55,0.0
2017-07-04,39.66,47.58,31.64,0.0
2017-07-05,39.81,48.16,30.64,0.0
2017-07-06,41.24,49.36,32.51,0.0
2017-07-07,40.91,48.01,32.73,0.31
2017-07-08,38.39,44.21,32.78,2.4
2017-07-09,36.66,43.23,29.31,4.76
2017-07-10,37.2,43.79,29.96,0.48
2017-07-11,37.61,44.18,31.03,0.34
2017-07-12,37.87,44.2,31.73,0.85
2017-07-13,37.21,43.78,30.36,0.04
2017-07-14,36.94,43.23,30.67,0.2
2017-07-15,36.66,42.79,30.31,2.32
2017-07-16,34.84,41.37,29.63,5.69
2017-07-17,35.47,42.88,29.63,0.51
2017-07-18,37.93,45.1,31.03,1.04
2017-07-19,38.88,45.81,31.22,0.0
2017-07-20,37.72,44.46,30.93,0.0
2017-07-21,37.09,43.93,29.12,1.16
2017-07-22,38.76,44.57,32.92,0.0
2017-07-23,37.04,42.73,32.89,0.79
2017-07-24,34.75,41.09,31.1,5.11
2017-07-25,35.82,42.83,28.19,0.08
2017-07-26,37.48,44.22,32.76,0.61
2017-07-27,38.14,45.99,30.41,0.55
2017-07-28,39.0,45.83,31.46,0.14
2017-07-29,39.84,45.92,32.3,0.0
2017-07-30,38.97,45.97,32.29,0.0
2017-07-31,38.84,45.86,31.26,0.0
2017-08-01,39.6,46.52,32.14,0.28
2017-08-02,39.76,46.48,32.52,1.41
2017-08-03,38.2,44.67,31.03,3.08
2017-08-04,39.09,45.9,32.27,0.14
2017-08-05,39.38,46.27,32.03,0.5
2017-08-06,39.53,46.12,32.28,0.0
2017-08-07,39.22,46.15,32.04,0.0
2017-08-08,38.28,46.47,30.57,0.0
2017-08-09,37.08,44.55,30.0,0.0
2017-08-10,37.15,44.06,30.72,0.04
2017-08-11,37.9,44.95,31.04,0.25
2017-08-12,37.75,45.09,29.91,0.0
2017-08-13,37.6,44.98,29.87,0.0
2017-08-14,37.36,44.03,30.34,0.0
2017-08-15,35.45,42.3,28.53,0.86
2017-08-16,33.74,40.67,26.59,2.85
2017-08-17,34.96,41.85,27.89,3.25
2017-08-18,37.58,44.4,31.07,0.0
2017-08-19,38.8,46.11,31.27,0.0
2017-08-20,38.14,45.26,30.56,0.0
2017-08-21,35.47,42.83,29.25,0.0
2017-08-22,36.03,44.11,28.16,0.0
2017-08-23,35.98,42.74,29.52,0.11
2017-08-24,35.18,42.69,28.04,1.01
2017-08-25,34.18,41.86,27.01,0.0
2017-08-26,35.94,43.01,28.8,0.0
2017-08-27,37.06,43.84,29.55,0.0
2017-08-28,36.53,43.66,29.45,0.0
2017-08-29,35.81,43.89,27.41,0.0
2017-08-30,35.86,43.4,28.27,0.0
2017-08-31,35.37,43.55,27.08,0.0
2017-09-01,35.26,42.4,28.59,0.0
2017-09-02,36.04,43.88,28.4,0.0
2017-09-03,36.83,44.82,28.34,0.0
2017-09-04,36.44,44.11,28.38,0.0
2017-09-05,35.28,41.88,28.38,0.15
2017-09-06,35.43,41.78,28.66,0.14
2017-09-07,35.59,41.86,28.94,0.12
2017-09-08,35.02,41.6,28.13,0.0
2017-09-09,35.71,42.8,28.42,0.0
2017-09-10,36.49,43.93,29.14,0.0
2017-09-11,35.63,42.8,28.13,0.0
2017-09-12,34.73,42.31,27.29,0.0
2017-09-13,34.42,41.86,27.16,0.0
2017-09-14,34.48,41.84,27.08,0.0
2017-09-15,35.01,42.49,27.46,0.0
2017-09-16,35.65,43.25,28.42,0.0
2017-09-17,36.25,43.08,29.05,0.0
2017-09-18,35.51,42.35,28.76,0.0
2017-09-19,35.03,42.44,27.98,0.18
2017-09-20,35.87,42.99,29.41,0.0
2017-09-21,35.52,41.85,28.73,0.0
2017-09-22,34.18,40.06,28.48,0.0
2017-09-23,33.92,39.92,27.71,0.0
2017-09-24,33.92,40.32,27.44,0.0
2017-09-25,33.76,40.47,27.24,0.0
2017-09-26,33.27,41.03,25.16,0.04
2017-09-27,32.92,41.0,25.1,0.08
2017-09-28,32.32,40.77,24.62,0.0
2017-09-29,32.55,41.3,24.6,0.0
2017-09-30,34.77,43.55,26.82,0.0
2017-10-01,34.0,42.96,26.08,0.0
2017-10-02,33.53,42.13,25.14,0.0
2017-10-03,33.33,41.84,25.13,0.0
2017-10-04,33.08,39.56,26.99,0.0
2017-10-05,30.99,37.32,24.97,0.0
2017-10-06,30.61,38.1,23.91,0.0
2017-10-07,30.83,38.52,23.39,0.0
2017-10-08,32.86,41.29,24.99,0.0
2017-10-09,32.94,40.8,25.54,0.0
2017-10-10,34.04,41.94,27.21,0.0
2017-10-11,33.48,41.13,25.9,0.0
2017-10-12,32.08,39.98,24.69,0.0
2017-10-13,32.94,40.42,26.91,0.0
2017-10-14,33.29,40.75,26.5,0.0
2017-10-15,32.48,39.45,26.2,0.0
2017-10-16,32.9,39.87,27.89,0.0
2017-10-17,32.53,39.6,27.67,0.0
2017-10-18,31.9,39.27,24.51,0.0
2017-10-19,32.36,39.48,25.34,0.0
2017-10-20,31.17,38.17,24.7,0.0
2017-10-21,30.4,37.72,24.36,0.0
2017-10-22,30.31,37.17,23.88,0.0
2017-10-23,29.89,37.29,22.62,0.0
2017-10-24,29.63,36.48,23.19,0.0
2017-10-25,29.04,35.93,22.57,0.0
2017-10-26,29.8,37.03,22.99,0.0
2017-10-27,29.17,36.79,21.44,0.0
2017-10-28,30.5,38.6,22.51,0.0
2017-10-29,28.78,37.3,21.13,0.0
2017-10-30,28.34,36.38,20.7,0.0
2017-10-31,27.42,34.7,20.57,0.0
