fid,DERIVED1,AGREE,GREEN,GREEN_IMG,VEGFRAC,HIGH
16704,Unmetered,unmetered,0,0,0.902,0
16705,Residential,same,0,0,0.819,0
16706,Unmetered,unmetered,0,0,0.049,0
16707,Unmetered,unmetered,0,0,0.019,0
16708,Unmetered,unmetered,0,0,0.008,0
16709,Residential,same,0,0,0.391,0
16710,Unmetered,unmetered,0,0,0.02,0
16711,Unmetered,unmetered,0,0,0.768,0
16712,Residential,differs,1,1,0.808,0
16713,Residential,same,0,0,0.16,0
16714,Residential,same,0,0,0.435,0
16715,Unmetered,unmetered,0,0,0.963,0
16716,Unmetered,unmetered,0,0,0.438,0
16717,Residential,same,0,0,0.245,0
16718,Unmetered,unmetered,0,0,0.343,0
16719,Unmetered,unmetered,0,0,0.583,0
16720,Unmetered,unmetered,0,0,0.432,0
16721,Unmetered,unmetered,0,0,0.382,0
16722,Unmetered,unmetered,0,0,0.732,0
16723,Residential,same,0,0,0.499,0
16724,Unmetered,unmetered,0,0,0.299,0
16725,Unmetered,unmetered,0,0,0.71,0
16726,Unmetered,unmetered,0,0,0.789,0
16727,Unmetered,unmetered,0,1,1.0,0
16728,Unmetered,unmetered,0,0,0.376,0
16729,Unmetered,unmetered,0,0,0.144,0
16730,Unmetered,unmetered,0,0,0.582,0
16731,Unmetered,unmetered,0,0,0.159,0
16732,Unmetered,unmetered,0,0,0.515,0
16733,Unmetered,unmetered,0,0,0.689,0
16734,Residential,same,0,0,0.633,0
16735,Unmetered,unmetered,0,0,0.4,0
16736,Unmetered,unmetered,0,0,0.246,0
16737,Unmetered,unmetered,0,0,0.43,0
16738,Residential,same,0,0,0.614,0
16739,Unmetered,unmetered,0,0,0.915,0
16740,Unmetered,unmetered,0,0,0.752,0
16741,Residential,same,0,0,0.453,0
16742,Unmetered,unmetered,0,0,0.318,0
16743,Residential,same,0,0,0.622,0
16744,Residential,same,0,0,0.702,0
16745,Unmetered,unmetered,0,0,0.277,0
16746,Unmetered,unmetered,0,0,0.386,0
16747,Unmetered,unmetered,0,0,0.088,0
16748,Unmetered,unmetered,0,0,0.0,0
16749,Unmetered,unmetered,0,0,0.0,0
16750,Unmetered,unmetered,0,0,0.0,0
16751,Unmetered,unmetered,0,0,0.183,0
16752,Unmetered,unmetered,0,0,0.0,0
16753,Unmetered,unmetered,0,0,0.0,0
16754,Unmetered,unmetered,0,0,0.0,0
16755,Unmetered,unmetered,0,0,0.0,0
16756,Unmetered,unmetered,0,0,0.002,0
16757,Unmetered,unmetered,0,0,0.0,0
16758,Unmetered,unmetered,0,0,0.728,0
16759,Unmetered,unmetered,0,0,0.375,0
16760,Unmetered,unmetered,0,0,0.493,0
16761,Residential,same,0,0,0.538,0
16762,Unmetered,unmetered,0,0,0.0,0
16763,Residential,same,0,0,0.65,0
16764,Unmetered,unmetered,0,0,0.585,0
16765,Unmetered,unmetered,0,0,1.0,0
16766,Residential,same,0,0,0.738,0
16767,Unmetered,differs,1,1,0.968,0
16768,Unmetered,unmetered,0,0,0.715,0
16769,Unmetered,unmetered,0,0,0.975,0
16770,Unmetered,unmetered,0,0,0.879,0
16771,Unmetered,unmetered,0,0,0.984,0
16772,Unmetered,unmetered,0,0,0.998,0
16773,Unmetered,unmetered,0,0,0.919,0
16774,Unmetered,unmetered,0,0,0.978,0
16775,Unmetered,unmetered,0,0,0.738,0
16776,Unmetered,unmetered,0,0,0.963,0
16777,Unmetered,unmetered,0,0,0.865,0
16778,Unmetered,unmetered,0,0,0.903,0
16779,Residential,same,0,0,0.873,0
16780,Unmetered,unmetered,0,0,0.933,0
16781,Unmetered,unmetered,0,0,0.862,0
16782,Unmetered,unmetered,0,0,0.168,0
16783,Residential,same,0,0,0.424,0
16784,Unmetered,unmetered,0,0,0.008,0
16785,Residential,same,0,0,0.798,0
16786,Unmetered,unmetered,0,0,0.398,0
16787,Unmetered,unmetered,0,0,0.865,0
16788,Unmetered,unmetered,0,0,0.951,0
16789,Unmetered,unmetered,0,0,0.677,0
16790,Unmetered,unmetered,0,0,0.762,0
16791,Unmetered,unmetered,0,0,0.992,0
16792,Unmetered,unmetered,0,0,0.718,0
16793,Unmetered,unmetered,0,0,1.0,0
16794,Unmetered,unmetered,0,0,0.843,0
16795,Unmetered,unmetered,0,0,0.943,0
16796,Unmetered,unmetered,0,0,0.878,0
16797,Residential,differs,1,1,0.832,0
16798,Residential,same,0,0,0.487,0
16799,Residential,same,0,0,0.403,0
16800,Unmetered,unmetered,0,0,0.646,0
16801,Residential,same,0,0,0.25,0
16802,Residential,same,0,0,0.831,0
16803,Residential,same,0,0,0.696,0
16804,Residential,same,0,0,0.722,0
16805,Residential,same,0,0,0.538,0
16806,Residential,same,0,0,0.206,0
16807,Unmetered,unmetered,0,0,0.923,0
16808,Unmetered,unmetered,0,0,0.646,0
16809,Unmetered,unmetered,0,0,0.534,0
16810,Residential,same,0,0,0.895,0
16811,Residential,same,0,0,0.534,0
16812,Unmetered,unmetered,0,0,0.816,0
16813,Unmetered,unmetered,0,0,0.931,0
16814,Residential,same,0,0,0.727,0
16815,Unmetered,unmetered,0,0,0.731,0
16816,Unmetered,unmetered,0,0,0.423,0
16817,Unmetered,unmetered,0,0,0.68,0
16818,Unmetered,unmetered,0,0,0.985,0
16819,Unmetered,unmetered,0,0,0.614,0
16820,Residential,same,0,0,0.535,0
16821,Unmetered,unmetered,0,0,0.81,0
16822,Unmetered,unmetered,0,0,0.771,0
16823,Unmetered,unmetered,0,0,0.887,0
16824,Unmetered,unmetered,0,0,0.869,0
16825,Unmetered,unmetered,0,0,0.421,0
16826,Unmetered,unmetered,0,0,0.946,0
16827,Unmetered,unmetered,0,0,0.961,0
16828,Unmetered,unmetered,0,0,0.889,0
16829,Residential,same,0,0,0.442,0
16830,Unmetered,unmetered,0,0,0.272,0
16831,Residential,differs,1,1,0.767,0
16832,Unmetered,unmetered,0,0,0.295,0
16833,Commercial,differs,1,0,0.248,0
16834,Unmetered,unmetered,0,0,0.521,0
16835,Unmetered,unmetered,0,0,0.201,0
16836,Unmetered,unmetered,0,0,0.244,0
16837,Residential,same,0,0,0.376,0
16838,Residential,same,0,0,0.007,0
16839,Unmetered,unmetered,0,0,0.333,0
16840,Government,differs,0,0,0.789,0
16841,Residential-Commercial,differs,0,0,0.696,0
16842,Commercial,differs,0,0,0.539,0
16843,Commercial,differs,0,0,0.496,0
16844,Unmetered,unmetered,0,0,0.151,0
16845,Residential,same,0,0,0.493,0
16846,Unmetered,unmetered,0,0,0.567,0
16847,Commercial,differs,0,0,0.142,0
16848,Unmetered,unmetered,0,0,,0
16849,Unmetered,unmetered,0,0,,0
16850,Residential,same,0,0,0.298,0
16851,Commercial,differs,0,0,0.211,0
16852,Government,new,0,0,0.546,0
16853,Residential-Commercial,differs,0,0,0.723,0
16854,Unmetered,unmetered,0,0,0.838,0
16855,Residential,same,0,0,0.717,0
16856,Unmetered,unmetered,0,0,0.363,0
16857,Unmetered,unmetered,0,0,0.152,0
16858,Unmetered,unmetered,0,0,0.567,0
16859,Residential,same,0,0,0.558,0
16860,Unmetered,unmetered,0,0,0.674,0
16861,Unmetered,unmetered,0,0,0.948,0
16862,Residential,same,0,0,0.651,0
16863,Residential,same,0,0,0.082,0
16864,Unmetered,unmetered,0,0,0.2,0
16865,Residential,same,0,0,0.536,0
16866,Residential,same,0,0,0.35,0
16867,Residential,same,0,0,0.518,0
16868,Unmetered,unmetered,0,0,0.186,0
16869,Unmetered,unmetered,0,0,0.288,0
16870,Unmetered,unmetered,0,0,0.254,0
16871,Unmetered,unmetered,0,0,0.259,0
16872,Unmetered,unmetered,0,0,0.215,0
16873,Unmetered,unmetered,0,0,0.337,0
16874,Unmetered,unmetered,0,0,0.232,0
16875,Unmetered,unmetered,0,0,0.549,0
16876,Unmetered,unmetered,0,0,0.457,0
16877,Unmetered,unmetered,0,0,0.367,0
16878,Unmetered,unmetered,0,0,0.012,0
16879,Residential,same,0,0,0.314,0
16880,Unmetered,unmetered,0,0,0.81,0
16881,Unmetered,unmetered,0,0,0.768,0
16882,Unmetered,unmetered,0,0,0.721,0
16883,Commercial,differs,1,1,0.637,0
16884,Unmetered,unmetered,0,0,0.114,0
16885,Government,differs,0,0,0.195,0
16886,Residential,same,0,0,0.521,0
16887,Residential,same,0,0,0.145,0
16888,Residential,same,0,0,0.364,0
16889,Unmetered,differs,1,0,0.822,0
16890,Unmetered,unmetered,0,0,0.048,0
16891,Unmetered,unmetered,0,0,0.641,0
16892,Unmetered,unmetered,0,0,0.124,0
16893,Unmetered,unmetered,0,0,0.014,0
16894,Unmetered,unmetered,0,0,0.18,0
16895,Unmetered,unmetered,0,0,0.386,0
16896,Residential,same,0,0,0.144,0
16897,Unmetered,unmetered,0,0,0.703,0
16898,Residential,same,0,0,0.758,0
16899,Unmetered,unmetered,0,0,0.81,0
16900,Unmetered,unmetered,0,0,0.116,0
16901,Unmetered,unmetered,0,0,0.061,0
16902,Residential,same,0,0,0.326,0
16903,Unmetered,unmetered,0,0,0.057,0
16904,Unmetered,unmetered,0,0,0.914,0
16905,Residential,same,0,0,0.403,0
16906,Residential,same,0,0,0.153,0
16907,Unmetered,unmetered,0,0,0.006,0
16908,Residential,same,0,0,0.625,0
16909,Unmetered,unmetered,0,0,0.804,0
16910,Agricultural,differs,0,0,0.475,0
16911,Unmetered,unmetered,0,0,0.288,0
16912,Residential,same,0,0,0.592,0
16913,Unmetered,unmetered,0,0,0.834,0
16914,Residential,same,0,0,0.269,0
16915,Residential,same,0,0,0.313,0
16916,Unmetered,unmetered,0,0,0.446,0
16917,Unmetered,differs,1,0,0.519,0
16918,Unmetered,unmetered,0,0,0.604,0
16919,Residential,same,0,0,0.332,0
16920,Unmetered,unmetered,0,0,0.26,0
16921,Unmetered,unmetered,0,0,0.522,0
16922,Unmetered,unmetered,0,0,0.857,0
16923,Unmetered,unmetered,0,0,0.289,0
16924,Residential,same,0,0,0.817,0
16925,Unmetered,unmetered,0,0,0.643,0
16926,Unmetered,unmetered,0,0,0.178,0
16927,Residential,same,0,0,0.298,0
16928,Unmetered,unmetered,0,0,0.789,0
16929,Residential,same,0,0,0.59,0
16930,Residential,same,0,0,0.088,0
16931,Residential,same,0,0,0.971,0
16932,Unmetered,unmetered,0,0,0.455,0
16933,Unmetered,unmetered,0,0,0.819,0
16934,Residential,same,0,0,0.58,0
16935,Residential,same,0,0,0.883,0
16936,Unmetered,unmetered,0,0,0.364,0
16937,Unmetered,unmetered,0,0,0.911,0
16938,Agricultural,differs,1,1,0.953,0
16939,Unmetered,unmetered,0,0,0.479,0
16940,Unmetered,unmetered,0,0,0.336,0
16941,Unmetered,unmetered,0,0,0.683,0
16942,Unmetered,unmetered,0,0,0.663,0
16943,Unmetered,unmetered,0,0,0.234,0
16944,Residential,same,0,0,0.754,0
16945,Unmetered,unmetered,0,0,0.944,0
16946,Unmetered,unmetered,0,0,0.353,0
16947,Residential,differs,1,1,0.897,0
16948,Residential,differs,1,1,0.877,0
16949,Unmetered,unmetered,0,0,0.743,0
16950,Residential,same,0,0,0.289,0
16951,Residential,same,0,0,0.249,0
16952,Residential,same,0,0,0.674,0
16953,Unmetered,unmetered,0,0,0.785,0
16954,Unmetered,unmetered,0,0,0.078,0
16955,Unmetered,unmetered,0,0,0.0,0
16956,Unmetered,unmetered,0,0,0.054,0
16957,Unmetered,unmetered,0,0,0.699,0
16958,Unmetered,unmetered,0,0,0.45,0
16959,Unmetered,unmetered,0,0,0.267,0
16960,Residential,same,0,0,0.91,0
16961,Residential,same,0,0,0.48,0
16962,Unmetered,unmetered,0,0,0.203,0
16963,Unmetered,unmetered,0,0,0.244,0
16964,Unmetered,unmetered,0,0,0.246,0
16965,Unmetered,unmetered,0,0,0.133,0
16966,Unmetered,unmetered,0,0,0.06,0
16967,Unmetered,unmetered,0,0,0.462,0
16968,Unmetered,unmetered,0,0,0.111,0
16969,Residential,same,0,0,0.016,0
16970,Unmetered,unmetered,0,0,0.079,0
16971,Unmetered,unmetered,0,0,0.324,0
16972,Unmetered,unmetered,0,0,0.628,0
16973,Unmetered,unmetered,0,0,0.254,0
16974,Residential,same,0,0,0.589,0
16975,Unmetered,unmetered,0,0,0.683,0
16976,Unmetered,unmetered,0,0,0.461,0
16977,Unmetered,unmetered,0,0,0.072,0
16978,Residential,same,0,0,0.382,0
16979,Unmetered,unmetered,0,0,0.134,0
16980,Unmetered,unmetered,0,0,0.117,0
16981,Unmetered,unmetered,0,0,0.427,0
16982,Residential,same,0,0,0.178,0
16983,Residential-Commercial,same,0,0,0.636,0
16984,Unmetered,unmetered,0,0,0.966,0
16985,Unmetered,unmetered,0,0,0.124,0
16986,Residential,differs,1,1,0.752,0
16987,Unmetered,unmetered,0,0,0.106,0
16988,Residential,same,0,0,0.67,0
16989,Unmetered,unmetered,0,0,0.737,0
16990,Residential,same,0,0,0.575,0
16991,Unmetered,unmetered,0,0,0.274,0
16992,Residential,same,0,0,0.574,0
16993,Residential,differs,1,1,0.868,0
16994,Unmetered,differs,1,1,0.996,0
16995,Residential,same,0,0,0.092,0
16996,Residential,same,0,0,0.205,0
16997,Unmetered,unmetered,0,0,0.205,0
16998,Residential-Commercial,differs,0,0,0.083,0
16999,Unmetered,unmetered,0,0,0.724,0
17000,Unmetered,unmetered,0,0,0.315,0
17001,Residential,same,0,0,0.16,0
17002,Unmetered,unmetered,0,0,0.505,0
17003,Unmetered,unmetered,0,0,0.844,0
17004,Unmetered,unmetered,0,0,0.37,0
17005,Unmetered,unmetered,0,0,0.772,0
17006,Residential,same,0,0,0.265,0
17007,Unmetered,unmetered,0,0,0.478,0
17008,Residential,same,0,0,0.61,0
17009,Unmetered,unmetered,0,0,0.52,0
17010,Unmetered,unmetered,0,0,0.814,0
17011,Unmetered,unmetered,0,0,0.447,0
17012,Residential,same,0,0,0.308,0
17013,Unmetered,unmetered,0,0,0.685,0
17014,Residential,same,0,0,0.101,0
17015,Unmetered,unmetered,0,0,0.184,0
17016,Unmetered,unmetered,0,0,0.622,0
17017,Unmetered,unmetered,0,0,0.566,0
17018,Unmetered,unmetered,0,0,0.735,0
17019,Unmetered,unmetered,0,0,0.405,0
17020,Unmetered,unmetered,0,1,0.737,0
17021,Residential,same,0,0,0.241,0
17022,Residential,same,0,0,0.422,0
17023,Unmetered,unmetered,0,0,0.351,0
17024,Unmetered,unmetered,0,0,0.531,0
17025,Unmetered,unmetered,0,0,0.273,0
17026,Unmetered,unmetered,0,0,0.402,0
17027,Unmetered,unmetered,0,0,0.096,0
17028,Residential,same,0,0,0.503,0
17029,Residential,same,0,0,0.41,0
17030,Residential,same,0,0,0.585,0
17031,Residential,same,0,0,0.179,0
17032,Unmetered,unmetered,0,0,0.8,0
17033,Residential,same,0,1,0.685,0
17034,Residential,same,0,1,0.74,0
17035,Residential,differs,1,1,0.818,0
17036,Unmetered,unmetered,0,0,0.623,0
17037,Residential,same,0,0,0.836,0
17038,Commercial,differs,0,0,0.653,0
17039,Residential,same,0,0,0.341,0
17040,Unmetered,unmetered,0,0,0.703,0
17041,Unmetered,unmetered,0,0,0.895,0
17042,Unmetered,unmetered,0,1,0.79,0
17043,Unmetered,unmetered,0,1,0.902,0
17044,Unmetered,unmetered,0,0,0.967,0
17045,Unmetered,unmetered,0,0,0.604,0
17046,Unmetered,unmetered,0,0,0.228,0
17047,Residential,same,0,0,0.462,0
17048,Unmetered,unmetered,0,0,0.863,0
17049,Residential,same,0,0,0.828,0
17050,Residential,same,0,0,0.062,0
17051,Unmetered,unmetered,0,0,0.513,0
17052,Residential,same,0,0,0.456,0
17053,Residential,same,0,0,0.604,0
17054,Unmetered,unmetered,0,0,0.525,0
17055,Unmetered,unmetered,0,0,0.821,0
17056,Unmetered,unmetered,0,0,0.727,0
17057,Unmetered,unmetered,0,0,0.393,0
17058,Unmetered,unmetered,0,0,0.222,0
17059,Unmetered,unmetered,0,0,0.489,0
17060,Unmetered,unmetered,0,0,0.929,0
17061,Unmetered,unmetered,0,0,0.553,0
17062,Unmetered,unmetered,0,0,0.209,0
17063,Commercial,differs,0,0,0.158,0
17064,Unmetered,unmetered,0,0,0.523,0
17065,Residential-Commercial,differs,0,0,0.0,0
17066,Commercial,differs,0,0,0.011,0
17067,Unmetered,unmetered,0,0,0.325,0
17068,Unmetered,unmetered,0,0,0.554,0
17069,Unmetered,unmetered,0,0,0.857,0
17070,Unmetered,differs,1,1,0.769,0
17071,Residential,same,0,0,0.174,0
17072,Residential,same,0,0,0.581,0
17073,Residential,same,0,0,0.708,0
17074,Unmetered,unmetered,0,0,0.735,0
17075,Unmetered,unmetered,0,0,0.844,0
17076,Unmetered,unmetered,0,0,0.989,0
17077,Unmetered,unmetered,0,0,0.977,0
17078,Unmetered,unmetered,0,0,0.759,0
17079,Unmetered,unmetered,0,1,0.83,0
17080,Unmetered,differs,1,1,0.827,0
17081,Residential-Commercial,differs,0,0,0.692,0
17082,Residential,same,0,0,0.606,0
17083,Residential,same,0,0,0.756,0
17084,Residential,same,0,0,0.55,0
17085,Residential,same,0,0,0.365,0
17086,Residential,same,0,0,0.226,0
17087,Residential,same,0,0,0.045,0
17088,Unmetered,unmetered,0,0,0.061,0
17089,Unmetered,differs,1,1,0.846,0
17090,Government,same,0,0,0.441,0
17091,Residential,same,0,0,0.283,0
17092,Residential,same,0,0,0.581,0
17093,Unmetered,unmetered,0,0,0.044,0
17094,Unmetered,unmetered,0,0,0.437,0
17095,Commercial,differs,0,0,0.329,0
17096,Residential,same,0,0,0.501,0
17097,Unmetered,differs,1,1,0.633,0
17098,Unmetered,unmetered,0,0,0.746,0
17099,Residential,same,0,0,0.644,0
17100,Residential,same,0,1,0.76,0
17101,Residential,same,0,0,0.535,0
17102,Unmetered,unmetered,0,1,0.578,0
17103,Residential,same,0,0,0.721,0
17104,Unmetered,unmetered,0,0,0.633,0
17105,Residential,same,0,0,0.299,0
17106,Unmetered,unmetered,0,0,0.95,0
17107,Residential,same,0,0,0.569,0
17108,Unmetered,unmetered,0,0,0.953,0
17109,Unmetered,unmetered,0,0,0.587,0
17110,Unmetered,unmetered,0,0,0.536,0
17111,Unmetered,unmetered,0,0,0.671,0
17112,Residential,same,0,0,0.263,0
17113,Unmetered,unmetered,0,0,0.629,0
17114,Unmetered,unmetered,0,0,0.871,0
17115,Unmetered,unmetered,0,0,0.926,0
17116,Unmetered,unmetered,0,0,0.879,0
17117,Residential,same,0,0,0.48,0
17118,Unmetered,unmetered,0,0,0.807,0
17119,Residential,same,0,0,0.592,0
17120,Residential,same,0,0,0.498,0
17121,Residential,same,0,0,0.833,0
17122,Residential,same,0,0,0.589,0
17123,Unmetered,unmetered,0,0,0.719,0
17124,Unmetered,unmetered,0,0,0.675,0
17125,Unmetered,unmetered,0,0,0.627,0
17126,Unmetered,unmetered,0,0,0.414,0
17127,Unmetered,unmetered,0,0,0.651,0
17128,Unmetered,unmetered,0,0,0.341,0
17129,Residential-Commercial,differs,0,0,0.402,0
17130,Unmetered,unmetered,0,0,0.282,0
17131,Residential,same,0,0,0.415,0
17132,Unmetered,unmetered,0,0,0.764,0
17133,Unmetered,unmetered,0,0,0.086,0
17134,Unmetered,unmetered,0,0,0.124,0
17135,Unmetered,unmetered,0,0,0.745,0
17136,Unmetered,unmetered,0,0,0.383,0
17137,Residential,same,0,0,0.593,0
17138,Residential,same,0,0,0.59,0
17139,Residential,same,0,0,0.624,0
17140,Unmetered,unmetered,0,0,0.205,0
17141,Residential,same,0,0,0.804,0
17142,Unmetered,unmetered,0,0,0.646,0
17143,Residential,same,0,0,0.471,0
17144,Unmetered,unmetered,0,0,0.752,0
17145,Unmetered,unmetered,0,0,0.649,0
17146,Residential,same,0,0,0.535,0
17147,Unmetered,unmetered,0,0,0.685,0
17148,Residential,same,0,0,0.593,0
17149,Residential,same,0,0,0.69,0
17150,Residential,same,0,0,0.331,0
17151,Residential,same,0,0,0.364,0
17152,Residential,same,0,0,0.318,0
17153,Residential,same,0,0,0.754,0
17154,Unmetered,unmetered,0,1,0.973,0
17155,Unmetered,unmetered,0,1,0.943,0
17156,Unmetered,unmetered,0,1,0.949,0
17157,Unmetered,unmetered,0,1,0.969,0
17158,Unmetered,unmetered,0,1,0.861,0
17159,Unmetered,unmetered,0,1,0.947,0
17160,Residential,same,0,0,0.216,0
17161,Unmetered,unmetered,0,0,0.311,0
17162,Unmetered,unmetered,0,0,0.071,0
17163,Residential,same,0,0,0.193,0
17164,Unmetered,unmetered,0,0,0.855,0
17165,Residential,same,0,0,0.117,0
17166,Unmetered,unmetered,0,0,0.872,0
17167,Unmetered,unmetered,0,0,0.273,0
17168,Residential,same,0,0,0.004,0
17169,Residential,same,0,0,0.286,0
17170,Unmetered,unmetered,0,0,0.753,0
17171,Unmetered,unmetered,0,0,0.688,0
17172,Unmetered,unmetered,0,0,0.726,0
17173,Unmetered,unmetered,0,0,0.507,0
17174,Unmetered,unmetered,0,0,0.447,0
17175,Residential,same,0,0,0.464,0
17176,Unmetered,unmetered,0,0,0.284,0
17177,Unmetered,unmetered,0,0,0.714,0
17178,Unmetered,unmetered,0,0,0.699,0
17179,Unmetered,unmetered,0,0,1.0,0
17180,Unmetered,unmetered,0,0,0.358,0
17181,Residential,same,0,0,0.23,0
17182,Unmetered,unmetered,0,0,0.246,0
17183,Unmetered,unmetered,0,0,0.465,0
17184,Residential,same,0,0,0.283,0
17185,Unmetered,unmetered,0,0,0.057,0
17186,Unmetered,unmetered,0,0,0.0,0
17187,Unmetered,unmetered,0,0,0.679,0
17188,Unmetered,unmetered,0,0,1.0,0
17189,Residential,same,0,0,0.809,0
17190,Residential,same,0,0,0.723,0
17191,Residential,same,0,0,0.484,0
17192,Residential,same,0,0,0.382,0
17193,Unmetered,unmetered,0,0,0.31,0
17194,Residential,differs,1,1,0.97,0
17195,Unmetered,unmetered,0,0,0.971,0
17196,Residential,same,0,0,0.761,0
17197,Residential,same,0,0,0.768,0
17198,Residential,differs,1,1,0.81,0
17199,Residential,same,0,0,0.362,0
17200,Commercial,differs,0,0,0.526,0
17201,Residential,same,0,0,0.409,0
17202,Unmetered,unmetered,0,0,0.401,0
17203,Residential-Commercial,differs,0,0,0.329,0
17204,Unmetered,differs,1,1,0.576,0
17205,Government,new,1,1,0.84,0
17206,Unmetered,unmetered,0,0,0.261,0
17207,Unmetered,unmetered,0,0,0.925,0
17208,Unmetered,unmetered,0,1,0.997,0
17209,Residential,same,0,1,0.899,0
17210,Unmetered,unmetered,0,0,0.877,0
17211,Unmetered,unmetered,0,0,0.961,0
17212,Unmetered,unmetered,0,0,0.691,0
17213,Unmetered,unmetered,0,0,0.592,0
17214,Residential,same,0,0,0.307,0
17215,Unmetered,unmetered,0,0,0.844,0
17216,Residential,same,0,1,0.857,0
17217,Residential,same,0,1,0.766,0
17218,Residential,same,0,1,0.665,0
17219,Unmetered,unmetered,0,1,0.733,0
17220,Unmetered,unmetered,0,1,0.648,0
17221,Unmetered,unmetered,0,1,0.897,0
17222,Residential,same,0,0,0.405,0
17223,Residential,same,0,0,0.469,0
17224,Residential,same,0,0,0.326,0
17225,Unmetered,unmetered,0,0,0.35,0
17226,Residential,same,0,0,0.694,0
17227,Unmetered,unmetered,0,0,0.547,0
17228,Unmetered,differs,1,1,0.963,0
17229,Residential,same,0,0,0.334,0
17230,Residential,same,0,0,0.672,0
17231,Residential-Commercial,differs,0,0,0.244,0
17232,Residential,same,0,0,0.319,0
17233,Government,new,0,0,0.48,0
17234,Unmetered,differs,1,1,0.996,0
17235,Unmetered,differs,1,0,0.519,0
17236,Residential,same,0,0,0.311,0
17237,Unmetered,unmetered,0,0,0.493,0
17238,Residential,same,0,0,0.347,0
17239,Residential,same,0,0,0.091,0
17240,Residential,same,0,0,0.57,0
17241,Residential,same,0,0,0.334,0
17242,Residential,same,0,0,0.454,0
17243,Residential,same,0,0,0.302,0
17244,Residential,same,0,0,0.202,0
17245,Residential,same,0,0,0.616,0
17246,Residential,same,0,0,0.319,0
17247,Unmetered,unmetered,0,0,0.286,0
17248,Residential,same,0,0,0.409,0
17249,Residential,same,0,0,0.357,0
17250,Residential,same,0,0,0.802,0
17251,Residential,same,0,0,0.448,0
17252,Unmetered,unmetered,0,0,0.098,0
17253,Unmetered,unmetered,0,0,0.028,0
17254,Commercial,differs,1,1,0.729,0
17255,Unmetered,unmetered,0,0,0.482,0
17256,Unmetered,unmetered,0,0,,0
17257,Residential-Commercial,differs,0,0,0.245,0
17258,Residential,same,0,0,0.164,0
17259,Unmetered,unmetered,0,0,0.802,0
17260,Unmetered,unmetered,0,0,0.229,0
17261,Unmetered,unmetered,0,0,0.143,0
17262,Unmetered,unmetered,0,0,0.09,0
17263,Unmetered,unmetered,0,0,0.004,0
17264,Unmetered,unmetered,0,0,0.16,0
17265,Unmetered,unmetered,0,0,0.0,0
17266,Unmetered,unmetered,0,0,0.062,0
17267,Unmetered,unmetered,0,0,0.01,0
17268,Unmetered,unmetered,0,0,0.052,0
17269,Unmetered,unmetered,0,0,0.006,0
17270,Unmetered,unmetered,0,0,0.661,0
17271,Unmetered,unmetered,0,0,0.076,0
17272,Unmetered,unmetered,0,0,0.112,0
17273,Unmetered,unmetered,0,0,0.0,0
17274,Unmetered,unmetered,0,0,0.0,0
17275,Agricultural,differs,0,0,0.149,0
17276,Unmetered,unmetered,0,0,0.693,0
17277,Unmetered,unmetered,0,0,0.577,0
17278,Unmetered,unmetered,0,0,0.459,0
17279,Unmetered,unmetered,0,0,0.024,0
17280,Unmetered,unmetered,0,0,0.0,0
17281,Unmetered,unmetered,0,0,0.004,0
17282,Unmetered,unmetered,0,0,0.1,0
17283,Unmetered,unmetered,0,0,0.212,0
17284,Unmetered,unmetered,0,0,0.515,0
17285,Unmetered,unmetered,0,0,0.197,0
17286,Unmetered,unmetered,0,0,0.154,0
17287,Unmetered,unmetered,0,0,0.008,0
17288,Unmetered,unmetered,0,0,0.0,0
17289,Unmetered,unmetered,0,0,0.0,0
17290,Unmetered,unmetered,0,0,0.0,0
17291,Unmetered,unmetered,0,0,0.337,0
17292,Unmetered,unmetered,0,0,0.2,0
17293,Unmetered,unmetered,0,0,0.198,0
17294,Unmetered,unmetered,0,0,0.178,0
17295,Unmetered,unmetered,0,0,0.587,0
17296,Unmetered,unmetered,0,0,0.0,0
17297,Unmetered,unmetered,0,0,0.0,0
17298,Unmetered,unmetered,0,0,0.898,0
17299,Unmetered,unmetered,0,0,0.336,0
17300,Unmetered,unmetered,0,0,0.27,0
17301,Unmetered,unmetered,0,0,0.595,0
17302,Unmetered,unmetered,0,0,0.419,0
