PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P00417,C03,secondary main sewer,lateral,200,37.8,0.5,0.266,0.243,1.035,4.0,below Mara's slope
P00419,C04,secondary main sewer,lateral,200,11.0,0.5,0.0,0.0,,0.0,no flow in 2030
P00420,C04,secondary main sewer,lateral,200,23.5,0.5,0.0,0.0,,0.0,no flow in 2030
P00422,C04,secondary main sewer,lateral,200,48.4,0.5,0.218,0.228,1.137,3.0,below Mara's slope
P00423,C03,secondary main sewer,lateral,200,13.8,7.85,0.0,0.0,,0.0,no flow in 2030
P00430,C04,secondary main sewer,lateral,200,28.0,0.8,0.0,0.0,,0.0,no flow in 2030
P00431,C04,secondary main sewer,lateral,200,35.8,0.5,0.194,0.22,1.198,1.2,below Mara's slope
P00432,C04,secondary main sewer,lateral,200,25.8,0.5,1.167,0.388,0.524,36.5,below Mara's slope
P00434,C04,secondary main sewer,lateral,200,24.1,0.5,0.639,0.322,0.692,16.2,below Mara's slope
P00435,C04,secondary main sewer,lateral,200,27.2,0.5,0.834,0.35,0.612,22.4,below Mara's slope
P00436,C04,secondary main sewer,lateral,200,42.0,1.5,0.0,0.0,,0.0,no flow in 2030
P00437,C04,secondary main sewer,lateral,200,33.4,0.5,0.165,0.208,1.292,1.9,below Mara's slope
P00438,C04,secondary main sewer,lateral,200,23.8,0.5,0.362,0.269,0.899,5.6,below Mara's slope
P00439,C04,secondary main sewer,lateral,200,65.1,1.2,0.167,0.282,1.284,1.9,below Mara's slope
P00442,C04,secondary main sewer,lateral,200,46.8,0.5,0.825,0.348,0.615,21.5,below Mara's slope
P00449,C04,secondary main sewer,lateral,200,77.1,0.5,0.298,0.252,0.983,3.8,below Mara's slope
P00450,C04,secondary main sewer,lateral,200,11.7,0.5,0.341,0.264,0.924,5.0,below Mara's slope
P00453,C03,secondary main sewer,lateral,200,48.0,0.5,0.093,0.172,1.683,0.7,below Mara's slope
P00455,C03,secondary header,sub main,200,41.6,0.5,1.1,0.381,0.539,26.4,below Mara's slope
P00456,C03,secondary header,sub main,200,33.9,0.5,1.208,0.392,0.516,28.2,below Mara's slope
P00457,C03,secondary header,sub main,200,77.4,0.5,1.208,0.392,0.516,28.2,below Mara's slope
P00459,C03,secondary main sewer,lateral,200,46.7,0.85,0.26,0.29,1.047,3.1,below Mara's slope
P00460,C03,secondary header,sub main,200,68.4,0.5,0.284,0.248,1.006,4.6,below Mara's slope
P00462,C05,secondary header,sub main,200,156.7,0.5,0.545,0.306,0.745,12.6,below Mara's slope
P00463,C05,secondary header,sub main,200,49.0,0.5,0.579,0.312,0.724,13.9,below Mara's slope
P00464,C05,secondary header,sub main,200,19.9,1.6,0.086,0.249,1.742,0.6,below Mara's slope
P00466,C04,secondary main sewer,lateral,200,74.1,1.35,0.086,0.236,1.742,0.6,below Mara's slope
P00468,C03,secondary main sewer,lateral,200,31.5,0.5,0.175,0.212,1.258,0.6,below Mara's slope
P00469,C03,secondary main sewer,lateral,200,63.5,0.5,0.21,0.225,1.157,1.3,below Mara's slope
P00471,C04,secondary main sewer,lateral,200,102.4,0.5,0.0,0.0,,0.0,no flow in 2030
P00472,C03,secondary main sewer,lateral,200,25.7,0.5,0.316,0.257,0.957,2.5,below Mara's slope
P00475,C03,secondary main sewer,lateral,200,31.5,0.5,0.0,0.0,,0.0,no flow in 2030
P00476,C03,secondary main sewer,lateral,200,12.0,0.5,0.288,0.25,1.0,3.8,below Mara's slope
P00482,C04,secondary main sewer,lateral,200,22.9,0.9,0.127,0.234,1.456,1.2,below Mara's slope
P00484,C04,secondary main sewer,lateral,200,95.0,0.5,0.635,0.321,0.694,14.8,below Mara's slope
P00485,C04,secondary main sewer,lateral,200,23.2,0.5,0.0,0.0,,0.0,no flow in 2030
P00488,C04,secondary main sewer,lateral,200,34.8,1.55,0.086,0.247,1.742,0.6,below Mara's slope
P00492,C04,secondary main sewer,lateral,200,37.3,0.5,0.248,0.238,1.071,3.8,below Mara's slope
P00493,C03,secondary header,sub main,200,30.2,0.5,0.423,0.282,0.837,7.7,below Mara's slope
P00494,C03,secondary main sewer,lateral,200,86.1,0.5,0.198,0.221,1.188,2.6,below Mara's slope
P00495,C03,secondary header,sub main,200,71.7,0.5,0.813,0.347,0.619,15.8,below Mara's slope
P00496,C03,secondary header,sub main,200,40.9,0.5,0.813,0.347,0.619,15.8,below Mara's slope
P00497,C03,secondary header,sub main,200,34.7,0.5,0.813,0.347,0.619,15.8,below Mara's slope
P00498,C03,secondary header,sub main,200,36.6,0.5,0.877,0.355,0.598,18.4,below Mara's slope
P00499,C03,secondary header,sub main,200,35.5,0.5,0.877,0.355,0.598,18.4,below Mara's slope
P00500,C04,secondary main sewer,lateral,200,98.0,0.5,0.164,0.208,1.295,1.9,below Mara's slope
P00501,C03,secondary header,sub main,200,49.6,0.5,0.577,0.312,0.725,8.1,below Mara's slope
P00502,C04,secondary main sewer,lateral,200,16.0,0.5,0.165,0.208,1.292,0.6,below Mara's slope
P00506,C03,secondary header,sub main,200,28.0,0.5,0.577,0.312,0.725,8.1,below Mara's slope
P00509,C04,secondary main sewer,lateral,200,15.2,0.5,0.244,0.237,1.078,3.7,below Mara's slope
P00510,C04,secondary main sewer,lateral,200,25.0,0.5,0.436,0.285,0.825,9.2,below Mara's slope
P00512,C04,secondary main sewer,lateral,200,123.0,0.5,0.244,0.237,1.078,3.7,below Mara's slope
P00513,C04,secondary main sewer,lateral,200,53.4,0.9,0.096,0.213,1.659,0.7,below Mara's slope
P00515,C04,secondary main sewer,lateral,200,20.2,1.45,0.127,0.275,1.456,1.2,below Mara's slope
P00516,C03,secondary main sewer,lateral,200,35.9,0.5,0.576,0.311,0.726,8.1,below Mara's slope
P00517,C03,secondary header,sub main,200,59.1,0.5,0.577,0.312,0.725,8.1,below Mara's slope
P00518,C04,secondary main sewer,lateral,200,33.1,0.5,0.349,0.265,0.915,6.4,below Mara's slope
P00519,C04,secondary main sewer,lateral,200,13.5,0.5,0.314,0.257,0.96,5.5,below Mara's slope
P00520,C04,secondary main sewer,lateral,200,37.3,0.85,0.349,0.319,0.915,6.4,below Mara's slope
P00521,C04,secondary main sewer,lateral,200,29.9,0.5,0.268,0.244,1.032,4.3,below Mara's slope
P00522,C04,secondary main sewer,lateral,200,33.4,0.5,1.168,0.388,0.524,32.5,below Mara's slope
P00523,C05,secondary header,sub main,200,56.3,0.5,0.696,0.33,0.665,18.2,below Mara's slope
P00524,C05,secondary main sewer,lateral,200,19.9,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00526,C05,secondary header,sub main,200,33.3,0.5,0.759,0.34,0.639,20.6,below Mara's slope
P00528,C04,secondary main sewer,lateral,200,61.8,0.5,0.678,0.328,0.673,14.8,below Mara's slope
P00530,C04,secondary main sewer,lateral,200,96.0,0.6,0.675,0.349,0.674,16.0,below Mara's slope
P00531,C05,secondary main sewer,lateral,200,39.3,1.7,0.0,0.0,,0.0,no flow in 2030
P00532,C04,secondary main sewer,lateral,200,42.4,0.5,0.129,0.192,1.446,1.2,below Mara's slope
P00533,C04,secondary main sewer,lateral,200,74.3,0.65,0.27,0.268,1.028,4.3,below Mara's slope
P00535,C04,secondary main sewer,lateral,200,32.2,0.95,0.0,0.0,,0.0,no flow in 2030
P00540,C04,secondary main sewer,lateral,200,56.4,0.5,0.349,0.265,0.915,6.4,below Mara's slope
P00541,C04,secondary main sewer,lateral,200,36.7,0.5,0.167,0.209,1.284,1.9,below Mara's slope
P00542,C04,secondary main sewer,lateral,200,108.2,0.5,0.142,0.198,1.385,1.3,below Mara's slope
P00544,C04,secondary main sewer,lateral,200,137.3,0.5,0.314,0.257,0.96,5.5,below Mara's slope
P00547,C04,secondary main sewer,lateral,200,48.6,0.5,0.204,0.223,1.172,2.7,below Mara's slope
P00549,C04,secondary main sewer,lateral,200,36.0,0.5,0.678,0.328,0.673,14.8,below Mara's slope
P00551,C04,secondary main sewer,lateral,200,29.9,0.9,0.161,0.253,1.307,1.8,below Mara's slope
P00552,C05,secondary header,sub main,200,28.2,0.5,0.837,0.35,0.611,23.7,below Mara's slope
P00556,C05,secondary main sewer,lateral,200,19.2,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00563,C04,secondary main sewer,lateral,200,33.5,0.5,0.992,0.369,0.565,28.3,below Mara's slope
P00565,C04,secondary main sewer,lateral,200,47.3,0.5,0.934,0.362,0.581,24.3,below Mara's slope
P00566,C04,secondary main sewer,lateral,200,48.9,1.3,0.161,0.286,1.307,1.8,below Mara's slope
P00568,C05,secondary main sewer,lateral,200,53.8,0.5,0.578,0.312,0.724,13.8,below Mara's slope
P00569,C04,secondary main sewer,lateral,200,23.4,0.5,0.336,0.262,0.93,6.1,below Mara's slope
P00570,C04,secondary main sewer,lateral,200,49.6,0.5,0.729,0.335,0.651,15.9,below Mara's slope
P00571,C04,secondary main sewer,lateral,200,25.6,0.5,0.798,0.345,0.625,20.3,below Mara's slope
P00573,C05,secondary header,sub main,200,39.5,0.5,1.013,0.371,0.559,28.1,below Mara's slope
P00574,C04,secondary main sewer,lateral,200,49.9,0.5,0.534,0.304,0.752,11.1,below Mara's slope
P00575,C04,secondary main sewer,lateral,200,66.4,0.5,0.796,0.345,0.625,20.2,below Mara's slope
P00576,C04,secondary main sewer,lateral,200,22.8,1.15,0.086,0.223,1.742,0.6,below Mara's slope
P00577,C04,secondary main sewer,lateral,200,43.4,0.5,0.764,0.34,0.637,19.0,below Mara's slope
P00578,C04,secondary main sewer,lateral,200,31.9,1.0,0.086,0.213,1.742,0.6,below Mara's slope
P00579,C04,secondary main sewer,lateral,200,51.5,0.5,0.322,0.259,0.949,5.7,below Mara's slope
P00580,C04,secondary main sewer,lateral,200,25.3,0.5,0.748,0.338,0.643,18.3,below Mara's slope
P00581,C04,secondary main sewer,lateral,200,4.6,0.5,0.2,0.222,1.181,2.6,below Mara's slope
P00582,C04,secondary main sewer,lateral,200,42.1,0.5,0.468,0.292,0.798,7.5,below Mara's slope
P00584,C04,secondary main sewer,lateral,200,20.9,1.0,0.0,0.0,,0.0,no flow in 2030
P00585,C04,secondary main sewer,lateral,200,46.4,0.5,0.2,0.222,1.181,2.6,below Mara's slope
P00586,C04,secondary main sewer,lateral,200,23.3,0.5,0.315,0.257,0.959,5.5,below Mara's slope
P00587,C04,secondary main sewer,lateral,200,16.0,0.5,0.047,0.137,2.302,0.2,below Mara's slope
P00588,C04,secondary main sewer,lateral,200,24.7,0.55,0.315,0.265,0.959,5.5,below Mara's slope
P00589,C04,secondary main sewer,lateral,200,167.8,0.5,0.377,0.272,0.883,6.8,below Mara's slope
P00590,C04,secondary main sewer,lateral,200,45.0,0.5,0.657,0.325,0.683,11.3,below Mara's slope
P00592,C04,secondary main sewer,lateral,200,66.2,0.5,0.269,0.244,1.03,4.3,below Mara's slope
P00593,C04,secondary main sewer,lateral,200,29.2,0.5,0.267,0.244,1.034,4.3,below Mara's slope
P00594,C04,secondary main sewer,lateral,200,33.6,0.5,0.024,0.109,3.127,0.0,below Mara's slope
P00595,C04,secondary main sewer,lateral,200,26.5,0.5,0.516,0.301,0.763,10.5,below Mara's slope
P00596,C04,secondary main sewer,lateral,200,31.3,0.5,0.528,0.303,0.755,8.5,below Mara's slope
P00597,C04,secondary main sewer,lateral,200,22.1,0.5,0.533,0.304,0.752,11.0,below Mara's slope
P00599,C04,secondary main sewer,lateral,200,22.2,0.5,0.304,0.254,0.974,4.3,below Mara's slope
P00601,C04,secondary main sewer,lateral,200,57.1,0.5,0.629,0.32,0.697,12.9,below Mara's slope
P00605,C04,secondary main sewer,lateral,200,36.8,0.5,0.192,0.219,1.203,2.5,below Mara's slope
P00606,C04,secondary main sewer,lateral,200,34.6,0.55,0.093,0.178,1.682,0.7,below Mara's slope
P00607,C04,secondary main sewer,lateral,200,50.4,0.5,0.054,0.143,2.161,0.2,below Mara's slope
P00608,C05,secondary main sewer,lateral,200,42.9,1.35,0.109,0.255,1.561,0.7,below Mara's slope
P00609,C05,secondary main sewer,lateral,200,55.5,0.5,0.256,0.24,1.055,3.8,below Mara's slope
P00610,C05,secondary header,sub main,200,52.9,0.5,1.009,0.371,0.56,30.8,below Mara's slope
P00612,C04,secondary main sewer,lateral,200,47.3,0.5,0.725,0.335,0.653,11.6,below Mara's slope
P00613,C04,secondary main sewer,lateral,200,26.2,0.5,0.172,0.211,1.269,2.0,below Mara's slope
P00614,C04,secondary main sewer,lateral,200,41.8,0.5,0.042,0.131,2.437,0.1,below Mara's slope
P00615,C05,secondary header,sub main,200,131.8,0.5,1.252,0.396,0.507,37.8,below Mara's slope
P00617,C04,secondary main sewer,lateral,200,47.6,0.65,0.727,0.367,0.652,16.0,below Mara's slope
P00619,C04,secondary main sewer,lateral,200,32.5,0.5,0.72,0.334,0.655,11.6,below Mara's slope
P00620,C04,secondary main sewer,lateral,200,22.9,0.5,0.519,0.301,0.762,6.7,below Mara's slope
P00623,C04,secondary main sewer,lateral,200,28.7,0.5,0.0,0.0,,0.0,no flow in 2030
P00624,C05,secondary header,sub main,200,24.4,0.5,1.04,0.374,0.553,32.1,below Mara's slope
P00625,C04,secondary main sewer,lateral,200,18.9,0.5,0.042,0.131,2.438,0.1,below Mara's slope
P00627,C04,secondary main sewer,lateral,200,207.0,0.5,0.515,0.301,0.764,10.4,below Mara's slope
P00629,C04,secondary main sewer,lateral,200,44.7,0.5,0.262,0.242,1.044,2.8,below Mara's slope
P00630,C04,secondary main sewer,lateral,200,39.7,0.5,0.329,0.261,0.94,4.6,below Mara's slope
P00632,C04,secondary main sewer,lateral,200,29.3,1.5,0.0,0.0,,0.0,no flow in 2030
P00633,C04,secondary main sewer,lateral,200,24.3,0.5,0.282,0.248,1.009,3.7,below Mara's slope
P00634,C04,secondary main sewer,lateral,200,26.4,0.5,0.332,0.261,0.936,5.6,below Mara's slope
P00636,C04,secondary main sewer,lateral,200,13.9,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00639,C04,secondary main sewer,lateral,200,26.5,0.5,0.223,0.23,1.123,3.2,below Mara's slope
P00640,C04,secondary main sewer,lateral,200,25.8,0.5,0.26,0.242,1.047,2.7,below Mara's slope
P00641,C04,secondary main sewer,lateral,200,35.4,0.5,0.19,0.218,1.209,2.4,below Mara's slope
P00643,C05,secondary header,sub main,200,190.2,0.5,1.183,0.39,0.521,36.5,below Mara's slope
P00644,C04,secondary main sewer,lateral,200,26.2,0.55,0.131,0.199,1.439,1.3,below Mara's slope
P00645,C04,secondary main sewer,lateral,200,30.1,0.5,0.329,0.261,0.94,4.6,below Mara's slope
P00646,C04,secondary main sewer,lateral,200,26.8,2.2,0.047,0.225,2.304,0.0,below Mara's slope
P00648,C04,secondary main sewer,lateral,200,25.6,0.65,0.242,0.258,1.083,2.4,below Mara's slope
P00649,C04,secondary main sewer,lateral,200,24.9,0.5,0.501,0.298,0.774,6.1,below Mara's slope
P00651,C04,secondary main sewer,lateral,200,34.2,0.5,0.37,0.27,0.891,4.3,below Mara's slope
P00652,C04,secondary main sewer,lateral,200,67.9,0.5,0.431,0.284,0.829,5.5,below Mara's slope
P00653,C04,secondary main sewer,lateral,200,26.8,0.5,0.169,0.21,1.278,2.0,below Mara's slope
P00654,C04,secondary main sewer,lateral,200,27.3,0.6,0.318,0.275,0.954,3.7,below Mara's slope
P00655,C04,secondary main sewer,lateral,200,47.7,0.7,0.474,0.329,0.794,6.7,below Mara's slope
P00656,C04,secondary main sewer,lateral,200,43.8,0.5,0.304,0.254,0.975,3.7,below Mara's slope
P00657,C04,secondary main sewer,lateral,200,48.9,1.0,0.284,0.316,1.005,3.7,below Mara's slope
P00659,C05,secondary main sewer,lateral,200,98.4,0.5,0.218,0.228,1.137,3.0,below Mara's slope
P00660,C04,secondary main sewer,lateral,200,24.9,0.5,0.126,0.191,1.46,0.6,below Mara's slope
P00663,C04,secondary main sewer,lateral,200,34.2,0.5,0.249,0.238,1.067,3.8,below Mara's slope
P00666,C04,secondary main sewer,lateral,200,24.8,0.5,0.317,0.258,0.955,5.6,below Mara's slope
P00667,C04,secondary main sewer,lateral,200,27.9,0.75,0.039,0.147,2.506,0.1,below Mara's slope
P00668,C04,secondary main sewer,lateral,200,51.2,0.5,0.258,0.241,1.051,2.4,below Mara's slope
P00669,C04,secondary main sewer,lateral,200,36.1,0.5,0.256,0.24,1.054,3.8,below Mara's slope
P00670,C05,secondary main sewer,lateral,200,8.4,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00673,C04,secondary main sewer,lateral,200,21.6,0.8,0.039,0.151,2.506,0.1,below Mara's slope
P00674,C04,secondary main sewer,lateral,200,37.0,0.5,0.178,0.213,1.248,1.9,below Mara's slope
P00675,C04,secondary main sewer,lateral,200,29.0,0.5,0.283,0.248,1.006,3.3,below Mara's slope
P00676,C04,secondary main sewer,lateral,200,89.9,0.5,0.229,0.232,1.11,3.1,below Mara's slope
P00677,C04,secondary main sewer,lateral,200,5.9,0.5,0.448,0.288,0.815,9.4,below Mara's slope
P00678,C04,secondary main sewer,lateral,200,8.4,0.5,0.468,0.292,0.799,8.0,below Mara's slope
P00679,C04,secondary main sewer,lateral,200,22.5,0.5,0.149,0.201,1.354,0.6,below Mara's slope
P00683,C11,secondary header,sub main,200,69.1,1.2,0.0,0.0,,0.0,no flow in 2030
P00685,C04,secondary main sewer,lateral,200,25.4,0.5,0.254,0.24,1.059,3.9,below Mara's slope
P00686,C04,secondary main sewer,lateral,200,34.9,0.5,0.149,0.201,1.354,0.6,below Mara's slope
P00687,C04,secondary main sewer,lateral,200,23.8,0.5,0.0,0.0,,0.0,no flow in 2030
P00688,C04,secondary main sewer,lateral,200,35.0,0.5,0.77,0.341,0.635,11.7,below Mara's slope
P00689,C04,secondary main sewer,lateral,200,64.1,0.5,0.0,0.0,,0.0,no flow in 2030
P00690,C11,secondary header,sub main,200,55.9,1.15,0.141,0.263,1.387,1.4,below Mara's slope
P00691,C10,secondary main sewer,lateral,200,56.6,0.5,0.695,0.33,0.666,12.2,below Mara's slope
P00693,C04,secondary main sewer,lateral,200,80.8,0.5,0.243,0.236,1.08,3.7,below Mara's slope
P00694,C04,secondary main sewer,lateral,200,37.1,0.5,0.27,0.244,1.03,4.3,below Mara's slope
P00696,C04,secondary main sewer,lateral,200,30.1,0.5,0.283,0.248,1.006,3.3,below Mara's slope
P00697,C04,secondary main sewer,lateral,200,38.7,0.5,0.349,0.266,0.914,5.1,below Mara's slope
P00698,C10,secondary main sewer,lateral,200,25.9,0.5,0.695,0.33,0.666,12.2,below Mara's slope
P00700,C04,secondary main sewer,lateral,200,44.7,0.5,0.561,0.309,0.735,13.4,below Mara's slope
P00701,C05,secondary main sewer,lateral,200,84.6,0.5,0.188,0.218,1.215,0.6,below Mara's slope
P00704,C11,secondary header,sub main,200,65.5,0.65,0.714,0.365,0.657,16.5,below Mara's slope
P00707,C10,secondary main sewer,lateral,200,28.7,0.5,0.942,0.363,0.578,19.5,below Mara's slope
P00708,C11,secondary header,sub main,200,20.9,0.5,1.092,0.38,0.54,31.4,below Mara's slope
P00709,C10,secondary main sewer,lateral,200,38.9,2.0,0.014,0.143,3.998,0.0,below Mara's slope
P00710,C04,secondary main sewer,lateral,200,99.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00711,C11,secondary header,sub main,200,23.3,0.5,1.26,0.397,0.506,38.8,below Mara's slope
P00712,C04,secondary main sewer,lateral,200,67.2,0.5,0.0,0.0,,0.0,no flow in 2030
P00713,C04,secondary main sewer,lateral,200,254.1,0.5,0.766,0.341,0.636,11.6,below Mara's slope
P00715,C10,secondary main sewer,lateral,200,96.8,0.5,0.695,0.33,0.666,12.2,below Mara's slope
P00716,C04,secondary main sewer,lateral,200,83.4,0.5,0.866,0.354,0.602,22.0,below Mara's slope
P00717,C04,secondary main sewer,lateral,200,38.2,0.5,0.922,0.361,0.584,22.6,below Mara's slope
P00718,C04,secondary main sewer,lateral,200,27.8,0.5,0.27,0.244,1.03,4.3,below Mara's slope
P00720,C04,secondary main sewer,lateral,200,88.8,0.5,0.329,0.261,0.939,4.6,below Mara's slope
P00721,C04,secondary main sewer,lateral,200,33.0,0.5,0.177,0.213,1.252,2.1,below Mara's slope
P00723,C04,secondary main sewer,lateral,200,30.5,0.5,0.401,0.278,0.858,6.7,below Mara's slope
P00724,C04,secondary main sewer,lateral,200,8.0,0.5,0.762,0.34,0.638,15.5,below Mara's slope
P00727,C10,secondary main sewer,lateral,200,13.0,0.5,0.781,0.343,0.631,20.3,below Mara's slope
P00731,C18,secondary header,sub main,200,279.5,1.0,0.154,0.258,1.332,0.0,below Mara's slope
P00732,C04,secondary main sewer,lateral,200,90.3,0.5,0.471,0.292,0.796,6.1,below Mara's slope
P00734,C10,secondary main sewer,lateral,200,74.1,0.75,0.344,0.304,0.92,4.3,below Mara's slope
P00740,C10,secondary main sewer,lateral,200,62.4,1.35,0.101,0.248,1.62,0.6,below Mara's slope
P00741,C10,secondary main sewer,lateral,200,26.2,0.5,0.139,0.197,1.399,1.2,below Mara's slope
P00743,C10,secondary main sewer,lateral,200,51.2,0.5,0.75,0.338,0.643,19.1,below Mara's slope
P00744,C04,secondary main sewer,lateral,200,43.6,0.5,0.526,0.303,0.757,9.0,below Mara's slope
P00746,C10,secondary main sewer,lateral,200,15.3,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00747,C11,secondary main sewer,lateral,200,39.7,0.5,0.479,0.294,0.79,8.1,below Mara's slope
P00749,C10,secondary main sewer,lateral,200,29.4,0.5,0.33,0.261,0.938,4.3,below Mara's slope
P00750,C10,secondary main sewer,lateral,200,33.5,0.5,0.174,0.212,1.261,1.9,below Mara's slope
P00751,C10,secondary main sewer,lateral,200,28.3,0.5,0.519,0.301,0.761,7.9,below Mara's slope
P00752,C10,secondary main sewer,lateral,200,27.7,0.5,0.457,0.289,0.808,8.7,below Mara's slope
P00753,C10,secondary main sewer,lateral,200,24.2,0.5,0.416,0.281,0.844,7.4,below Mara's slope
P00754,C04,secondary main sewer,lateral,200,106.8,0.5,0.514,0.3,0.765,11.3,below Mara's slope
P00756,C10,secondary main sewer,lateral,200,24.2,0.5,0.33,0.261,0.938,4.3,below Mara's slope
P00757,C11,secondary main sewer,lateral,200,39.8,0.5,0.619,0.319,0.702,14.9,below Mara's slope
P00759,C04,secondary main sewer,lateral,200,52.3,0.5,0.161,0.206,1.307,1.8,below Mara's slope
P00760,C04,secondary main sewer,lateral,200,31.3,0.5,1.025,0.373,0.556,26.9,below Mara's slope
P00761,C04,secondary main sewer,lateral,200,34.9,0.5,1.272,0.398,0.504,33.0,below Mara's slope
P00762,C04,secondary main sewer,lateral,200,125.3,0.5,0.477,0.293,0.791,6.1,below Mara's slope
P00763,C04,secondary main sewer,lateral,200,39.3,0.5,0.484,0.295,0.786,6.1,below Mara's slope
P00764,C04,secondary main sewer,lateral,200,87.2,0.5,0.0,0.0,,0.0,no flow in 2030
P00765,C04,secondary main sewer,lateral,200,130.0,0.5,0.198,0.221,1.188,0.0,below Mara's slope
P00767,C11,secondary main sewer,lateral,200,77.3,1.35,0.141,0.278,1.387,1.4,below Mara's slope
P00768,C10,secondary main sewer,lateral,200,14.5,0.6,0.069,0.166,1.928,0.0,below Mara's slope
P00771,C10,secondary main sewer,lateral,200,34.4,0.5,0.0,0.0,,0.0,no flow in 2030
P00772,C10,secondary main sewer,lateral,200,26.3,0.5,0.161,0.206,1.307,1.8,below Mara's slope
P00773,C04,secondary main sewer,lateral,200,19.4,2.0,0.0,0.0,,0.0,no flow in 2030
P00774,C11,secondary main sewer,lateral,200,33.2,0.5,0.424,0.283,0.836,7.5,below Mara's slope
P00775,C10,secondary main sewer,lateral,200,14.9,0.5,0.133,0.194,1.426,1.3,below Mara's slope
P00778,C04,secondary main sewer,lateral,200,35.4,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00781,C10,secondary main sewer,lateral,200,25.7,0.5,0.19,0.218,1.209,2.4,below Mara's slope
P00782,C11,secondary main sewer,lateral,200,11.3,0.5,0.297,0.252,0.985,3.7,below Mara's slope
P00783,C15,secondary main sewer,lateral,200,12.3,0.5,0.0,0.0,,0.0,no flow in 2030
P00784,C11,secondary main sewer,lateral,200,42.6,0.9,0.211,0.276,1.154,2.5,below Mara's slope
P00785,C04,secondary main sewer,lateral,200,47.4,0.5,0.161,0.206,1.307,1.8,below Mara's slope
P00786,C04,secondary main sewer,lateral,200,94.3,0.6,0.044,0.142,2.387,0.1,below Mara's slope
P00787,C11,secondary main sewer,lateral,200,44.0,0.5,0.405,0.279,0.853,8.0,below Mara's slope
P00788,C05,secondary main sewer,lateral,200,100.0,0.5,0.402,0.278,0.857,2.5,below Mara's slope
P00790,C11,secondary main sewer,lateral,200,84.1,0.5,0.377,0.272,0.882,7.4,below Mara's slope
P00791,C04,secondary main sewer,lateral,200,36.8,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00792,C11,secondary main sewer,lateral,200,84.4,0.5,0.347,0.265,0.916,5.5,below Mara's slope
P00793,C09,secondary main sewer,lateral,200,21.2,0.5,0.0,0.0,,0.0,no flow in 2030
P00794,C15,secondary main sewer,lateral,200,23.9,0.5,0.537,0.305,0.75,8.5,below Mara's slope
P00796,C11,secondary main sewer,lateral,200,36.0,0.95,0.223,0.287,1.123,3.2,below Mara's slope
P00797,C11,secondary main sewer,lateral,200,84.3,0.65,0.278,0.27,1.016,3.0,below Mara's slope
P00798,C04,secondary main sewer,lateral,200,110.8,0.5,0.221,0.229,1.128,2.8,below Mara's slope
P00801,C11,secondary main sewer,lateral,200,20.7,0.5,0.297,0.252,0.985,3.7,below Mara's slope
P00803,C10,secondary main sewer,lateral,200,61.5,0.85,0.228,0.278,1.113,3.2,below Mara's slope
P00805,C15,secondary main sewer,lateral,200,24.0,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00806,C15,secondary main sewer,lateral,200,24.8,1.7,0.086,0.255,1.742,0.6,below Mara's slope
P00807,C11,secondary main sewer,lateral,200,21.7,0.5,0.101,0.177,1.62,0.6,below Mara's slope
P00808,C15,secondary main sewer,lateral,200,12.4,0.5,0.0,0.0,,0.0,no flow in 2030
P00809,C04,secondary main sewer,lateral,200,35.9,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00812,C11,secondary main sewer,lateral,200,21.8,0.5,0.345,0.265,0.919,6.2,below Mara's slope
P00816,C04,secondary main sewer,lateral,200,25.1,0.5,0.19,0.218,1.209,2.4,below Mara's slope
P00818,C11,secondary main sewer,lateral,200,22.2,0.5,0.336,0.262,0.93,6.1,below Mara's slope
P00819,C15,secondary main sewer,lateral,200,20.4,1.05,0.139,0.254,1.399,1.2,below Mara's slope
P00822,C11,secondary main sewer,lateral,200,22.0,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00824,C11,secondary main sewer,lateral,200,17.0,0.5,0.297,0.252,0.985,3.7,below Mara's slope
P00825,C04,secondary main sewer,lateral,200,44.8,0.5,0.231,0.233,1.106,3.3,below Mara's slope
P00826,C09,secondary main sewer,lateral,200,39.6,1.65,0.033,0.181,2.705,0.1,below Mara's slope
P00827,C11,secondary main sewer,lateral,200,22.0,0.5,0.139,0.197,1.399,1.2,below Mara's slope
P00829,C09,secondary main sewer,lateral,200,30.6,1.5,0.033,0.176,2.705,0.1,below Mara's slope
P00830,C04,secondary main sewer,lateral,200,71.5,0.5,0.289,0.25,0.997,3.7,below Mara's slope
P00831,C04,secondary main sewer,lateral,200,34.8,0.5,0.333,0.262,0.934,4.9,below Mara's slope
P00832,C04,secondary main sewer,lateral,200,83.6,0.5,0.293,0.251,0.99,4.7,below Mara's slope
