fid,NDVI_MEAN,NDVI_SHARE,GREEN_M2,NDVI_PX
48428,0.095,0.0,0.0,15
48429,0.097,0.0,0.0,14
48430,0.096,0.0,0.0,14
48431,0.097,0.0,0.0,15
48432,0.097,0.0,0.0,13
48433,0.098,0.0,0.0,14
48434,0.095,0.0,0.0,12
48435,0.098,0.0,0.0,13
48436,0.098,0.0,0.0,15
48437,0.087,0.0,0.0,4
48438,0.089,0.0,0.0,4
48439,0.086,0.0,0.0,4
48440,0.093,0.0,0.0,4
48441,0.108,0.0,0.0,4
48442,0.094,0.0,0.0,4
48443,0.107,0.0,0.0,4
48444,0.099,0.0,0.0,3
48445,0.102,0.0,0.0,4
48446,0.099,0.0,0.0,5
48447,0.103,0.0,0.0,4
48448,0.1,0.0,0.0,5
48449,0.104,0.0,0.0,4
48450,0.103,0.0,0.0,4
48451,0.101,0.0,0.0,4
48452,0.101,0.0,0.0,4
48453,0.086,0.0,0.0,4
48454,0.111,0.0,0.0,4
48455,0.091,0.0,0.0,4
48456,0.09,0.0,0.0,3
48457,0.097,0.0,0.0,4
48458,0.104,0.0,0.0,4
48459,0.079,0.0,0.0,4
48460,0.074,0.0,0.0,4
48461,0.081,0.0,0.0,4
48462,0.074,0.0,0.0,3
48463,0.088,0.0,0.0,4
48464,0.083,0.0,0.0,4
48465,0.09,0.0,0.0,3
48466,0.086,0.0,0.0,4
48467,0.089,0.0,0.0,14
48468,0.083,0.0,0.0,4
48469,0.092,0.0,0.0,4
48470,0.081,0.0,0.0,4
48471,0.08,0.0,0.0,4
48472,0.099,0.0,0.0,3
48473,0.081,0.0,0.0,4
48474,0.107,0.0,0.0,14
48475,0.094,0.0,0.0,15
48476,0.093,0.0,0.0,13
48477,0.098,0.0,0.0,13
48478,0.09,0.0,0.0,12
48479,0.091,0.0,0.0,4
48480,0.085,0.0,0.0,4
48481,0.084,0.0,0.0,332
48482,0.085,0.0,0.0,120
48483,0.088,0.0,0.0,5
48484,0.087,0.0,0.0,39
48485,0.092,0.0,0.0,39
48486,0.081,0.0,0.0,39
48487,0.1,0.0,0.0,39
48488,0.101,0.0,0.0,125
48489,0.065,0.0,0.0,4
48490,0.077,0.0,0.0,4
48491,0.086,0.0,0.0,4
48492,0.109,0.0,0.0,4
48493,0.059,0.0,0.0,4
48494,0.064,0.0,0.0,3
48495,0.051,0.0,0.0,3
48496,0.087,0.0,0.0,23
48497,0.087,0.0,0.0,14
48498,0.066,0.0,0.0,188
48499,0.097,0.0,0.0,12
48500,0.101,0.0,0.0,14
48501,0.096,0.0,0.0,14
48502,0.091,0.0,0.0,14
48503,0.098,0.0,0.0,15
48504,0.095,0.0,0.0,14
48505,0.1,0.0,0.0,13
48506,0.096,0.0,0.0,14
48507,0.09,0.0,0.0,13
48508,0.097,0.0,0.0,14
48509,0.096,0.0,0.0,13
48510,0.095,0.0,0.0,14
48511,0.094,0.0,0.0,13
48512,0.089,0.0,0.0,13
48513,0.096,0.0,0.0,13
48514,0.09,0.0,0.0,14
48515,0.089,0.0,0.0,14
48516,0.094,0.0,0.0,14
48517,0.091,0.0,0.0,13
48518,0.09,0.0,0.0,13
48519,0.089,0.0,0.0,15
48520,0.08,0.0,0.0,13
48521,0.085,0.0,0.0,13
48522,0.089,0.0,0.0,15
48523,0.098,0.0,0.0,14
48524,0.093,0.0,0.0,14
48525,0.079,0.0,0.0,13
48526,0.08,0.0,0.0,14
48527,0.088,0.0,0.0,12
48528,0.076,0.0,0.0,15
48529,0.08,0.0,0.0,12
48530,0.091,0.0,0.0,13
48531,0.099,0.0,0.0,13
48532,0.08,0.0,0.0,13
48533,0.076,0.0,0.0,14
48534,0.078,0.0,0.0,13
48535,0.093,0.0,0.0,13
48536,0.091,0.0,0.0,13
48537,0.075,0.0,0.0,13
48538,0.081,0.0,0.0,15
48539,0.08,0.0,0.0,14
48540,0.075,0.0,0.0,13
48541,0.078,0.0,0.0,13
48542,0.076,0.0,0.0,13
48543,0.093,0.0,0.0,14
48544,0.077,0.0,0.0,12
48545,0.092,0.0,0.0,14
48546,0.091,0.0,0.0,13
48547,0.088,0.0,0.0,14
48548,0.097,0.0,0.0,13
48549,0.092,0.0,0.0,15
48550,0.09,0.0,0.0,13
48551,0.088,0.0,0.0,14
48552,0.124,0.0,0.0,13
48553,0.104,0.0,0.0,15
48554,0.079,0.0,0.0,13
48555,0.09,0.0,0.0,14
48556,0.09,0.0,0.0,14
48557,0.089,0.0,0.0,14
48558,0.097,0.0,0.0,14
48559,0.089,0.0,0.0,15
48560,0.086,0.0,0.0,12
48561,0.086,0.0,0.0,13
48562,0.087,0.0,0.0,14
48563,0.077,0.0,0.0,14
48564,0.089,0.0,0.0,13
48565,0.09,0.0,0.0,13
48566,0.082,0.0,0.0,13
48567,0.08,0.0,0.0,13
48568,0.08,0.0,0.0,14
48569,0.092,0.0,0.0,14
48570,0.098,0.0,0.0,14
48571,0.08,0.0,0.0,14
48572,0.094,0.0,0.0,14
48573,0.088,0.0,0.0,14
48574,0.081,0.0,0.0,13
48575,0.081,0.0,0.0,14
48576,0.092,0.0,0.0,14
48577,0.086,0.0,0.0,15
48578,0.085,0.0,0.0,14
48579,0.096,0.0,0.0,13
48580,0.095,0.0,0.0,14
48581,0.103,0.0,0.0,14
48582,0.092,0.0,0.0,14
48583,0.097,0.0,0.0,13
48584,0.099,0.0,0.0,14
48585,0.103,0.0,0.0,14
48586,0.1,0.0,0.0,14
48587,0.096,0.0,0.0,13
48588,0.105,0.0,0.0,14
48589,0.099,0.0,0.0,13
48590,0.1,0.0,0.0,14
48591,0.101,0.0,0.0,14
48592,0.1,0.0,0.0,14
48593,0.103,0.0,0.0,12
48594,0.099,0.0,0.0,14
48595,0.102,0.0,0.0,14
48596,0.098,0.0,0.0,13
48597,0.097,0.0,0.0,14
48598,0.099,0.0,0.0,14
48599,0.098,0.0,0.0,16
48600,0.095,0.0,0.0,13
48601,0.091,0.0,0.0,13
48602,0.087,0.0,0.0,15
48603,0.091,0.0,0.0,13
48604,0.104,0.0,0.0,16
48605,0.108,0.0,0.0,15
48606,0.099,0.0,0.0,14
48607,0.092,0.0,0.0,13
48608,0.097,0.0,0.0,14
48609,0.102,0.0,0.0,12
48610,0.101,0.0,0.0,13
48611,0.101,0.0,0.0,13
48612,0.095,0.0,0.0,14
48613,0.103,0.0,0.0,15
48614,0.096,0.0,0.0,13
48615,0.093,0.0,0.0,14
48616,0.089,0.0,0.0,14
48617,0.09,0.0,0.0,13
48618,0.089,0.0,0.0,13
48619,0.083,0.0,0.0,13
48620,0.089,0.0,0.0,13
48621,0.091,0.0,0.0,14
48622,0.089,0.0,0.0,14
48623,0.089,0.0,0.0,13
48624,0.076,0.0,0.0,13
48625,0.075,0.0,0.0,14
48626,0.073,0.0,0.0,13
48627,0.06,0.0,0.0,13
48628,0.059,0.0,0.0,13
48629,0.058,0.0,0.0,13
48630,0.06,0.0,0.0,13
48631,0.06,0.0,0.0,14
48632,0.063,0.0,0.0,14
48633,0.063,0.0,0.0,14
48634,0.059,0.0,0.0,13
48635,0.058,0.0,0.0,14
48636,0.06,0.0,0.0,13
48637,0.065,0.0,0.0,15
48638,0.067,0.0,0.0,13
48639,0.052,0.0,0.0,12
48640,0.051,0.0,0.0,13
48641,0.053,0.0,0.0,13
48642,0.053,0.0,0.0,15
48643,0.054,0.0,0.0,14
48644,0.046,0.0,0.0,14
48645,0.057,0.0,0.0,15
48646,0.058,0.0,0.0,13
48647,0.077,0.0,0.0,15
48648,0.08,0.0,0.0,14
48649,0.085,0.0,0.0,13
48650,0.079,0.0,0.0,12
48651,0.073,0.0,0.0,14
48652,0.076,0.0,0.0,14
48653,0.089,0.0,0.0,12
48654,0.083,0.0,0.0,14
48655,0.078,0.0,0.0,14
48656,0.071,0.0,0.0,12
48657,0.07,0.0,0.0,15
48658,0.069,0.0,0.0,13
48659,0.075,0.0,0.0,13
48660,0.07,0.0,0.0,13
48661,0.072,0.0,0.0,14
48662,0.077,0.0,0.0,14
48663,0.074,0.0,0.0,15
48664,0.068,0.0,0.0,13
48665,0.085,0.0,0.0,13
48666,0.065,0.0,0.0,16
48667,0.071,0.0,0.0,13
48668,0.07,0.0,0.0,14
48669,0.076,0.0,0.0,13
48670,0.085,0.0,0.0,15
48671,0.062,0.0,0.0,14
48672,0.089,0.0,0.0,14
48673,0.08,0.0,0.0,14
48674,0.08,0.0,0.0,14
48675,0.082,0.0,0.0,12
48676,0.071,0.0,0.0,14
48677,0.064,0.0,0.0,14
48678,0.066,0.0,0.0,13
48679,0.074,0.0,0.0,14
48680,0.068,0.0,0.0,13
48681,0.066,0.0,0.0,14
48682,0.067,0.0,0.0,12
48683,0.075,0.0,0.0,14
48684,0.066,0.0,0.0,15
48685,0.061,0.0,0.0,14
48686,0.067,0.0,0.0,13
48687,0.064,0.0,0.0,14
48688,0.06,0.0,0.0,13
48689,0.053,0.0,0.0,14
48690,0.047,0.0,0.0,15
48691,0.054,0.0,0.0,13
48692,0.059,0.0,0.0,13
48693,0.051,0.0,0.0,12
48694,0.056,0.0,0.0,14
48695,0.063,0.0,0.0,15
48696,0.052,0.0,0.0,14
48697,0.056,0.0,0.0,14
48698,0.085,0.0,0.0,14
48699,0.07,0.0,0.0,13
48700,0.077,0.0,0.0,14
48701,0.087,0.0,0.0,14
48702,0.078,0.0,0.0,12
48703,0.086,0.0,0.0,13
48704,0.065,0.0,0.0,14
48705,0.065,0.0,0.0,14
48706,0.066,0.0,0.0,13
48707,0.067,0.0,0.0,14
48708,0.07,0.0,0.0,13
48709,0.07,0.0,0.0,13
48710,0.067,0.0,0.0,15
48711,0.074,0.0,0.0,13
48712,0.066,0.0,0.0,14
48713,0.067,0.0,0.0,13
48714,0.068,0.0,0.0,13
48715,0.073,0.0,0.0,13
48716,0.073,0.0,0.0,12
48717,0.061,0.0,0.0,13
48718,0.062,0.0,0.0,14
48719,0.065,0.0,0.0,14
48720,0.079,0.0,0.0,15
48721,0.086,0.0,0.0,14
48722,0.076,0.0,0.0,14
48723,0.09,0.0,0.0,14
48724,0.067,0.0,0.0,13
48725,0.084,0.0,0.0,15
48726,0.061,0.0,0.0,13
48727,0.068,0.0,0.0,14
48728,0.072,0.0,0.0,13
48729,0.063,0.0,0.0,14
48730,0.066,0.0,0.0,14
48731,0.073,0.0,0.0,14
48732,0.076,0.0,0.0,13
48733,0.069,0.0,0.0,121
48734,0.089,0.0,0.0,10
48735,0.094,0.0,0.0,8
48736,0.093,0.0,0.0,7
48737,0.086,0.0,0.0,7
48738,0.089,0.0,0.0,8
48739,0.061,0.0,0.0,8
48740,0.054,0.0,0.0,9
48741,0.052,0.0,0.0,26
48742,0.089,0.0,0.0,30
48743,0.077,0.0,0.0,16
48744,0.075,0.0,0.0,15
48745,0.07,0.0,0.0,15
48746,0.088,0.0,0.0,14
48747,0.09,0.0,0.0,15
48748,0.085,0.0,0.0,16
48749,0.086,0.0,0.0,15
48750,0.086,0.0,0.0,14
48751,0.087,0.0,0.0,15
48752,0.087,0.0,0.0,13
48753,0.088,0.0,0.0,15
48754,0.092,0.0,0.0,14
48755,0.092,0.0,0.0,13
48756,0.09,0.0,0.0,14
48757,0.091,0.0,0.0,13
48758,0.094,0.0,0.0,13
48759,0.092,0.0,0.0,14
48760,0.09,0.0,0.0,13
48761,0.092,0.0,0.0,14
48762,0.082,0.0,0.0,13
48763,0.08,0.0,0.0,13
48764,0.089,0.0,0.0,12
48765,0.087,0.0,0.0,14
48766,0.09,0.0,0.0,13
48767,0.09,0.0,0.0,15
48768,0.096,0.0,0.0,13
48769,0.099,0.0,0.0,14
48770,0.1,0.0,0.0,12
48771,0.095,0.0,0.0,14
48772,0.099,0.0,0.0,13
48773,0.097,0.0,0.0,13
48774,0.097,0.0,0.0,13
48775,0.102,0.0,0.0,13
48776,0.103,0.0,0.0,13
48777,0.103,0.0,0.0,14
48778,0.104,0.0,0.0,14
48779,0.096,0.0,0.0,14
48780,0.099,0.0,0.0,15
48781,0.096,0.0,0.0,14
48782,0.102,0.0,0.0,13
48783,0.098,0.0,0.0,13
48784,0.104,0.0,0.0,13
48785,0.107,0.0,0.0,13
48786,0.107,0.0,0.0,14
48787,0.108,0.0,0.0,15
48788,0.105,0.0,0.0,13
48789,0.1,0.0,0.0,14
48790,0.091,0.0,0.0,13
48791,0.093,0.0,0.0,14
48792,0.097,0.0,0.0,14
48793,0.094,0.0,0.0,13
48794,0.096,0.0,0.0,13
48795,0.098,0.0,0.0,13
48796,0.096,0.0,0.0,14
48797,0.092,0.0,0.0,12
48798,0.101,0.0,0.0,15
48799,0.1,0.0,0.0,13
48800,0.096,0.0,0.0,13
48801,0.106,0.0,0.0,13
48802,0.103,0.0,0.0,13
48803,0.096,0.0,0.0,13
48804,0.096,0.0,0.0,14
48805,0.099,0.0,0.0,14
48806,0.095,0.0,0.0,14
48807,0.103,0.0,0.0,13
48808,0.102,0.0,0.0,13
48809,0.099,0.0,0.0,13
48810,0.1,0.0,0.0,15
48811,0.097,0.0,0.0,13
48812,0.098,0.0,0.0,13
48813,0.105,0.0,0.0,13
48814,0.104,0.0,0.0,13
48815,0.1,0.0,0.0,14
48816,0.096,0.0,0.0,15
48817,0.096,0.0,0.0,15
48818,0.098,0.0,0.0,12
48819,0.101,0.0,0.0,14
48820,0.103,0.0,0.0,14
48821,0.101,0.0,0.0,14
48822,0.105,0.0,0.0,14
48823,0.105,0.0,0.0,13
48824,0.104,0.0,0.0,13
48825,0.102,0.0,0.0,14
48826,0.104,0.0,0.0,13
48827,0.1,0.0,0.0,13
48828,0.1,0.0,0.0,14
48829,0.103,0.0,0.0,13
48830,0.103,0.0,0.0,14
48831,0.098,0.0,0.0,13
48832,0.098,0.0,0.0,14
48833,0.098,0.0,0.0,13
48834,0.1,0.0,0.0,14
48835,0.101,0.0,0.0,14
48836,0.1,0.0,0.0,13
48837,0.098,0.0,0.0,13
48838,0.097,0.0,0.0,15
48839,0.094,0.0,0.0,13
48840,0.1,0.0,0.0,13
48841,0.096,0.0,0.0,14
48842,0.098,0.0,0.0,14
48843,0.1,0.0,0.0,13
48844,0.085,0.0,0.0,14
48845,0.08,0.0,0.0,15
48846,0.088,0.0,0.0,14
48847,0.094,0.0,0.0,12
48848,0.092,0.0,0.0,13
48849,0.093,0.0,0.0,14
48850,0.091,0.0,0.0,13
48851,0.09,0.0,0.0,13
48852,0.088,0.0,0.0,13
48853,0.087,0.0,0.0,14
48854,0.09,0.0,0.0,12
48855,0.089,0.0,0.0,14
48856,0.087,0.0,0.0,14
48857,0.091,0.0,0.0,14
48858,0.086,0.0,0.0,13
48859,0.088,0.0,0.0,13
48860,0.088,0.0,0.0,14
48861,0.088,0.0,0.0,12
48862,0.085,0.0,0.0,14
48863,0.083,0.0,0.0,15
48864,0.084,0.0,0.0,13
48865,0.09,0.0,0.0,13
48866,0.09,0.0,0.0,14
48867,0.081,0.0,0.0,14
48868,0.087,0.0,0.0,13
48869,0.086,0.0,0.0,13
48870,0.088,0.0,0.0,14
48871,0.087,0.0,0.0,14
48872,0.08,0.0,0.0,13
48873,0.082,0.0,0.0,13
48874,0.086,0.0,0.0,14
48875,0.085,0.0,0.0,14
48876,0.092,0.0,0.0,13
48877,0.092,0.0,0.0,15
48878,0.088,0.0,0.0,13
48879,0.091,0.0,0.0,13
48880,0.091,0.0,0.0,14
48881,0.095,0.0,0.0,13
48882,0.091,0.0,0.0,15
48883,0.101,0.0,0.0,14
48884,0.097,0.0,0.0,13
48885,0.101,0.0,0.0,13
48886,0.1,0.0,0.0,12
48887,0.098,0.0,0.0,14
48888,0.1,0.0,0.0,14
48889,0.099,0.0,0.0,12
48890,0.101,0.0,0.0,12
48891,0.099,0.0,0.0,14
48892,0.102,0.0,0.0,14
48893,0.101,0.0,0.0,14
48894,0.106,0.0,0.0,13
48895,0.103,0.0,0.0,15
48896,0.1,0.0,0.0,13
48897,0.104,0.0,0.0,13
48898,0.073,0.0,0.0,13
48899,0.074,0.0,0.0,13
48900,0.067,0.0,0.0,15
48901,0.069,0.0,0.0,13
48902,0.068,0.0,0.0,12
48903,0.06,0.0,0.0,15
48904,0.06,0.0,0.0,13
48905,0.066,0.0,0.0,14
48906,0.073,0.0,0.0,15
48907,0.068,0.0,0.0,14
48908,0.075,0.0,0.0,14
48909,0.069,0.0,0.0,14
48910,0.072,0.0,0.0,14
48911,0.067,0.0,0.0,14
48912,0.067,0.0,0.0,14
48913,0.06,0.0,0.0,14
48914,0.062,0.0,0.0,13
48915,0.057,0.0,0.0,13
48916,0.066,0.0,0.0,15
48917,0.062,0.0,0.0,13
48918,0.068,0.0,0.0,14
48919,0.071,0.0,0.0,13
48920,0.065,0.0,0.0,14
48921,0.066,0.0,0.0,14
48922,0.064,0.0,0.0,14
48923,0.064,0.0,0.0,13
48924,0.069,0.0,0.0,12
48925,0.07,0.0,0.0,13
48926,0.06,0.0,0.0,13
48927,0.06,0.0,0.0,14
48928,0.06,0.0,0.0,14
48929,0.069,0.0,0.0,13
48930,0.064,0.0,0.0,14
48931,0.058,0.0,0.0,14
48932,0.064,0.0,0.0,13
48933,0.061,0.0,0.0,14
48934,0.06,0.0,0.0,14
48935,0.057,0.0,0.0,14
48936,0.094,0.0,0.0,76
48937,0.096,0.0,0.0,137
48938,0.078,0.0,0.0,13
48939,0.084,0.0,0.0,13
48940,0.081,0.0,0.0,13
48941,0.081,0.0,0.0,14
48942,0.086,0.0,0.0,15
48943,0.082,0.0,0.0,13
48944,0.087,0.0,0.0,14
48945,0.092,0.0,0.0,13
48946,0.084,0.0,0.0,13
48947,0.088,0.0,0.0,14
48948,0.085,0.0,0.0,13
48949,0.09,0.0,0.0,15
48950,0.098,0.0,0.0,13
48951,0.095,0.0,0.0,14
48952,0.092,0.0,0.0,15
48953,0.092,0.0,0.0,14
48954,0.093,0.0,0.0,14
48955,0.092,0.0,0.0,14
48956,0.09,0.0,0.0,13
48957,0.086,0.0,0.0,14
48958,0.087,0.0,0.0,14
48959,0.086,0.0,0.0,14
48960,0.089,0.0,0.0,15
48961,0.092,0.0,0.0,14
48962,0.094,0.0,0.0,15
48963,0.096,0.0,0.0,13
48964,0.097,0.0,0.0,13
48965,0.094,0.0,0.0,14
48966,0.093,0.0,0.0,13
48967,0.094,0.0,0.0,14
48968,0.095,0.0,0.0,14
48969,0.1,0.0,0.0,11
48970,0.095,0.0,0.0,12
48971,0.092,0.0,0.0,14
48972,0.092,0.0,0.0,14
48973,0.09,0.0,0.0,13
48974,0.08,0.0,0.0,14
48975,0.081,0.0,0.0,13
48976,0.077,0.0,0.0,13
48977,0.073,0.0,0.0,13
48978,0.087,0.0,0.0,14
48979,0.09,0.0,0.0,13
48980,0.08,0.0,0.0,14
48981,0.085,0.0,0.0,15
48982,0.087,0.0,0.0,12
48983,0.089,0.0,0.0,13
48984,0.079,0.0,0.0,14
48985,0.073,0.0,0.0,14
48986,0.076,0.0,0.0,14
48987,0.08,0.0,0.0,14
48988,0.075,0.0,0.0,15
48989,0.071,0.0,0.0,13
48990,0.098,0.0,0.0,14
48991,0.096,0.0,0.0,14
48992,0.095,0.0,0.0,14
48993,0.105,0.0,0.0,14
48994,0.097,0.0,0.0,14
48995,0.093,0.0,0.0,13
48996,0.092,0.0,0.0,13
48997,0.097,0.0,0.0,15
48998,0.093,0.0,0.0,14
48999,0.086,0.0,0.0,14
49000,0.088,0.0,0.0,13
49001,0.094,0.0,0.0,14
49002,0.096,0.0,0.0,14
49003,0.093,0.0,0.0,13
49004,0.086,0.0,0.0,13
49005,0.089,0.0,0.0,14
49006,0.087,0.0,0.0,14
49007,0.085,0.0,0.0,13
49008,0.078,0.0,0.0,13
49009,0.074,0.0,0.0,14
49010,0.076,0.0,0.0,15
49011,0.081,0.0,0.0,13
49012,0.081,0.0,0.0,15
49013,0.076,0.0,0.0,14
49014,0.073,0.0,0.0,13
49015,0.08,0.0,0.0,13
49016,0.082,0.0,0.0,13
49017,0.079,0.0,0.0,13
49018,0.083,0.0,0.0,13
49019,0.084,0.0,0.0,13
49020,0.083,0.0,0.0,14
49021,0.08,0.0,0.0,13
49022,0.083,0.0,0.0,14
49023,0.086,0.0,0.0,13
49024,0.088,0.0,0.0,12
49025,0.092,0.0,0.0,14
49026,0.089,0.0,0.0,14
49027,0.09,0.0,0.0,13
49028,0.096,0.0,0.0,14
49029,0.095,0.0,0.0,14
49030,0.088,0.0,0.0,15
49031,0.091,0.0,0.0,14
49032,0.086,0.0,0.0,13
49033,0.091,0.0,0.0,14
49034,0.087,0.0,0.0,13
49035,0.091,0.0,0.0,14
49036,0.088,0.0,0.0,15
49037,0.085,0.0,0.0,14
49038,0.091,0.0,0.0,13
49039,0.088,0.0,0.0,13
49040,0.087,0.0,0.0,13
49041,0.097,0.0,0.0,14
49042,0.103,0.0,0.0,13
49043,0.091,0.0,0.0,12
49044,0.1,0.0,0.0,15
49045,0.089,0.0,0.0,12
49046,0.106,0.0,0.0,12
49047,0.086,0.0,0.0,14
49048,0.085,0.0,0.0,14
49049,0.09,0.0,0.0,14
49050,0.085,0.0,0.0,14
49051,0.088,0.0,0.0,13
49052,0.093,0.0,0.0,13
49053,0.086,0.0,0.0,15
49054,0.093,0.0,0.0,14
49055,0.092,0.0,0.0,12
49056,0.083,0.0,0.0,14
49057,0.078,0.0,0.0,13
49058,0.078,0.0,0.0,14
49059,0.09,0.0,0.0,12
49060,0.093,0.0,0.0,14
49061,0.065,0.0,0.0,14
49062,0.064,0.0,0.0,15
49063,0.076,0.0,0.0,13
49064,0.075,0.0,0.0,14
49065,0.086,0.0,0.0,12
49066,0.07,0.0,0.0,13
49067,0.07,0.0,0.0,13
49068,0.077,0.0,0.0,14
49069,0.082,0.0,0.0,15
49070,0.076,0.0,0.0,15
49071,0.075,0.0,0.0,14
49072,0.074,0.0,0.0,13
49073,0.077,0.0,0.0,12
49074,0.07,0.0,0.0,14
49075,0.079,0.0,0.0,15
49076,0.076,0.0,0.0,13
49077,0.08,0.0,0.0,15
49078,0.081,0.0,0.0,14
49079,0.095,0.0,0.0,9
49080,0.094,0.0,0.0,8
49081,0.094,0.0,0.0,7
49082,0.066,0.0,0.0,7
49083,0.092,0.0,0.0,14
49084,0.088,0.0,0.0,13
49085,0.085,0.0,0.0,13
49086,0.096,0.0,0.0,14
49087,0.092,0.0,0.0,13
49088,0.093,0.0,0.0,12
49089,0.089,0.0,0.0,15
49090,0.085,0.0,0.0,13
49091,0.074,0.0,0.0,14
49092,0.078,0.0,0.0,13
49093,0.083,0.0,0.0,14
49094,0.081,0.0,0.0,14
49095,0.095,0.0,0.0,15
49096,0.097,0.0,0.0,14
49097,0.081,0.0,0.0,14
49098,0.094,0.0,0.0,14
49099,0.048,0.0,0.0,15
49100,0.087,0.0,0.0,14
49101,0.087,0.0,0.0,13
49102,0.061,0.0,0.0,118
49103,0.065,0.0,0.0,14
49104,0.062,0.0,0.0,13
49105,0.063,0.0,0.0,15
49106,0.087,0.0,0.0,429
49107,0.048,0.0,0.0,13
49108,0.048,0.0,0.0,14
49109,0.047,0.0,0.0,13
49110,0.061,0.0,0.0,13
49111,0.041,0.0,0.0,13
49112,0.05,0.0,0.0,12
49113,0.048,0.0,0.0,15
49114,0.044,0.0,0.0,13
49115,0.046,0.0,0.0,14
49116,0.051,0.0,0.0,14
49117,0.048,0.0,0.0,13
49118,0.063,0.0,0.0,12
49119,0.065,0.0,0.0,14
49120,0.045,0.0,0.0,12
49121,0.089,0.0,0.0,13
49122,0.082,0.0,0.0,14
49123,0.087,0.0,0.0,14
49124,0.09,0.0,0.0,14
49125,0.078,0.0,0.0,14
49126,0.12,0.0,0.0,16
49127,0.114,0.0,0.0,15
49128,0.066,0.0,0.0,121
49129,0.067,0.0,0.0,9
49130,0.072,0.0,0.0,7
49131,0.073,0.0,0.0,8
49132,0.059,0.0,0.0,13
49133,0.064,0.0,0.0,13
49134,0.068,0.0,0.0,14
49135,0.065,0.0,0.0,13
49136,0.082,0.0,0.0,15
49137,0.071,0.0,0.0,14
49138,0.065,0.0,0.0,13
49139,0.073,0.0,0.0,15
49140,0.056,0.0,0.0,15
49141,0.056,0.0,0.0,13
49142,0.067,0.0,0.0,15
49143,0.093,0.0,0.0,14
49144,0.063,0.0,0.0,16
49145,0.093,0.0,0.0,13
49146,0.101,0.0,0.0,12
49147,0.092,0.0,0.0,120
49148,0.085,0.0,0.0,70
49149,0.088,0.0,0.0,9
49150,0.091,0.0,0.0,8
49151,0.087,0.0,0.0,9
49152,0.079,0.0,0.0,14
49153,0.09,0.0,0.0,12
49154,0.096,0.0,0.0,26
49155,0.092,0.0,0.0,3
49156,0.081,0.0,0.0,2
49157,0.075,0.0,0.0,13
49158,0.081,0.0,0.0,12
49159,0.084,0.0,0.0,13
49160,0.082,0.0,0.0,12
49161,0.085,0.0,0.0,14
49162,0.083,0.0,0.0,14
49163,0.088,0.0,0.0,13
49164,0.087,0.0,0.0,13
49165,0.09,0.0,0.0,14
49166,0.091,0.0,0.0,12
49167,0.086,0.0,0.0,13
49168,0.084,0.0,0.0,13
49169,0.085,0.0,0.0,14
49170,0.084,0.0,0.0,14
49171,0.085,0.0,0.0,13
49172,0.08,0.0,0.0,15
49173,0.068,0.0,0.0,13
49174,0.072,0.0,0.0,15
49175,0.082,0.0,0.0,15
49176,0.084,0.0,0.0,15
49177,0.094,0.0,0.0,14
49178,0.097,0.0,0.0,14
49179,0.091,0.0,0.0,13
49180,0.094,0.0,0.0,15
49181,0.09,0.0,0.0,13
49182,0.082,0.0,0.0,14
49183,0.087,0.0,0.0,12
49184,0.086,0.0,0.0,14
49185,0.089,0.0,0.0,13
49186,0.083,0.0,0.0,15
49187,0.099,0.0,0.0,13
49188,0.065,0.0,0.0,13
49189,0.059,0.0,0.0,14
49190,0.079,0.0,0.0,13
49191,0.072,0.0,0.0,14
49192,0.097,0.0,0.0,14
49193,0.086,0.0,0.0,14
49194,0.083,0.0,0.0,14
49195,0.083,0.0,0.0,14
49196,0.076,0.0,0.0,14
49197,0.083,0.0,0.0,14
49198,0.071,0.0,0.0,13
49199,0.074,0.0,0.0,13
49200,0.077,0.0,0.0,14
49201,0.076,0.0,0.0,14
49202,0.074,0.0,0.0,14
49203,0.077,0.0,0.0,13
49204,0.056,0.0,0.0,70
49205,0.072,0.0,0.0,4
49206,0.058,0.0,0.0,29
49207,0.08,0.0,0.0,4
49208,0.077,0.0,0.0,4
49209,0.113,0.0,0.0,4
49210,0.103,0.0,0.0,15
49211,0.08,0.0,0.0,15
49212,0.069,0.0,0.0,15
49213,0.092,0.0,0.0,15
49214,0.048,0.0,0.0,14
49215,0.053,0.0,0.0,14
49216,0.054,0.0,0.0,13
49217,0.05,0.0,0.0,14
49218,0.052,0.0,0.0,14
49219,0.053,0.0,0.0,12
49220,0.056,0.0,0.0,14
49221,0.061,0.0,0.0,14
49222,0.05,0.0,0.0,15
49223,0.052,0.0,0.0,12
49224,0.048,0.0,0.0,13
49225,0.056,0.0,0.0,13
49226,0.053,0.0,0.0,13
49227,0.061,0.0,0.0,14
49228,0.052,0.0,0.0,14
49229,0.075,0.0,0.0,14
49230,0.071,0.0,0.0,14
49231,0.064,0.0,0.0,14
49232,0.064,0.0,0.0,13
49233,0.067,0.0,0.0,15
49234,0.06,0.0,0.0,13
49235,0.064,0.0,0.0,12
49236,0.069,0.0,0.0,15
49237,0.069,0.0,0.0,14
49238,0.063,0.0,0.0,15
49239,0.064,0.0,0.0,14
49240,0.068,0.0,0.0,14
49241,0.07,0.0,0.0,13
49242,0.061,0.0,0.0,13
49243,0.063,0.0,0.0,15
49244,0.069,0.0,0.0,14
49245,0.059,0.0,0.0,14
49246,0.058,0.0,0.0,14
49247,0.068,0.0,0.0,14
49248,0.069,0.0,0.0,12
