PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P00290,C49,secondary main sewer,lateral,200,40.3,0.5,0.064,0.152,1.994,0.0,below Mara's slope
P00291,C49,secondary header,sub main,200,137.5,0.5,0.575,0.311,0.727,10.5,below Mara's slope
P00292,C49,secondary header,sub main,200,29.3,0.5,0.158,0.205,1.319,1.8,below Mara's slope
P00293,C10,secondary main sewer,lateral,200,228.5,0.5,0.029,0.116,2.877,0.1,below Mara's slope
P00294,C10,secondary main sewer,lateral,200,94.4,0.5,0.029,0.116,2.877,0.1,below Mara's slope
P00295,C10,secondary main sewer,lateral,200,550.5,0.5,0.019,0.099,3.512,0.0,below Mara's slope
P00296,C49,secondary header,sub main,200,322.1,0.5,0.304,0.254,0.974,4.9,below Mara's slope
P00297,C10,secondary main sewer,lateral,200,183.0,0.5,0.013,0.086,4.199,0.0,below Mara's slope
P00298,C106,secondary header,sub main,200,238.7,0.5,0.0,0.0,,0.0,no flow in 2030
P00300,C106,secondary main sewer,lateral,200,203.8,1.75,0.0,0.0,,0.0,no flow in 2030
P00301,C51,secondary main sewer,lateral,200,257.8,0.6,0.214,0.241,1.146,3.4,below Mara's slope
P00302,C51,secondary main sewer,lateral,200,22.0,0.5,0.02,0.102,3.4,0.0,below Mara's slope
P00303,C49,secondary header,sub main,200,105.0,0.5,1.01,0.371,0.56,28.5,below Mara's slope
P00304,C49,secondary header,sub main,200,148.7,0.5,0.138,0.196,1.401,1.8,below Mara's slope
P00305,C49,secondary main sewer,lateral,200,80.9,0.5,0.075,0.16,1.86,0.6,below Mara's slope
P00307,C51,secondary main sewer,lateral,200,148.4,1.0,0.279,0.314,1.015,5.3,below Mara's slope
P00308,C51,secondary main sewer,lateral,200,89.0,0.5,0.279,0.247,1.015,5.3,below Mara's slope
P00309,C51,secondary header,sub main,200,551.4,0.5,0.151,0.202,1.347,1.9,below Mara's slope
P00310,C49,secondary header,sub main,200,160.0,0.5,1.072,0.378,0.545,29.1,below Mara's slope
P00311,C49,secondary header,sub main,200,344.4,0.5,0.666,0.326,0.679,14.4,below Mara's slope
P00312,C49,secondary header,sub main,200,79.9,0.5,0.703,0.332,0.662,16.2,below Mara's slope
P00313,C49,secondary header,sub main,200,184.0,0.5,0.877,0.355,0.598,23.0,below Mara's slope
P00314,C49,secondary main sewer,lateral,200,69.2,0.5,0.111,0.183,1.552,1.2,below Mara's slope
P00315,C49,secondary header,sub main,200,49.2,0.5,0.278,0.247,1.015,3.7,below Mara's slope
P00317,C49,secondary main sewer,lateral,200,86.1,0.5,0.11,0.182,1.557,1.2,below Mara's slope
P00318,C49,secondary header,sub main,200,185.8,0.5,0.186,0.217,1.221,3.1,below Mara's slope
P00319,C49,secondary main sewer,lateral,200,65.8,0.5,0.143,0.199,1.381,1.9,below Mara's slope
P00320,C49,secondary main sewer,lateral,200,116.9,0.5,0.142,0.198,1.384,1.9,below Mara's slope
P00321,C49,secondary header,sub main,200,64.2,0.5,0.317,0.257,0.956,6.8,below Mara's slope
P00322,C49,secondary header,sub main,200,87.2,0.5,1.142,0.385,0.529,33.0,below Mara's slope
P00323,C49,secondary header,sub main,200,53.3,0.5,1.142,0.385,0.529,33.0,below Mara's slope
P00324,C10,secondary main sewer,lateral,200,575.8,0.5,0.328,0.26,0.941,4.7,below Mara's slope
P00325,C10,secondary main sewer,lateral,200,79.9,0.5,0.022,0.104,3.294,0.0,below Mara's slope
P00326,C10,secondary main sewer,lateral,200,514.7,0.5,0.018,0.097,3.624,0.0,below Mara's slope
P00327,C89,secondary main sewer,lateral,200,65.2,0.5,0.075,0.16,1.86,0.6,below Mara's slope
P00328,C51,secondary main sewer,lateral,200,45.0,0.5,0.0,0.0,,0.0,no flow in 2030
P00329,C51,secondary header,sub main,200,504.5,0.5,0.001,0.038,11.423,0.0,below Mara's slope
P00330,C51,secondary header,sub main,200,307.4,0.5,0.338,0.263,0.928,7.2,below Mara's slope
P00331,C106,secondary main sewer,lateral,200,93.0,0.5,0.163,0.208,1.297,2.4,below Mara's slope
P00332,C89,secondary main sewer,lateral,200,224.8,1.5,0.075,0.232,1.86,0.6,below Mara's slope
P00333,C89,secondary header,sub main,200,373.3,1.0,0.11,0.231,1.558,1.2,below Mara's slope
P00334,C106,secondary header,sub main,200,214.8,0.5,0.421,0.282,0.839,7.3,below Mara's slope
P00335,C28,secondary header,sub main,200,102.0,0.5,0.11,0.182,1.558,1.2,below Mara's slope
P00337,C106,secondary header,sub main,200,567.6,0.55,0.191,0.226,1.207,3.2,below Mara's slope
P00338,C106,secondary header,sub main,200,39.8,0.5,0.191,0.219,1.207,3.2,below Mara's slope
P00339,C106,secondary main sewer,lateral,200,53.8,0.5,0.208,0.225,1.161,3.7,below Mara's slope
P00340,C89,secondary header,sub main,200,105.6,0.7,0.138,0.221,1.401,1.8,below Mara's slope
P00341,C89,secondary main sewer,lateral,200,24.9,4.0,0.0,0.0,,0.0,no flow in 2030
P00342,C89,secondary header,sub main,200,52.3,0.5,0.138,0.196,1.401,1.8,below Mara's slope
P00343,C28,secondary header,sub main,200,159.4,0.5,0.11,0.182,1.558,1.2,below Mara's slope
P00344,C28,secondary header,sub main,200,51.7,0.5,0.21,0.225,1.155,3.7,below Mara's slope
P00345,C28,secondary header,sub main,200,43.7,0.5,0.23,0.232,1.108,4.3,below Mara's slope
P00346,C28,secondary main sewer,lateral,200,147.2,0.5,0.113,0.184,1.535,1.3,below Mara's slope
P00347,C89,secondary header,sub main,200,154.4,0.5,0.138,0.196,1.401,1.8,below Mara's slope
P00348,C10,secondary main sewer,lateral,200,515.6,0.5,0.382,0.273,0.877,5.3,below Mara's slope
P00349,C51,secondary header,sub main,200,54.7,0.5,0.338,0.263,0.928,7.2,below Mara's slope
P00350,C51,secondary header,sub main,200,547.3,0.5,0.338,0.263,0.928,7.2,below Mara's slope
P00351,C89,secondary header,sub main,200,111.6,0.5,0.351,0.266,0.912,8.5,below Mara's slope
P00352,C89,secondary main sewer,lateral,200,66.2,0.5,0.247,0.238,1.072,4.9,below Mara's slope
P00354,C28,secondary main sewer,lateral,200,124.0,0.5,0.078,0.162,1.822,0.7,below Mara's slope
P00355,C28,secondary header,sub main,200,25.0,0.5,0.268,0.244,1.033,5.6,below Mara's slope
P00356,C28,secondary header,sub main,200,206.2,0.65,0.0,0.0,,0.0,no flow in 2030
P00357,C28,secondary header,sub main,200,58.9,0.5,0.023,0.107,3.181,0.1,below Mara's slope
P00358,C28,secondary header,sub main,200,184.7,0.5,0.352,0.266,0.911,8.5,below Mara's slope
P00359,C176,secondary main sewer,lateral,200,51.3,0.5,0.115,0.185,1.528,1.3,below Mara's slope
P00360,C28,secondary header,sub main,200,76.3,0.5,0.356,0.267,0.906,8.6,below Mara's slope
P00361,C28,secondary header,sub main,200,347.9,0.5,0.268,0.244,1.033,5.6,below Mara's slope
P00362,C28,secondary header,sub main,200,349.0,0.5,0.23,0.232,1.108,4.3,below Mara's slope
P00363,C176,secondary main sewer,lateral,200,177.4,0.6,0.0,0.0,,0.0,no flow in 2030
P00364,C176,secondary header,sub main,200,144.8,0.5,0.239,0.235,1.088,2.0,below Mara's slope
P00365,C10,secondary main sewer,lateral,200,118.8,0.5,0.003,0.05,8.138,0.0,below Mara's slope
P00366,C10,secondary main sewer,lateral,200,236.6,0.5,0.382,0.273,0.877,5.3,below Mara's slope
P00367,C28,secondary header,sub main,200,340.2,0.5,0.415,0.281,0.844,10.8,below Mara's slope
P00368,C264,secondary main sewer,lateral,200,77.7,1.4,0.034,0.174,2.665,0.1,below Mara's slope
P00369,C118,secondary header,sub main,200,356.8,0.5,0.0,0.0,,0.0,no flow in 2030
P00370,C28,secondary header,sub main,200,64.1,0.8,0.0,0.0,,0.0,no flow in 2030
P00371,C160,secondary header,sub main,200,88.8,0.5,0.163,0.208,1.297,2.4,below Mara's slope
P00372,C160,secondary header,sub main,200,134.0,0.5,0.186,0.217,1.221,3.0,below Mara's slope
P00373,C89,secondary header,sub main,200,339.8,0.5,0.163,0.208,1.297,2.4,below Mara's slope
P00374,C89,secondary main sewer,lateral,200,180.9,0.5,0.138,0.196,1.401,1.8,below Mara's slope
P00376,C28,secondary main sewer,lateral,200,49.0,0.5,0.163,0.208,1.297,2.4,below Mara's slope
P00377,C96,secondary main sewer,lateral,200,83.8,1.65,0.062,0.225,2.025,0.4,below Mara's slope
P00378,C96,secondary header,sub main,200,163.2,0.5,0.056,0.145,2.131,0.3,below Mara's slope
P00379,C160,secondary header,sub main,200,82.5,1.0,0.243,0.3,1.081,4.3,below Mara's slope
P00380,C160,secondary header,sub main,200,48.5,0.5,0.243,0.236,1.081,4.3,below Mara's slope
P00381,C160,secondary main sewer,lateral,200,39.5,0.5,0.149,0.201,1.354,2.0,below Mara's slope
P00383,C28,secondary header,sub main,200,322.7,0.5,0.449,0.288,0.814,12.2,below Mara's slope
P00384,C28,secondary header,sub main,200,325.1,0.5,0.142,0.198,1.384,1.9,below Mara's slope
P00385,C96,secondary header,sub main,200,119.7,0.5,0.095,0.173,1.667,0.8,below Mara's slope
P00386,C96,secondary main sewer,lateral,200,89.3,1.05,0.059,0.19,2.082,0.3,below Mara's slope
P00387,C118,secondary header,sub main,200,373.1,0.5,0.0,0.0,,0.0,no flow in 2030
P00388,C10,secondary main sewer,lateral,200,493.3,0.5,0.382,0.273,0.877,5.3,below Mara's slope
P00389,C10,secondary main sewer,lateral,200,309.0,0.5,0.221,0.229,1.129,3.7,below Mara's slope
P00390,C96,secondary header,sub main,200,60.7,0.55,0.115,0.191,1.524,1.1,below Mara's slope
P00391,C96,secondary main sewer,lateral,200,105.9,0.9,0.068,0.189,1.948,0.4,below Mara's slope
P00392,C118,secondary header,sub main,200,20.7,0.5,0.0,0.0,,0.0,no flow in 2030
P00393,C96,secondary header,sub main,200,82.9,0.5,0.148,0.201,1.359,1.7,below Mara's slope
P00395,C28,secondary header,sub main,200,428.4,0.8,0.363,0.316,0.898,7.3,below Mara's slope
P00396,C96,secondary header,sub main,200,82.5,0.5,0.169,0.21,1.278,2.1,below Mara's slope
P00398,C118,secondary header,sub main,200,68.7,0.5,0.0,0.0,,0.0,no flow in 2030
P00399,C118,secondary header,sub main,200,186.6,0.5,0.116,0.185,1.518,1.2,below Mara's slope
P00400,C81,secondary main sewer,lateral,200,157.8,0.5,0.046,0.136,2.327,0.2,below Mara's slope
P00401,C123,secondary header,sub main,200,204.7,0.65,0.222,0.251,1.126,2.4,below Mara's slope
P00402,C123,secondary main sewer,lateral,200,129.2,0.5,0.002,0.043,9.732,0.0,below Mara's slope
P00404,C81,secondary main sewer,lateral,200,101.4,0.5,0.143,0.199,1.38,1.7,below Mara's slope
P00405,C96,secondary header,sub main,200,341.9,0.5,0.381,0.273,0.878,2.5,below Mara's slope
P00406,C96,secondary header,sub main,200,229.0,0.65,0.197,0.242,1.19,2.8,below Mara's slope
P00407,C96,secondary header,sub main,200,253.9,0.5,0.24,0.235,1.087,4.1,below Mara's slope
P00408,C28,secondary header,sub main,200,356.4,0.5,0.494,0.297,0.779,14.1,below Mara's slope
P00409,C28,secondary main sewer,lateral,200,458.6,0.5,0.075,0.16,1.86,0.6,below Mara's slope
P00410,C28,secondary header,sub main,200,207.2,0.5,0.396,0.277,0.862,8.6,below Mara's slope
P00411,C28,secondary main sewer,lateral,200,79.3,1.1,0.0,0.0,,0.0,no flow in 2030
P00412,C81,secondary header,sub main,200,71.7,0.5,0.274,0.246,1.023,5.0,below Mara's slope
P00413,C123,secondary header,sub main,200,96.2,0.5,0.222,0.229,1.126,2.4,below Mara's slope
P00414,C28,secondary header,sub main,200,109.4,0.5,0.411,0.28,0.848,9.2,below Mara's slope
P00415,C81,secondary main sewer,lateral,200,176.8,0.5,0.091,0.171,1.695,0.8,below Mara's slope
P00416,C221,secondary main sewer,lateral,200,155.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00417,C28,secondary main sewer,lateral,200,138.1,0.5,0.0,0.0,,0.0,no flow in 2030
P00418,C235,secondary main sewer,lateral,200,59.5,1.75,0.075,0.245,1.86,0.6,below Mara's slope
P00419,C28,secondary header,sub main,200,288.2,0.5,0.548,0.307,0.743,16.5,below Mara's slope
P00420,C28,secondary main sewer,lateral,200,35.2,2.05,0.048,0.221,2.285,0.2,below Mara's slope
P00421,C28,secondary main sewer,lateral,200,188.6,0.5,0.1,0.176,1.627,0.8,below Mara's slope
P00422,C221,secondary main sewer,lateral,200,147.9,0.5,0.11,0.182,1.558,1.2,below Mara's slope
P00423,C235,secondary main sewer,lateral,200,95.9,0.5,0.075,0.16,1.86,0.6,below Mara's slope
P00424,C28,secondary header,sub main,200,61.1,0.5,0.0,0.0,,0.0,no flow in 2030
P00425,C28,secondary header,sub main,200,97.8,0.5,0.573,0.311,0.728,17.4,below Mara's slope
P00426,C28,secondary header,sub main,200,240.5,0.7,0.099,0.197,1.638,0.9,below Mara's slope
P00427,C123,secondary header,sub main,200,652.4,0.5,0.222,0.229,1.126,2.4,below Mara's slope
P00428,C235,secondary main sewer,lateral,200,119.5,0.5,0.138,0.196,1.401,1.8,below Mara's slope
P00430,C28,secondary header,sub main,200,247.8,0.5,0.594,0.314,0.715,18.3,below Mara's slope
P00431,C28,secondary header,sub main,200,431.7,0.5,0.526,0.303,0.757,14.1,below Mara's slope
P00432,C10,secondary main sewer,lateral,200,906.8,0.5,0.479,0.294,0.79,9.0,below Mara's slope
P00433,C28,secondary header,sub main,200,253.6,0.5,0.908,0.359,0.588,32.5,below Mara's slope
P00434,C28,secondary main sewer,lateral,200,90.6,0.5,0.323,0.259,0.948,1.4,below Mara's slope
P00435,C181,secondary header,sub main,200,294.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00436,C181,secondary main sewer,lateral,200,144.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00437,C10,secondary main sewer,lateral,200,392.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00438,C06,secondary main sewer,lateral,200,99.6,0.5,0.091,0.171,1.701,0.8,below Mara's slope
P00439,C245,secondary main sewer,lateral,200,92.1,0.55,0.166,0.215,1.29,2.5,below Mara's slope
P00440,C138,secondary main sewer,lateral,200,103.7,0.55,0.189,0.225,1.214,3.1,below Mara's slope
P00441,C06,secondary main sewer,lateral,200,87.2,0.5,0.138,0.196,1.402,1.7,below Mara's slope
P00442,C81,secondary header,sub main,200,967.1,0.5,0.386,0.274,0.873,8.8,below Mara's slope
P00443,C10,secondary main sewer,lateral,200,695.6,0.5,0.669,0.326,0.677,11.4,below Mara's slope
P00444,C81,secondary header,sub main,200,317.0,0.5,0.386,0.274,0.873,8.8,below Mara's slope
P00445,C168,secondary header,sub main,200,583.6,0.5,0.075,0.16,1.86,0.6,below Mara's slope
P00447,C155,secondary header,sub main,200,51.4,0.5,0.041,0.13,2.462,0.2,below Mara's slope
P00449,C155,secondary main sewer,lateral,200,220.5,0.5,0.066,0.153,1.969,0.4,below Mara's slope
P00450,C155,secondary header,sub main,200,89.3,0.5,0.099,0.176,1.635,0.8,below Mara's slope
P00451,C10,secondary main sewer,lateral,200,64.6,0.5,0.079,0.163,1.814,0.6,below Mara's slope
P00452,C10,secondary main sewer,lateral,200,96.6,0.75,0.079,0.187,1.818,0.6,below Mara's slope
P00453,C81,secondary header,sub main,200,277.7,0.5,0.386,0.274,0.873,8.8,below Mara's slope
P00454,C81,secondary header,sub main,200,49.6,0.5,0.386,0.274,0.873,8.8,below Mara's slope
P00455,C92,secondary header,sub main,200,156.8,0.5,0.0,0.0,,0.0,no flow in 2030
P00456,C17,secondary header,sub main,200,327.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00457,C138,secondary header,sub main,200,1011.5,0.5,0.365,0.269,0.896,7.4,below Mara's slope
P00458,C92,secondary header,sub main,200,229.0,0.6,0.079,0.174,1.813,0.6,below Mara's slope
P00459,C146,secondary main sewer,lateral,200,51.9,1.1,0.079,0.213,1.813,0.7,below Mara's slope
P00460,C146,secondary main sewer,lateral,200,80.5,0.5,0.146,0.2,1.366,2.0,below Mara's slope
P00461,C146,secondary main sewer,lateral,200,75.9,0.5,0.086,0.168,1.744,0.8,below Mara's slope
P00462,C146,secondary main sewer,lateral,200,77.3,0.5,0.132,0.194,1.43,1.6,below Mara's slope
P00463,C146,secondary main sewer,lateral,200,36.7,0.5,0.034,0.123,2.657,0.1,below Mara's slope
P00464,C146,secondary main sewer,lateral,200,69.1,0.5,0.219,0.228,1.134,3.8,below Mara's slope
P00465,C146,secondary main sewer,lateral,200,111.0,0.5,0.3,0.253,0.981,6.3,below Mara's slope
P00466,C92,secondary header,sub main,200,392.5,0.5,0.173,0.212,1.262,2.4,below Mara's slope
P00467,C114,secondary main sewer,lateral,200,109.8,0.5,0.149,0.201,1.355,1.9,below Mara's slope
P00468,C146,secondary main sewer,lateral,200,95.2,0.5,0.133,0.194,1.425,1.6,below Mara's slope
P00469,C114,secondary header,sub main,200,119.9,0.5,0.202,0.222,1.178,3.1,below Mara's slope
P00470,C146,secondary header,sub main,200,225.5,0.5,0.305,0.254,0.973,6.5,below Mara's slope
P00471,C116,secondary main sewer,lateral,200,106.6,0.5,0.118,0.186,1.508,0.9,below Mara's slope
P00472,C116,secondary header,sub main,200,459.4,0.5,0.079,0.163,1.812,0.7,below Mara's slope
P00473,C06,secondary main sewer,lateral,200,1281.8,0.5,0.203,0.223,1.173,3.3,below Mara's slope
P00474,C92,secondary header,sub main,200,245.7,0.5,0.342,0.264,0.923,7.4,below Mara's slope
P00475,C116,secondary header,sub main,200,206.8,0.5,0.179,0.214,1.243,2.3,below Mara's slope
P00476,C33,secondary main sewer,lateral,200,77.6,0.5,0.031,0.118,2.799,0.1,below Mara's slope
P00477,C92,secondary header,sub main,200,218.9,0.5,0.478,0.294,0.791,11.1,below Mara's slope
P00478,C92,secondary header,sub main,200,99.5,0.5,0.478,0.294,0.791,11.1,below Mara's slope
P00479,C17,secondary header,sub main,200,179.4,0.5,0.1,0.176,1.626,1.0,below Mara's slope
P00480,C17,secondary main sewer,lateral,200,58.6,0.65,0.047,0.149,2.304,0.2,below Mara's slope
P00481,C06,secondary main sewer,lateral,200,64.3,0.5,0.126,0.19,1.465,1.3,below Mara's slope
P00482,C06,secondary main sewer,lateral,200,314.2,0.5,0.218,0.228,1.136,3.7,below Mara's slope
P00483,C06,secondary main sewer,lateral,200,65.0,0.5,0.075,0.16,1.863,0.5,below Mara's slope
P00484,C06,secondary main sewer,lateral,200,199.4,0.5,0.324,0.259,0.946,7.0,below Mara's slope
P00485,C17,secondary header,sub main,200,161.6,0.5,0.042,0.131,2.436,0.2,below Mara's slope
P00486,C33,secondary main sewer,lateral,200,60.5,4.1,0.006,0.132,5.874,0.0,below Mara's slope
P00487,C142,secondary main sewer,lateral,200,74.2,0.5,0.067,0.154,1.962,0.4,below Mara's slope
P00488,C114,secondary header,sub main,200,542.5,0.5,0.418,0.281,0.841,10.1,below Mara's slope
P00489,C17,secondary header,sub main,200,958.4,0.5,0.044,0.134,2.365,0.2,below Mara's slope
P00490,C17,secondary header,sub main,200,108.3,0.5,0.131,0.193,1.437,1.5,below Mara's slope
P00491,C114,secondary main sewer,lateral,200,20.2,1.35,0.017,0.133,3.721,0.0,below Mara's slope
P00492,C33,secondary main sewer,lateral,200,232.8,0.5,0.029,0.116,2.859,0.1,below Mara's slope
P00493,C33,secondary main sewer,lateral,200,84.1,0.5,0.023,0.107,3.199,0.1,below Mara's slope
P00494,C33,secondary main sewer,lateral,200,82.3,0.5,0.016,0.095,3.737,0.0,below Mara's slope
P00495,C17,secondary main sewer,lateral,200,74.4,0.5,0.046,0.136,2.317,0.2,below Mara's slope
P00497,C114,secondary main sewer,lateral,200,99.5,0.95,0.029,0.144,2.877,0.1,below Mara's slope
P00498,C114,secondary main sewer,lateral,200,40.7,0.5,0.263,0.242,1.042,3.9,below Mara's slope
P00499,C114,secondary header,sub main,200,123.1,0.5,0.543,0.306,0.746,14.0,below Mara's slope
P00500,C33,secondary main sewer,lateral,200,229.5,0.5,0.024,0.108,3.15,0.1,below Mara's slope
P00501,C33,secondary main sewer,lateral,200,26.0,0.5,0.005,0.063,6.235,0.0,below Mara's slope
P00502,C17,secondary header,sub main,200,268.9,0.5,0.188,0.217,1.215,3.0,below Mara's slope
P00503,C06,secondary main sewer,lateral,200,147.4,0.5,0.075,0.16,1.863,0.5,below Mara's slope
P00504,C17,secondary header,sub main,200,77.4,0.5,0.168,0.21,1.279,2.3,below Mara's slope
P00505,C33,secondary main sewer,lateral,200,79.5,0.5,0.014,0.09,3.994,0.0,below Mara's slope
P00506,C06,secondary main sewer,lateral,200,184.7,0.5,0.095,0.173,1.668,0.8,below Mara's slope
P00507,C142,secondary header,sub main,200,80.2,0.5,0.087,0.168,1.734,0.7,below Mara's slope
P00508,C142,secondary main sewer,lateral,200,228.2,0.5,0.1,0.176,1.627,1.0,below Mara's slope
P00509,C142,secondary main sewer,lateral,200,180.4,0.5,0.111,0.183,1.552,1.0,below Mara's slope
P00510,C17,secondary header,sub main,200,34.3,0.5,0.168,0.21,1.279,2.3,below Mara's slope
P00511,C06,secondary main sewer,lateral,200,173.9,0.5,0.326,0.26,0.944,7.1,below Mara's slope
P00512,C06,secondary main sewer,lateral,200,156.6,0.55,0.076,0.166,1.846,0.5,below Mara's slope
P00513,C33,secondary main sewer,lateral,200,79.4,0.5,0.011,0.082,4.463,0.0,below Mara's slope
P00514,C33,secondary header,sub main,200,358.0,0.5,0.04,0.129,2.488,0.2,below Mara's slope
P00515,C17,secondary main sewer,lateral,200,89.3,0.5,0.194,0.22,1.199,2.6,below Mara's slope
P00516,C17,secondary main sewer,lateral,200,136.8,0.5,0.283,0.248,1.008,5.4,below Mara's slope
P00517,C215,secondary main sewer,lateral,200,188.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00518,C114,secondary main sewer,lateral,200,24.0,0.5,0.081,0.165,1.79,0.6,below Mara's slope
P00519,C17,secondary header,sub main,200,107.4,0.5,0.384,0.274,0.875,9.0,below Mara's slope
P00520,C114,secondary main sewer,lateral,200,62.7,0.5,0.238,0.235,1.091,3.2,below Mara's slope
