fid,Name,Classes,Build,SETTLE,AREA_M2,PROPS,POP,G_NDOM,G_GOV,G_SPEC,WORKERS,W_DOM,W_NDOM,W_GOV,W_SPEC,S_DOM,S_NDOM,S_GOV,S_SPEC,QADF,FUT_CAP,FUT_PROPS
15216,NULL,Residential,Future,AL QURAYN,778.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15217,NULL,Residential,Future,AL QURAYN,790.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15218,NULL,Residential,Future,AL QURAYN,669.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15219,NULL,Residential,Future,AT TAYYIB,669.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15220,NULL,Residential,Future,AL QURAYN,741.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15221,NULL,Residential,Future,AL QURAYN,757.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15222,NULL,Residential,Future,AT TAYYIB,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15223,NULL,Residential,Future,AL QURAYN,654.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15224,NULL,Residential,Future,AL QURAYN,651.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15225,NULL,Residential,Future,AT TAYYIB,753.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15226,NULL,Residential,Future,AT TAYYIB,753.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15227,NULL,Residential,Future,AT TAYYIB,753.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15228,NULL,Residential,Future,AT TAYYIB,669.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15229,NULL,Residential,Future,AT TAYYIB,808.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15230,NULL,Residential,Future,AT TAYYIB,780.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15231,NULL,Residential,Future,AL QURAYN,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15232,NULL,Residential,Future,AT TAYYIB,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15233,NULL,Residential,Future,AT TAYYIB,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15234,NULL,Residential,Future,AT TAYYIB,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15235,NULL,Residential,Future,AL QURAYN,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15236,NULL,Residential,Future,AL QURAYN,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15237,NULL,Residential,Future,AT TAYYIB,711.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15238,NULL,Residential,Future,AL QURAYN,780.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15239,NULL,Residential,Future,AL QURAYN,669.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15240,NULL,Residential,Future,AL QURAYN,780.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15241,NULL,Residential,Future,AL QURAYN,706.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15242,NULL,Residential,Future,AL QURAYN,735.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15243,NULL,Residential,Future,AL QURAYN,733.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15244,NULL,Residential,Future,AL QURAYN,733.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15245,NULL,Residential,Future,AT TAYYIB,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15246,NULL,Residential,Future,AT TAYYIB,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15247,NULL,Residential,Future,AT TAYYIB,787.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15248,NULL,Agricultural,Future,AT TAYYIB,50.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15249,NULL,Residential,Future,AL QURAYN,617.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15250,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15251,NULL,Residential,Future,AL QURAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15252,NULL,Residential,Future,AL QURAYN,634.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15253,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15254,NULL,Residential,Future,AL QURAYN,614.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15255,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15256,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15257,NULL,Residential,Future,AL QURAYN,648.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15258,NULL,Residential,Future,AL QURAYN,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15259,NULL,Residential,Future,AL QURAYN,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15260,NULL,Residential,Future,AL QURAYN,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15261,NULL,Residential,Future,AL QURAYN,5976.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15262,NULL,Residential,Future,AT TAYYIB,697.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15263,NULL,Residential,Future,AL QURAYN,670.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15264,NULL,Residential,Future,AL QURAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15265,NULL,Residential,Future,AL QURAYN,670.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15266,NULL,Residential,Future,AL QURAYN,660.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15267,NULL,Residential,Future,AL QURAYN,660.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15268,NULL,Residential,Future,AL QURAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15269,NULL,Residential,Future,AL QURAYN,856.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15270,NULL,Residential,Future,AL QURAYN,771.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15271,NULL,Residential,Future,AL QURAYN,587.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15272,Primary Account Tariff,Residential,EXisting,AL QURAYN,630.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15273,Primary Account Tariff,Residential,EXisting,AL QURAYN,790.7,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15274,NULL,Residential,Future,AL QURAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15275,NULL,Residential,Future,AL QURAYN,637.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15276,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15277,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15278,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15279,NULL,Residential,Future,AL QURAYN,614.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15280,NULL,Residential,Future,AL QURAYN,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15281,NULL,Agricultural,Future,AT TAYYIB,228800.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15282,NULL,Residential,Future,AT TAYYIB,26527.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15283,NULL,Residential,Future,AT TAYYIB,4848.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15284,NULL,Residential,Future,AT TAYYIB,34325.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15285,NULL,Residential,Future,AT TAYYIB,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15286,NULL,Residential,Future,AL QURAYN,876.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15287,NULL,Residential,Future,AL QURAYN,783.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15288,NULL,Residential,Future,AL QURAYN,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15289,NULL,Residential,Future,AL QURAYN,790.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15290,NULL,Residential,Future,AL QURAYN,753.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15291,NULL,Residential,Future,AT TAYYIB,654.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15292,NULL,Residential,Future,AL QURAYN,715.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15293,NULL,Residential,Future,AT TAYYIB,651.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15294,NULL,Residential,Future,AT TAYYIB,651.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15295,NULL,Residential,Future,AT TAYYIB,654.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15296,NULL,Residential,Future,AT TAYYIB,711.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15297,NULL,Residential,Future,AL QURAYN,780.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15298,NULL,Residential,Future,AL QURAYN,778.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15299,NULL,Residential,Future,AL QURAYN,735.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15300,NULL,Residential,Future,AL QURAYN,602.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15301,NULL,Residential-Commercial,Future,AT TAYYIB,383.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15302,NULL,Residential-Commercial,Future,AT TAYYIB,383.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15303,NULL,Residential-Commercial,Future,AT TAYYIB,383.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15304,NULL,Residential-Commercial,Future,AT TAYYIB,537.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15305,NULL,Residential-Commercial,Future,AT TAYYIB,413.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15306,Primary Account Tariff,Residential-Commercial,EXisting,AT TAYYIB,424.0,6,31.92,5,0,0,0.0,5.2349,0.6585,0.0,0.0,4.4496,0.3556,0.0,0.0,4.8053,0,0.0
15307,NULL,Residential-Commercial,Future,AT TAYYIB,424.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15308,NULL,Residential-Commercial,Future,AT TAYYIB,413.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15309,NULL,Residential-Commercial,Future,AT TAYYIB,413.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15310,NULL,Residential-Commercial,Future,AT TAYYIB,413.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15311,NULL,Residential-Commercial,Future,AT TAYYIB,413.3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15312,NULL,Commercial,Future,AT TAYYIB,480.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15313,NULL,Residential,Future,AT TAYYIB,44033.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15314,NULL,Residential,Future,AT TAYYIB,6615.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15315,NULL,Residential,Future,AT TAYYIB,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15316,NULL,Residential,Future,AT TAYYIB,643.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15317,NULL,Residential,Future,AT TAYYIB,875.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15318,NULL,Residential,Future,AT TAYYIB,235.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15319,NULL,Residential,Future,AL QURAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15320,NULL,Residential,Future,AL QURAYN,660.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15321,NULL,Residential,Future,AL QURAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15322,NULL,Residential,Future,AL QURAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15323,NULL,Residential,Future,AL QURAYN,587.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15324,NULL,Residential,Future,AL QURAYN,587.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15325,NULL,Residential,Future,AL QURAYN,705.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15326,NULL,Residential,Future,AL QURAYN,705.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15327,NULL,Residential,Future,AL QURAYN,632.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15328,NULL,Residential,Future,AL QURAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15329,NULL,Residential,Future,AL QURAYN,614.9,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.14
15330,NULL,Residential,Future,AT TAYYIB,21001.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15331,NULL,Residential,Future,AT TAYYIB,23002.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15332,NULL,Commercial,Future,AT TAYYIB,150004.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15333,NULL,Residential,Future,AT TAYYIB,3115.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15334,NULL,Residential,Future,AT TAYYIB,18760.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15335,NULL,Agricultural,Future,AL ARAQI,42088.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15336,NULL,Residential,Future,AL ARAQI,767.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.493
15337,NULL,Residential,Future,AL ARAQI,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.493
15338,NULL,Residential,Future,AT TAYYIB,26.4,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.187
15339,NULL,Residential,Future,AL AYNAYN,200.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15340,Primary Account Tariff,Residential,EXisting,AL ARAQI,1961.4,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15341,Additional Account Tariff,Residential,EXisting,AL ARAQI,3957.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15342,NULL,Residential,Future,AL AYNAYN,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15343,NULL,Residential,Future,AL AYNAYN,627.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15344,Primary Account Tariff (with National Subsidy),Residential,EXisting,AL AYNAYN,627.5,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15345,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15346,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15347,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15348,NULL,Residential,Future,AL AYNAYN,656.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15349,NULL,Residential,Future,AL AYNAYN,648.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15350,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15351,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15352,Primary Account Tariff,Residential,EXisting,AL AYNAYN,617.5,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15353,NULL,Agricultural,Future,AL AYNAYN,40.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15354,NULL,Residential,Future,AL AYNAYN,40.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15355,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15356,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15357,Primary Account Tariff,Residential,EXisting,AL AYNAYN,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15358,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15359,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15360,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15361,NULL,Residential,Future,AL AYNAYN,636.2,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15362,NULL,Residential,Future,AL AYNAYN,640.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15363,Primary Account Tariff,Residential,EXisting,AL AYNAYN,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15364,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15365,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15366,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15367,Primary Account Tariff,Residential,EXisting,AL AYNAYN,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15368,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15369,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15370,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15371,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15372,NULL,Residential,Future,AL AYNAYN,797.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15373,NULL,Residential,Future,AL AYNAYN,810.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15374,NULL,Residential,Future,AL AYNAYN,750.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
15375,Primary Account Tariff,Residential,EXisting,AL AYNAYN,750.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
15376,NULL,Residential,Future,AL AYNAYN,774.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
