fid,Name,SETTLE,Buiding_St,Classes,DERIVED,CLASS2,GREEN,VEGFRAC,HIGH,G_DOM,G_NDOM,G_GOV,G_SPEC,G_AGR
3976,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.373,0,0,0,0,0,0
3977,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.445,0,0,0,0,0,0
3978,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.571,0,0,0,0,0,0
3979,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.465,0,0,0,0,0,0
3980,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.831,0,2,0,0,0,0
3981,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.663,0,1,0,0,0,0
3982,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.739,0,0,0,0,0,0
3983,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.938,0,0,0,0,0,0
3984,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.749,0,0,0,0,0,0
3985,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.575,0,1,0,0,0,0
3986,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.793,0,1,0,0,0,0
3987,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.98,0,0,0,0,0,0
3988,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
3989,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.99,0,0,0,0,0,0
3990,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.97,0,0,0,0,0,0
3991,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.986,0,0,0,0,0,0
3992,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.934,0,0,0,0,0,0
3993,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.96,0,0,0,0,0,0
3994,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.839,0,0,0,0,0,0
3995,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.616,0,1,0,0,0,0
3996,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.555,0,0,0,0,0,0
3997,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.408,0,0,0,0,0,0
3998,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.387,0,1,0,0,0,0
3999,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.861,0,0,0,0,0,0
4000,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.841,0,0,0,0,0,0
4001,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.534,0,0,0,0,0,0
4002,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.45,0,1,0,0,0,0
4003,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.78,0,0,0,0,0,0
4004,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.699,0,0,0,0,0,0
4005,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.576,0,0,0,0,0,0
4006,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.779,0,0,0,0,0,0
4007,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.97,0,0,0,0,0,0
4008,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.861,0,0,0,0,0,0
4009,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.859,0,0,0,0,0,0
4010,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.705,0,0,0,0,0,0
4011,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.882,0,0,0,0,0,0
4012,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.12,0,1,0,0,0,0
4013,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.683,0,0,0,0,0,0
4014,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.533,0,0,0,0,0,0
4015,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.871,0,0,0,0,0,0
4016,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.94,0,0,0,0,0,0
4017,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.849,0,0,0,0,0,0
4018,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.367,0,2,0,0,0,0
4019,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.484,0,2,0,0,0,0
4020,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.771,0,0,0,0,0,0
4021,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.309,0,1,0,0,0,0
4022,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.809,0,0,0,0,0,0
4023,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.53,0,1,0,0,0,0
4024,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.367,0,0,0,0,0,0
4025,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.652,0,1,0,0,0,0
4026,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.402,0,0,0,0,0,0
4027,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.658,0,1,0,0,0,0
4028,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.955,0,0,0,0,0,0
4029,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.716,0,0,0,0,0,0
4030,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.837,0,0,0,0,0,0
4031,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.938,0,0,0,0,0,0
4032,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.794,0,0,0,0,0,0
4033,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.49,0,0,0,0,0,0
4034,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.797,0,0,0,0,0,0
4035,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.563,0,0,0,0,0,0
4036,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.565,0,0,0,0,0,0
4037,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.534,0,1,0,0,0,0
4038,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.61,0,1,0,0,0,0
4039,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.878,0,0,0,0,0,0
4040,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.912,0,0,0,0,0,0
4041,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.895,0,1,0,0,0,0
4042,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.53,0,0,0,0,0,0
4043,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.614,0,1,0,0,0,0
4044,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.759,0,0,0,0,0,0
4045,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.574,0,1,0,0,0,0
4046,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.948,0,0,0,0,0,0
4047,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.989,0,0,0,0,0,0
4048,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4049,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4050,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.898,0,0,0,0,0,0
4051,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.663,0,0,0,0,0,0
4052,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.996,0,0,0,0,0,0
4053,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.776,0,1,0,0,0,0
4054,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.213,0,0,0,0,0,0
4055,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.416,0,0,0,0,0,0
4056,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.405,0,1,0,0,0,0
4057,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.955,0,0,0,0,0,0
4058,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.514,0,0,0,0,0,0
4059,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.389,0,0,0,0,0,0
4060,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.242,0,2,0,0,0,0
4061,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.727,0,1,0,0,0,0
4062,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.702,0,1,0,0,0,0
4063,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.551,0,1,0,0,0,0
4064,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.749,0,0,0,0,0,0
4065,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.536,0,1,0,0,0,0
4066,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.249,0,0,0,0,0,0
4067,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.885,0,0,0,0,0,0
4068,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.468,0,1,0,0,0,0
4069,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.951,0,0,0,0,0,0
4070,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.402,0,2,0,0,0,0
4071,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.737,0,1,0,0,0,0
4072,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.81,0,1,0,0,0,0
4073,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.282,0,0,0,0,0,0
4074,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.896,0,0,0,0,0,0
4075,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4076,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.989,0,0,0,0,0,0
4077,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.787,0,0,0,0,0,0
4078,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.931,0,0,0,0,0,0
4079,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.872,0,0,0,0,0,0
4080,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.665,0,2,0,0,0,0
4081,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.99,0,0,0,0,0,0
4082,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.994,0,0,0,0,0,0
4083,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.952,0,0,0,0,0,0
4084,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.974,0,0,0,0,0,0
4085,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.909,0,0,0,0,0,0
4086,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.936,0,0,0,0,0,0
4087,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.51,0,1,0,0,0,0
4088,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.181,0,1,0,0,0,0
4089,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.816,0,0,0,0,0,0
4090,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.706,0,1,0,0,0,0
4091,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.662,0,0,0,0,0,0
4092,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.75,0,0,0,0,0,0
4093,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.316,0,0,0,0,0,0
4094,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.936,0,1,0,0,0,0
4095,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.84,0,1,0,0,0,0
4096,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.158,0,1,0,0,0,0
4097,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.546,0,1,0,0,0,0
4098,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.97,0,0,0,0,0,0
4099,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.524,0,0,0,0,0,0
4100,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.754,0,0,0,0,0,0
4101,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.657,0,1,0,0,0,0
4102,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.362,0,0,0,0,0,0
4103,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,1.0,0,1,0,0,0,0
4104,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.889,0,0,0,0,0,0
4105,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.523,0,0,0,0,0,0
4106,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.257,0,0,0,0,0,0
4107,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.251,0,0,0,0,0,0
4108,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.265,0,0,0,0,0,0
4109,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.803,0,0,0,0,0,0
4110,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.624,0,2,0,0,0,0
4111,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.507,0,1,0,0,0,0
4112,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.821,0,0,0,0,0,0
4113,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4114,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.598,0,0,0,0,0,0
4115,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4116,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.69,0,0,0,0,0,0
4117,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.931,0,1,0,0,0,0
4118,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.968,0,0,0,0,0,0
4119,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.225,0,0,0,0,0,0
4120,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.41,0,1,0,0,0,0
4121,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.471,0,0,0,0,0,0
4122,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.948,0,0,0,0,0,0
4123,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4124,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.956,0,0,0,0,0,0
4125,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.873,0,0,0,0,0,0
4126,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.573,0,0,0,0,0,0
4127,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.513,0,0,0,0,0,0
4128,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.631,0,0,0,0,0,0
4129,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.808,0,0,0,0,0,0
4130,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.482,0,1,0,0,0,0
4131,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.821,0,0,0,0,0,0
4132,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.998,0,0,0,0,0,0
4133,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.985,0,0,0,0,0,0
4134,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4135,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.645,0,0,0,0,0,0
4136,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.517,0,0,0,0,0,0
4137,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.884,0,0,0,0,0,0
4138,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.729,0,0,0,0,0,0
4139,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.775,0,0,0,0,0,0
4140,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.719,0,0,0,0,0,0
4141,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.474,0,1,0,0,0,0
4142,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.448,0,0,0,0,0,0
4143,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.513,0,0,0,0,0,0
4144,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.385,0,0,0,0,0,0
4145,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.283,0,0,0,0,0,0
4146,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.791,0,0,0,0,0,0
4147,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.936,0,1,0,0,0,0
4148,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.863,0,0,0,0,0,0
4149,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.614,0,1,0,0,0,0
4150,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.692,0,0,0,0,0,0
4151,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.509,0,0,0,0,0,0
4152,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.502,0,0,0,0,0,0
4153,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.756,0,0,0,0,0,0
4154,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.879,0,0,0,0,0,0
4155,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.794,0,1,0,0,0,0
4156,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.811,0,2,0,0,0,0
4157,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.812,0,0,0,0,0,0
4158,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.998,0,0,0,0,0,0
4159,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.994,0,0,0,0,0,0
4160,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.793,0,0,0,0,0,0
4161,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.853,0,0,0,0,0,0
4162,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.847,0,0,0,0,0,0
4163,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.884,0,0,0,0,0,0
4164,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.99,0,0,0,0,0,0
4165,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.92,0,0,0,0,0,0
4166,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.998,0,0,0,0,0,0
4167,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4168,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.299,0,1,0,0,0,0
4169,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.998,0,0,0,0,0,0
4170,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.673,0,0,0,0,0,0
4171,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.761,0,0,0,0,0,0
4172,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.526,0,1,0,0,0,0
4173,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.659,0,0,0,0,0,0
4174,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.888,0,0,0,0,0,0
4175,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4176,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.941,0,0,0,0,0,0
4177,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.884,0,0,0,0,0,0
4178,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.984,0,0,0,0,0,0
4179,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.715,0,0,0,0,0,0
4180,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.994,0,0,0,0,0,0
4181,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.52,0,1,0,0,0,0
4182,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.751,0,0,0,0,0,0
4183,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.948,0,1,0,0,0,0
4184,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.781,0,0,0,0,0,0
4185,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.761,0,1,0,0,0,0
4186,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.293,0,0,0,0,0,0
4187,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.198,0,0,0,0,0,0
4188,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.669,0,0,0,0,0,0
4189,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.958,0,0,0,0,0,0
4190,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.876,0,0,0,0,0,0
4191,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.944,0,0,0,0,0,0
4192,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.629,0,1,0,0,0,0
4193,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.982,0,0,0,0,0,0
4194,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.905,0,1,0,0,0,0
4195,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.469,0,0,0,0,0,0
4196,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.7,0,0,0,0,0,0
4197,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.8,0,0,0,0,0,0
4198,Additional Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.65,0,1,0,0,0,0
4199,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.655,0,0,0,0,0,0
4200,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4201,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.844,0,0,0,0,0,0
4202,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.411,0,1,0,0,0,0
4203,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.574,0,1,0,0,0,0
4204,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.777,0,0,0,0,0,0
4205,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.59,0,0,0,0,0,0
4206,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.638,0,0,0,0,0,0
4207,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.46,0,0,0,0,0,0
4208,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.905,0,0,0,0,0,0
4209,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4210,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.92,0,0,0,0,0,0
4211,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.988,0,0,0,0,0,0
4212,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4213,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.904,0,0,0,0,0,0
4214,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.967,0,0,0,0,0,0
4215,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.884,0,0,0,0,0,0
4216,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.978,0,0,0,0,0,0
4217,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.878,0,0,0,0,0,0
4218,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.841,0,0,0,0,0,0
4219,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.992,0,0,0,0,0,0
4220,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.709,0,0,0,0,0,0
4221,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.976,0,0,0,0,0,0
4222,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.88,0,0,0,0,0,0
4223,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.892,0,0,0,0,0,0
4224,Primary Account Tariff,AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.875,0,1,0,0,0,0
4225,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.818,0,0,0,0,0,0
4226,Primary Account Tariff (with National Subsidy),AT TAYYIB,EXisting,Residential,Residential,Residential,0,0.528,0,1,0,0,0,0
4227,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.964,0,0,0,0,0,0
4228,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.952,0,0,0,0,0,0
4229,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.753,0,0,0,0,0,0
4230,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.888,0,0,0,0,0,0
4231,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.821,0,0,0,0,0,0
4232,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.918,0,0,0,0,0,0
4233,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.935,0,0,0,0,0,0
4234,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.994,0,0,0,0,0,0
4235,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.882,0,0,0,0,0,0
4236,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.852,0,0,0,0,0,0
4237,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4238,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4239,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4240,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
4241,,AT TAYYIB,Future,Residential,Unmetered,Unmetered,0,0.838,0,0,0,0,0,0
