BR_ID,KM,PLOTS,PROPS,POP,Q_M3D,M_PER_PRP,M_PER_M3D,N_LIFT,LIFT_M,OUT_X,OUT_Y,OUT_Z,ROUTE_KM,VILLAGE
1229,0.048,1,2.0,11,1.483,24.1,32.6,0,0.0,463818.7,2577572.4,434.1,75.25,AL DIREZ
916,0.048,4,0.0,0,0.0,47971566468.4,47971566468.4,0,0.0,453654.7,2577714.4,401.6,57.73,-
1298,0.047,2,0.0,0,0.0,47490624037.7,47490624037.7,0,0.0,465169.3,2575970.6,437.7,76.15,AL DIREZ
1022,0.047,0,0.0,0,0.0,47335427235.8,47335427235.8,0,0.0,464128.9,2566836.9,398.8,65.98,-
1198,0.047,0,0.0,0,0.0,47468827858.0,47468827858.0,0,0.0,465448.9,2576359.4,441.5,74.61,-
1770,0.047,0,0.0,0,0.0,47096640084.8,47096640084.8,0,0.0,470960.0,2564167.1,421.2,102.98,-
614,0.047,0,0.0,0,0.0,46794964746.9,46794964746.9,0,0.0,435791.2,2575776.1,324.8,36.99,-
653,0.047,1,0.0,0,0.0,47393782639.1,47393782639.1,0,0.0,458630.5,2569656.7,378.6,41.07,AL TAYYEB (P.A.)
981,0.047,1,1.5,8,1.08,32.2,43.5,0,0.0,453856.7,2577517.4,400.7,62.15,-
491,0.047,0,0.0,0,0.0,46984227043.1,46984227043.1,0,0.0,437495.9,2574030.4,329.2,32.07,-
1266,0.047,1,1.5,8,1.08,32.4,43.6,0,0.0,460622.4,2579962.0,435.5,75.75,-
641,0.046,3,2.9,15,2.16,15.9,21.4,0,0.0,455445.9,2570681.2,373.0,39.79,-
959,0.046,2,6.9,15,4.414,6.7,10.5,0,0.0,453466.5,2574322.1,389.7,61.32,-
1472,0.046,2,2.9,15,2.16,15.8,21.3,0,0.0,464353.3,2578023.9,438.4,79.64,-
1096,0.046,2,2.9,15,2.16,15.8,21.3,0,0.0,462279.9,2576101.4,428.3,72.05,AL DIREZ
412,0.046,0,0.0,0,0.0,46098444031.8,46098444031.8,0,0.0,448102.6,2573211.2,377.2,30.21,-
1400,0.045,2,1.5,8,1.08,30.7,41.4,0,0.0,465904.0,2577608.2,442.2,77.85,-
75,0.045,2,2.0,11,1.483,22.5,30.4,0,0.0,447862.0,2567603.5,348.0,13.2,AL BTAEEN
33,0.045,4,5.8,31,4.319,7.7,10.4,0,0.0,448739.3,2565665.2,348.4,8.44,IBRI HEIGHTS
967,0.045,4,4.4,23,3.239,10.3,13.9,0,0.0,452827.7,2573348.3,383.9,61.44,-
1441,0.045,0,0.0,0,0.0,44846030010.4,44846030010.4,0,0.0,460942.4,2580037.0,444.1,77.6,-
127,0.045,3,3.5,18,2.563,12.9,17.5,0,0.0,448289.8,2570078.1,363.4,16.65,-
1393,0.045,1,1.5,8,1.08,30.8,41.5,0,0.0,466670.0,2577257.1,445.1,77.86,-
1294,0.045,2,2.0,11,1.483,22.5,30.4,0,0.0,461514.4,2577242.1,424.3,75.92,AL DIREZ
1288,0.045,2,0.0,0,0.0,44911585406.9,44911585406.9,0,0.0,460076.6,2577409.3,421.0,75.95,-
1479,0.045,2,0.0,0,0.0,45345570055.6,45345570055.6,0,0.0,461265.4,2580283.0,438.8,79.69,-
1368,0.045,1,0.0,0,0.0,45423359947.3,45423359947.3,0,0.0,460544.5,2576785.6,419.7,77.45,-
585,0.044,0,0.0,0,0.0,43677785876.4,43677785876.4,0,0.0,448386.5,2562754.0,331.2,30.75,-
753,0.044,0,0.0,0,0.0,44120446074.4,44120446074.4,0,0.0,456685.6,2567331.3,369.3,49.55,-
377,0.044,0,0.0,0,0.0,44183221903.8,44183221903.8,0,0.0,448195.6,2571396.0,370.0,29.33,-
709,0.044,0,0.0,0,0.0,43909856168.2,43909856168.2,0,0.0,458739.8,2568684.9,379.2,45.08,-
824,0.044,2,3.0,16,2.225,14.5,19.6,0,0.0,452630.8,2574396.8,388.6,53.44,-
226,0.044,0,0.0,0,0.0,44241802563.5,44241802563.5,0,0.0,441263.9,2569270.0,335.7,20.69,-
562,0.044,1,1.5,8,1.08,30.3,40.8,1,12.1,447330.0,2570789.1,395.3,35.02,-
320,0.044,0,0.0,0,0.0,43841364716.4,43841364716.4,0,0.0,443088.8,2569768.7,343.6,27.44,-
11,0.044,6,8.7,46,6.479,5.0,6.8,0,0.0,447206.2,2564897.1,344.3,6.26,-
976,0.044,0,0.0,0,0.0,44308233447.2,44308233447.2,0,0.0,453963.7,2577546.4,400.8,61.87,-
939,0.044,0,0.0,0,0.0,44430243336.1,44430243336.1,0,0.0,453626.7,2577346.4,399.3,59.53,-
153,0.044,0,0.0,0,0.0,43885397409.2,43885397409.2,0,0.0,447389.0,2569116.9,348.5,17.5,-
137,0.044,1,1.5,8,1.08,29.9,40.3,0,0.0,448919.5,2570116.4,360.6,16.87,AL SOOQ
270,0.044,2,2.0,11,1.483,22.0,29.6,0,0.0,450160.1,2569779.8,363.4,23.15,AL MURTAFA
634,0.044,1,0.0,0,0.0,43617843278.0,43617843278.0,0,0.0,447289.0,2570847.1,387.1,38.34,-
1644,0.044,0,0.0,0,0.0,43969999919.5,43969999919.5,0,0.0,474895.9,2574577.3,499.0,90.97,-
1174,0.044,0,0.0,0,0.0,43909856168.2,43909856168.2,0,0.0,465591.9,2576262.4,443.2,74.12,-
300,0.044,0,0.0,0,0.0,43911424429.0,43911424429.0,0,0.0,442831.8,2569551.7,339.0,26.67,-
305,0.044,0,0.0,0,0.0,43909856168.2,43909856168.2,0,0.0,442642.8,2569519.7,338.1,26.54,-
1495,0.043,0,0.0,0,0.0,43123027021.2,43123027021.2,0,0.0,465601.7,2566759.4,400.0,75.75,-
1424,0.043,2,2.9,15,2.16,14.6,19.7,0,0.0,465617.6,2577892.9,439.9,78.17,-
1747,0.043,1,1.5,8,1.08,29.2,39.4,0,0.0,475968.0,2574999.5,508.2,100.15,BAT (P.A.)
1502,0.043,0,0.0,0,0.0,43292093899.8,43292093899.8,0,0.0,459685.3,2576062.5,424.5,81.48,-
1603,0.043,2,1.0,5,0.742,42.9,57.8,0,0.0,468958.3,2575213.8,454.9,84.39,AL WAHRAH
574,0.043,2,11.8,15,7.157,3.7,6.0,0,0.0,449925.7,2573563.4,377.5,35.56,AL-SAKBRI
230,0.043,7,11.3,60,8.365,3.8,5.1,0,0.0,451538.0,2569200.6,368.7,20.86,AL MURTAFA (P.A.)
421,0.043,0,0.0,0,0.0,43298701138.2,43298701138.2,0,0.0,446252.2,2571774.9,380.5,30.19,-
956,0.043,1,0.0,0,0.0,42676981690.3,42676981690.3,0,0.0,454114.5,2575307.3,396.6,61.15,-
949,0.043,1,1.0,5,0.742,43.1,58.1,0,0.0,453749.7,2577830.4,408.0,57.91,-
1408,0.043,0,0.0,0,0.0,43314803936.3,43314803936.3,0,0.0,469909.7,2564896.7,421.1,78.04,-
1078,0.043,3,2.9,15,2.16,14.7,19.8,0,0.0,458808.2,2577973.2,420.9,71.3,-
1691,0.043,1,0.0,0,0.0,42699748102.0,42699748102.0,0,0.0,471238.0,2564438.1,422.9,95.33,-
1220,0.043,0,0.0,0,0.0,42552783856.8,42552783856.8,0,0.0,461503.3,2578775.4,425.8,75.13,-
1541,0.043,0,0.0,0,0.0,43054735509.0,43054735509.0,0,0.0,467241.7,2564950.0,407.5,84.95,-
946,0.043,5,7.3,39,5.399,5.9,8.0,0,0.0,455093.5,2574370.5,399.7,59.96,-
1154,0.043,0,0.0,0,0.0,43200453970.0,43200453970.0,0,0.0,460947.9,2580749.5,443.6,73.68,-
1467,0.043,0,0.0,0,0.0,43126905012.6,43126905012.6,0,0.0,464009.3,2578735.9,434.0,78.69,-
754,0.043,0,0.0,0,0.0,42624504129.8,42624504129.8,0,0.0,457059.2,2568142.3,371.0,49.5,-
1151,0.043,3,2.5,13,1.821,17.6,23.7,0,0.0,459012.8,2579558.6,427.3,73.63,-
1068,0.043,0,0.0,0,0.0,42544332995.6,42544332995.6,0,0.0,462933.6,2576070.6,430.1,70.93,-
532,0.042,0,0.0,0,0.0,41677581323.4,41677581323.4,0,0.0,447293.0,2571024.1,377.4,33.61,-
1668,0.042,2,1.5,8,1.08,29.0,39.1,0,0.0,473812.7,2574767.0,489.4,93.03,-
1696,0.042,0,0.0,0,0.0,42179069314.8,42179069314.8,0,0.0,471002.0,2564214.1,426.1,95.94,-
1101,0.042,0,0.0,0,0.0,41734295559.6,41734295559.6,0,0.0,462271.9,2576028.4,428.1,72.11,-
1290,0.042,0,0.0,0,0.0,42264578706.4,42264578706.4,0,0.0,463475.9,2577671.5,432.1,76.01,-
1806,0.042,0,0.0,0,0.0,42307614420.0,42307614420.0,0,0.0,464106.9,2566419.9,393.7,134.31,-
1145,0.042,2,1.5,8,1.08,28.7,38.6,0,0.0,458954.8,2579434.6,426.2,73.43,AL DIREZ
588,0.042,0,0.0,0,0.0,42379701731.7,42379701731.7,0,0.0,449195.9,2573186.6,376.7,36.08,-
1456,0.042,0,0.0,0,0.0,41532845205.4,41532845205.4,0,0.0,465517.1,2578434.4,440.2,79.12,-
374,0.042,0,0.0,0,0.0,42313000567.5,42313000567.5,0,0.0,449131.0,2572319.9,371.6,29.19,-
1813,0.042,0,0.0,0,0.0,42097153252.5,42097153252.5,0,0.0,464119.9,2566415.9,393.8,139.32,-
935,0.042,0,0.0,0,0.0,41679628929.4,41679628929.4,0,0.0,453729.7,2577838.4,406.2,57.89,-
1645,0.042,0,0.0,0,0.0,41693386685.1,41693386685.1,0,0.0,475045.9,2574677.3,500.7,91.18,-
102,0.042,0,0.0,0,0.0,41698178070.5,41698178070.5,0,0.0,444267.5,2567366.0,332.4,15.42,-
1716,0.042,3,4.4,23,3.239,9.7,13.0,0,0.0,476357.0,2575404.5,514.0,96.98,BAT (P.A.)
1232,0.042,1,0.0,0,0.0,42495088697.8,42495088697.8,0,0.0,464973.9,2576058.2,437.7,75.08,AL DIREZ
1525,0.042,1,1.5,8,1.08,28.8,38.8,0,0.0,451361.2,2563482.8,354.6,83.86,SULAIF AL (P.A.)-C
900,0.042,0,0.0,0,0.0,42214529622.2,42214529622.2,0,0.0,451824.2,2576657.2,397.8,56.88,-
483,0.042,1,1.5,8,1.08,28.8,38.8,0,0.0,446138.5,2572849.6,384.8,31.86,-
1132,0.042,0,0.0,0,0.0,42212145865.7,42212145865.7,0,0.0,458017.1,2575948.0,411.7,72.88,-
1535,0.042,0,0.0,0,0.0,42058534911.0,42058534911.0,0,0.0,451914.6,2563681.9,349.9,84.41,-
318,0.042,0,0.0,0,0.0,41719367284.9,41719367284.9,0,0.0,442868.8,2569863.7,342.0,27.19,-
660,0.042,2,2.9,15,2.16,14.3,19.3,0,0.0,458462.5,2569760.7,377.8,41.61,-
156,0.042,0,0.0,0,0.0,41734295559.6,41734295559.6,0,0.0,443780.5,2567653.0,331.9,18.02,-
937,0.042,3,4.4,23,3.239,9.7,13.0,0,0.0,452665.6,2573272.2,381.5,54.39,-
1431,0.042,0,0.0,0,0.0,42492949521.2,42492949521.2,0,0.0,467951.4,2576847.5,450.7,78.4,-
963,0.042,0,0.0,0,0.0,42217588385.4,42217588385.4,0,0.0,453944.7,2577662.4,401.2,61.58,-
1591,0.042,1,0.0,0,0.0,42097153252.5,42097153252.5,0,0.0,458241.3,2566903.3,372.3,83.51,-
1036,0.042,2,1.5,8,1.08,29.0,39.1,0,0.0,452741.1,2573580.1,382.8,62.35,-
1638,0.042,0,0.0,0,0.0,42307614420.0,42307614420.0,0,0.0,474825.9,2574637.3,498.4,90.86,-
692,0.042,0,0.0,0,0.0,41677581323.4,41677581323.4,0,0.0,459920.9,2569005.8,384.4,43.43,-
575,0.042,0,0.0,0,0.0,41930360950.2,41930360950.2,0,0.0,447519.0,2570702.1,410.8,35.59,-
910,0.042,0,0.0,0,0.0,41525670971.0,41525670971.0,0,0.0,462841.3,2567389.8,389.2,57.48,-
909,0.042,0,0.0,0,0.0,41801398286.6,41801398286.6,0,0.0,462699.3,2567411.8,388.7,57.34,-
1194,0.042,0,0.0,0,0.0,41639995723.6,41639995723.6,0,0.0,461081.6,2578692.9,425.3,74.5,-
419,0.042,1,1.5,8,1.08,28.6,38.6,0,0.0,446387.3,2571348.4,382.2,30.3,-
1704,0.042,1,0.0,0,0.0,42062170835.6,42062170835.6,0,0.0,474076.7,2572617.3,489.9,96.52,BAT
198,0.042,0,0.0,0,0.0,42251420509.2,42251420509.2,0,0.0,445223.5,2569233.3,346.0,19.81,-
1551,0.042,3,5.9,8,3.579,7.2,11.8,0,0.0,451126.2,2563452.8,346.4,85.46,SULAIF AL (P.A.)-C
307,0.042,1,1.5,8,1.08,28.7,38.7,0,0.0,448831.6,2570613.0,378.8,27.0,-
1273,0.042,0,0.0,0,0.0,41681367330.1,41681367330.1,0,0.0,466259.0,2576956.1,446.2,75.54,-
1492,0.042,0,0.0,0,0.0,41734295559.6,41734295559.6,0,0.0,459385.3,2566957.6,376.6,75.49,-
727,0.041,0,0.0,0,0.0,41000000000.0,41000000000.0,0,0.0,457111.2,2567950.3,370.9,47.67,-
1118,0.041,2,2.0,11,1.483,20.4,27.5,0,0.0,465571.5,2566013.8,400.8,72.59,-
1114,0.041,0,0.0,0,0.0,40700371759.8,40700371759.8,0,0.0,458128.1,2575946.0,412.1,72.49,-
350,0.041,0,0.0,0,0.0,40904059210.0,40904059210.0,0,0.0,440595.6,2570949.1,348.4,28.68,-
1628,0.041,0,0.0,0,0.0,40618417611.3,40618417611.3,0,0.0,474219.7,2574785.0,492.6,90.77,-
1812,0.041,0,0.0,0,0.0,40700371759.8,40700371759.8,0,0.0,473462.8,2561048.7,436.0,139.31,-
1076,0.041,1,0.0,0,0.0,40914471076.2,40914471076.2,0,0.0,462980.5,2576416.5,431.4,71.2,-
678,0.041,1,0.0,0,0.0,40822460664.2,40822460664.2,0,0.0,458191.8,2568732.9,378.2,42.59,AL TAYYEB (P.A)-C
1625,0.041,0,0.0,0,0.0,40961755012.7,40961755012.7,0,0.0,474788.9,2574757.3,498.0,90.52,-
69,0.041,0,0.0,0,0.0,41240545397.0,41240545397.0,0,0.0,444241.5,2559427.2,325.7,12.37,-
1163,0.041,0,0.0,0,0.0,41316608091.3,41316608091.3,0,0.0,460875.3,2578467.5,425.4,73.78,-
1140,0.041,0,0.0,0,0.0,41306485868.8,41306485868.8,0,0.0,465726.7,2566825.4,404.7,73.21,-
1084,0.041,0,0.0,0,0.0,40997967219.4,40997967219.4,0,0.0,466360.3,2566297.1,403.3,66.47,-
1105,0.041,0,0.0,0,0.0,41283699426.9,41283699426.9,0,0.0,465284.5,2566250.3,399.2,72.05,-
1282,0.041,1,1.5,8,1.08,28.0,37.8,0,0.0,466050.2,2576693.7,444.9,75.87,-
836,0.041,9,6.8,36,5.061,6.0,8.1,0,0.0,452905.2,2574790.7,391.6,53.63,-
228,0.041,2,2.9,15,2.16,14.2,19.2,0,0.0,450643.3,2568631.8,360.7,20.12,-
1823,0.041,1,1.0,5,0.742,41.0,55.2,0,0.0,474539.4,2561888.0,442.8,175.27,-
582,0.041,0,0.0,0,0.0,40967257031.5,40967257031.5,0,0.0,449131.9,2572723.6,373.7,35.89,-
330,0.041,7,4.5,24,3.305,9.2,12.4,0,0.0,451062.0,2566312.8,350.2,22.82,-
1305,0.041,4,0.0,0,0.0,41124783736.4,41124783736.4,0,0.0,465197.3,2575943.6,437.7,76.21,AL DIREZ
569,0.041,0,0.0,0,0.0,41481091874.8,41481091874.8,0,0.0,448907.9,2572805.6,374.6,35.27,-
1287,0.041,1,1.5,8,1.08,28.4,38.3,0,0.0,466210.2,2576597.7,445.6,75.93,-
1480,0.041,2,1.5,8,1.08,28.4,38.3,0,0.0,467142.7,2565065.0,407.7,79.75,SWAIDA ALMA
783,0.041,0,0.0,0,0.0,40853180798.3,40853180798.3,0,0.0,456223.2,2568054.3,371.0,51.18,-
570,0.041,1,0.0,0,0.0,40914471076.2,40914471076.2,0,0.0,450008.2,2574052.3,380.8,35.22,-
490,0.041,1,1.5,8,1.08,28.4,38.3,0,0.0,447525.5,2572889.7,376.4,31.9,-
798,0.041,0,0.0,0,0.0,40839717013.3,40839717013.3,0,0.0,456566.2,2568491.3,375.0,51.97,-
1705,0.041,0,0.0,0,0.0,40891334770.7,40891334770.7,0,0.0,474072.7,2572610.3,489.9,96.54,-
487,0.041,1,0.0,0,0.0,41188421002.9,41188421002.9,0,0.0,445953.6,2573017.5,387.6,31.94,ALRAYBAH (P.A)
278,0.041,0,0.0,0,0.0,40911189716.3,40911189716.3,0,0.0,444452.6,2569012.1,341.7,24.75,-
1181,0.041,0,0.0,0,0.0,40967257031.5,40967257031.5,0,0.0,460012.4,2578376.9,425.8,74.27,-
522,0.041,1,5.9,8,3.579,6.9,11.3,0,0.0,449225.3,2573629.1,380.4,32.91,ALSKBRI
1647,0.041,0,0.0,0,0.0,41206581064.6,41206581064.6,0,0.0,475046.9,2574674.3,500.7,91.15,-
1019,0.041,1,1.0,5,0.742,41.4,55.8,0,0.0,459274.3,2566986.6,376.7,60.29,-
282,0.041,3,2.5,13,1.821,16.7,22.6,0,0.0,449521.2,2566079.6,344.8,25.09,AL DUBAYSHI
398,0.041,0,0.0,0,0.0,41000000000.0,41000000000.0,0,0.0,448625.7,2572110.2,370.7,29.74,-
340,0.041,2,2.9,15,2.16,14.2,19.2,1,10.4,447921.6,2571380.0,371.8,28.18,-
606,0.041,0,0.0,0,0.0,40833954676.6,40833954676.6,0,0.0,448984.9,2573122.6,376.5,36.71,-
610,0.041,0,0.0,0,0.0,41037436901.9,41037436901.9,0,0.0,449624.9,2573154.6,375.4,36.83,-
1688,0.041,0,0.0,0,0.0,40567311414.0,40567311414.0,0,0.0,471288.0,2564427.1,423.3,95.13,-
440,0.041,0,0.0,0,0.0,41399281415.4,41399281415.4,0,0.0,446248.2,2572051.9,381.1,30.75,-
436,0.041,0,0.0,0,0.0,40656565064.5,40656565064.5,0,0.0,448214.6,2570620.0,378.6,30.67,-
449,0.041,0,0.0,0,0.0,40656565064.5,40656565064.5,0,0.0,446417.2,2572699.9,382.4,30.82,-
1006,0.041,0,0.0,0,0.0,40853180798.3,40853180798.3,0,0.0,453912.7,2578016.4,403.1,63.47,-
472,0.041,1,1.5,8,1.08,28.2,38.0,0,0.0,446535.2,2572780.9,381.6,31.38,-
327,0.04,0,0.0,0,0.0,39564246817.8,39564246817.8,0,0.0,442402.8,2570064.7,341.2,27.81,-
1147,0.04,0,0.0,0,0.0,40032015967.0,40032015967.0,0,0.0,465667.7,2567343.4,404.1,73.53,-
1450,0.04,0,0.0,0,0.0,40002228073.6,40002228073.6,0,0.0,465745.2,2577951.3,440.4,79.0,-
1461,0.04,2,2.9,15,2.16,13.8,18.6,0,0.0,464823.6,2577968.9,437.6,79.3,-
1170,0.04,4,5.8,31,4.319,6.9,9.3,0,0.0,458709.5,2579042.6,424.2,73.78,AL DARIZ (P.A.)-E
1064,0.04,0,0.0,0,0.0,40495097568.0,40495097568.0,0,0.0,462829.6,2576190.6,431.2,70.26,-
1100,0.04,0,0.0,0,0.0,40408136053.3,40408136053.3,0,0.0,463440.0,2576243.4,433.6,72.1,-
1085,0.04,1,0.0,0,0.0,40124611797.5,40124611797.5,0,0.0,465278.7,2567121.4,400.7,71.71,-
874,0.04,3,2.9,15,2.16,13.7,18.5,0,0.0,451079.9,2572440.4,375.8,55.26,-
1269,0.04,1,1.5,8,1.08,27.2,36.7,0,0.0,460703.4,2579969.0,435.6,75.74,-
520,0.04,0,0.0,0,0.0,39538227295.3,39538227295.3,0,0.0,449050.9,2573434.6,379.0,33.02,-
1280,0.04,0,0.0,0,0.0,40071985791.3,40071985791.3,0,0.0,458330.2,2577177.9,414.9,75.78,-
392,0.04,4,0.0,0,0.0,39930863078.8,39930863078.8,0,0.0,449288.2,2566102.6,343.9,24.62,AL DUBAYSHI
873,0.04,0,0.0,0,0.0,40324265694.8,40324265694.8,0,0.0,461898.7,2568114.1,390.9,55.13,-
1043,0.04,4,4.4,23,3.239,9.1,12.3,0,0.0,453000.7,2573508.1,384.7,61.85,-
1419,0.04,0,0.0,0,0.0,39541099636.4,39541099636.4,0,0.0,465786.1,2578460.4,440.7,78.2,-
642,0.04,0,0.0,0,0.0,40364448644.0,40364448644.0,0,0.0,451428.2,2575909.3,394.4,39.83,-
1173,0.04,1,0.0,0,0.0,39917302669.8,39917302669.8,0,0.0,462403.2,2577357.2,426.7,74.02,AL DIREZ
277,0.04,0,0.0,0,0.0,39557232859.3,39557232859.3,0,0.0,449347.2,2566161.6,345.3,24.72,-
456,0.04,0,0.0,0,0.0,39707767971.5,39707767971.5,0,0.0,449690.1,2572332.0,371.7,31.0,-
1195,0.04,1,1.0,5,0.742,39.6,53.4,0,0.0,465678.9,2576380.4,443.3,74.55,-
1392,0.04,0,0.0,0,0.0,40351595622.6,40351595622.6,0,0.0,465818.1,2578369.4,441.0,77.86,-
984,0.04,0,0.0,0,0.0,40388436152.3,40388436152.3,0,0.0,454019.7,2578046.4,403.4,62.07,-
612,0.04,0,0.0,0,0.0,40024284558.2,40024284558.2,0,0.0,448985.9,2573117.6,376.4,36.75,-
108,0.04,0,0.0,0,0.0,40495097568.0,40495097568.0,0,0.0,444423.5,2567562.0,333.7,15.74,-
1565,0.04,0,0.0,0,0.0,40323807579.4,40323807579.4,0,0.0,450794.3,2563054.4,340.6,85.87,-
996,0.04,4,7.4,39,5.464,5.4,7.3,0,0.0,452832.7,2573691.9,385.3,62.08,-
297,0.04,0,0.0,0,0.0,39704496583.9,39704496583.9,0,0.0,442728.8,2569430.7,337.5,26.51,-
1329,0.04,0,0.0,0,0.0,40002228073.6,40002228073.6,0,0.0,461049.8,2575813.5,430.3,76.34,-
299,0.04,0,0.0,0,0.0,40107758649.1,40107758649.1,0,0.0,449135.6,2570817.0,367.5,26.27,-
468,0.04,0,0.0,0,0.0,39555227563.2,39555227563.2,0,0.0,448314.6,2570616.0,377.3,31.32,-
1519,0.04,0,0.0,0,0.0,40165173589.8,40165173589.8,0,0.0,461364.4,2579880.0,438.4,82.99,-
135,0.04,0,0.0,0,0.0,39601470508.7,39601470508.7,0,0.0,444193.5,2567660.0,332.8,16.38,-
442,0.04,1,3.0,16,2.225,13.3,17.9,0,0.0,449558.1,2572415.0,371.8,30.78,-
275,0.04,0,0.0,0,0.0,39917302669.8,39917302669.8,0,0.0,444283.3,2569403.1,345.7,24.67,-
142,0.04,0,0.0,0,0.0,40024284558.2,40024284558.2,0,0.0,447243.0,2568886.9,346.2,16.93,-
1222,0.04,4,1.0,5,0.742,40.4,54.4,0,0.0,459766.6,2577403.3,420.0,75.07,-
1221,0.04,0,0.0,0,0.0,39601470508.7,39601470508.7,0,0.0,459689.6,2577019.3,418.4,75.13,-
799,0.04,2,2.9,15,2.16,13.7,18.4,0,0.0,456838.2,2568558.3,375.5,52.01,-
1219,0.04,0,0.0,0,0.0,40106068596.8,40106068596.8,0,0.0,464118.7,2577612.4,435.3,75.13,-
1547,0.04,0,0.0,0,0.0,39982254777.4,39982254777.4,0,0.0,459521.3,2576175.5,417.0,85.22,-
951,0.04,0,0.0,0,0.0,40165173589.8,40165173589.8,0,0.0,453927.7,2577920.4,403.1,60.41,-
1545,0.04,0,0.0,0,0.0,39930863078.8,39930863078.8,0,0.0,452204.6,2563897.9,355.9,85.14,-
1804,0.04,0,0.0,0,0.0,39990867403.5,39990867403.5,0,0.0,468422.1,2575196.8,452.7,131.03,-
316,0.04,0,0.0,0,0.0,40212670403.6,40212670403.6,0,0.0,442522.8,2569704.7,338.3,27.21,-
950,0.04,2,1.0,5,0.742,40.4,54.5,0,0.0,459268.3,2566984.6,376.9,55.22,-
1791,0.04,0,0.0,0,0.0,39653746097.0,39653746097.0,0,0.0,472775.0,2572472.4,484.0,123.89,-
34,0.04,1,0.0,0,0.0,39966181970.6,39966181970.6,0,0.0,448112.0,2567379.1,348.0,8.87,-
1137,0.04,0,0.0,0,0.0,40318677422.3,40318677422.3,0,0.0,465641.7,2566918.4,402.5,73.07,-
686,0.04,2,0.0,0,0.0,39555227563.2,39555227563.2,0,0.0,456050.6,2570032.7,370.1,43.17,AL TAYYEB
690,0.04,1,1.5,8,1.08,27.7,37.4,0,0.0,456209.6,2569967.7,370.8,43.36,AL TAYYEB
1099,0.039,3,3.9,21,2.901,10.1,13.6,0,0.0,465439.7,2567004.4,401.6,71.96,AL JUBAYYAH
680,0.039,1,1.5,8,1.08,26.9,36.3,0,0.0,455964.6,2569869.7,370.0,42.95,AL TAYYEB
961,0.039,0,0.0,0,0.0,39019934493.7,39019934493.7,0,0.0,454466.7,2578059.4,410.8,61.39,-
362,0.039,0,0.0,0,0.0,38967418614.5,38967418614.5,0,0.0,448960.0,2572337.9,371.7,29.06,-
952,0.039,0,0.0,0,0.0,38516649516.5,38516649516.5,0,0.0,454313.7,2577547.4,402.4,60.68,-
968,0.039,2,2.9,15,2.16,13.6,18.3,0,0.0,454369.7,2578040.4,408.5,61.65,-
309,0.039,1,1.5,8,1.08,27.0,36.3,0,0.0,448830.6,2570778.0,369.3,26.79,-
1654,0.039,0,0.0,0,0.0,39468741398.1,39468741398.1,0,0.0,474547.9,2574406.7,494.8,91.66,-
990,0.039,0,0.0,0,0.0,38516649516.5,38516649516.5,0,0.0,454640.7,2578057.4,410.2,62.49,-
769,0.039,0,0.0,0,0.0,38727922061.4,38727922061.4,0,0.0,456338.2,2567774.3,368.6,49.95,-
927,0.039,1,1.5,8,1.08,26.5,35.7,0,0.0,455234.7,2578039.4,411.8,58.57,-
1435,0.039,0,0.0,0,0.0,39114203442.5,39114203442.5,0,0.0,463899.3,2578839.9,431.8,78.54,-
936,0.039,2,2.9,15,2.16,13.5,18.3,0,0.0,455431.7,2578036.4,413.0,58.77,-
581,0.039,0,0.0,0,0.0,38651871900.6,38651871900.6,0,0.0,447594.0,2570976.1,374.1,35.75,-
943,0.039,7,7.3,39,5.399,5.3,7.2,0,0.0,454980.7,2577594.4,406.5,59.71,-
1233,0.039,0,0.0,0,0.0,39096568076.7,39096568076.7,0,0.0,463848.7,2577580.4,434.2,75.17,-
443,0.039,1,2.0,11,1.483,19.4,26.1,0,0.0,446535.2,2572623.9,381.5,30.7,-
464,0.039,0,0.0,0,0.0,38689432032.9,38689432032.9,0,0.0,448265.9,2573405.9,383.7,31.18,-
155,0.039,2,2.0,11,1.483,19.3,26.1,0,0.0,443714.5,2567604.0,331.4,17.95,-
428,0.039,0,0.0,0,0.0,39096568076.7,39096568076.7,0,0.0,449356.1,2572305.0,371.0,30.52,-
818,0.039,0,0.0,0,0.0,39019934493.7,39019934493.7,0,0.0,456704.2,2567936.3,369.3,53.19,-
1512,0.039,0,0.0,0,0.0,39166091947.2,39166091947.2,0,0.0,465559.6,2566346.5,399.5,77.13,-
1511,0.039,0,0.0,0,0.0,39166211797.4,39166211797.4,0,0.0,461496.4,2580127.0,446.8,81.45,-
473,0.039,1,0.0,0,0.0,38864946446.7,38864946446.7,0,0.0,446664.2,2573062.0,383.3,31.45,ALRAYBAH (P.A)
269,0.039,4,2.5,13,1.821,15.8,21.3,0,0.0,444556.6,2569074.1,343.0,23.96,-
334,0.039,0,0.0,0,0.0,39166091947.2,39166091947.2,0,0.0,442644.8,2570168.7,342.6,28.11,-
336,0.039,0,0.0,0,0.0,39016545434.5,39016545434.5,0,0.0,440390.5,2570673.8,346.2,28.12,-
1734,0.039,1,1.5,8,1.08,26.5,35.8,0,0.0,476807.0,2575495.5,518.4,98.08,BAT (P.A.)
193,0.039,0,0.0,0,0.0,39468741398.1,39468741398.1,0,0.0,445138.5,2569131.3,345.0,19.67,-
1702,0.039,0,0.0,0,0.0,38761899241.9,38761899241.9,0,0.0,466806.7,2564752.0,406.9,96.28,-
