NODE_UID,NODE_KIND,TIER,GRD_M,INV_M,DEPTH_M,DROP_M,DROP_TYPE,VORTEX,MH_DIA,ARRIVING_EDGE
N0041325,junction,trunk main,425.6497802734375,414.93647416405565,10.713306109381847,9.162968309870735,vortex,1,1.0,E0041211
N0039688,junction,sub main,349.33758544921875,338.62000881924706,10.717576629971688,9.157366621133633,vortex,1,1.0,E0039557
N0026865,junction,sub main,371.2049255371094,359.7947563256353,11.410169211474056,9.143788416933205,vortex,1,1.0,E0027225
N0036489,junction,sub main,402.89910888671875,391.4922669513544,11.406841935364355,9.130810483066,vortex,1,1.0,E0036633
N0049200,junction,main,513.1138305664062,501.9351003851742,11.178730181232027,9.12572192029836,vortex,1,1.0,E0049051
N0013695,junction,sub main,330.8406066894531,320.13241981081984,10.708186878633285,9.111248522406129,vortex,1,1.0,E0013880
N0029481,junction,main,390.639404296875,379.0845320445105,11.554872252364476,9.094068378499287,vortex,1,1.0,E0029826
N0044597,junction,trunk main,450.24346923828125,439.31058729504855,10.932881943232701,9.086725574257002,vortex,1,1.0,E0044714
N0010272,junction,sub main,335.7841491699219,323.71402497907246,12.070124190849413,9.085340056305654,vortex,1,1.0,E0010584
N0026930,junction,sub main,374.17889404296875,363.48792433796064,10.690969705008115,9.075358226971787,vortex,1,1.0,E0027322
N0035208,junction,sub main,345.7701110839844,334.9968647995441,10.77324628444029,9.074787964085886,vortex,1,1.0,E0035436
N0038900,junction,trunk main,423.644775390625,411.42870796761065,12.216067423014351,9.06177206298662,vortex,1,1.0,E0038829
N0030540,junction,sub main,336.10888671875,324.20440034412894,11.904486374621058,9.029670856293365,vortex,1,1.0,E0030833
N0034186,junction,main,385.40350341796875,372.8367721485526,12.566731269416152,9.016906124010745,vortex,1,1.0,E0034363
N0032780,junction,sub main,337.83416748046875,326.09487854747755,11.739288932991201,9.011713778727142,vortex,1,1.0,E0033013
N0021835,junction,sub main,377.7016906738281,367.15389490465645,10.547795769171671,8.994041059363497,vortex,1,1.0,E0021819
N0021097,junction,sub main,381.18646240234375,370.3057610933038,10.880701309039978,8.987529121281227,vortex,1,1.0,E0021071
N0042590,junction,lateral,432.57208251953125,422.0097233844888,10.56235913504247,8.983124177062223,vortex,1,1.0,E0042407
N0045504,junction,main,428.1357421875,417.5573656124907,10.578376575009315,8.973689346896549,vortex,1,1.0,E0045553
N0020224,junction,sub main,351.48138427734375,339.77482580184426,11.706558475499492,8.964100033697775,vortex,1,1.0,E0020174
N0024996,junction,main,379.00311279296875,368.43627891936245,10.5668338736063,8.942399971937391,vortex,1,1.0,E0025307
N0032218,junction,sub main,337.6999816894531,325.6563317147551,12.043649974698042,8.930998746724526,vortex,1,1.0,E0032532
N0035885,junction,main,367.9420471191406,357.43838944416524,10.503657674975386,8.91457126311036,vortex,1,1.0,E0035964
N0017665,junction,sub main,363.4923400878906,352.3135131656067,11.178826922283918,8.913905829607529,vortex,1,1.0,E0017525
N0036212,junction,main,367.9978942871094,357.47838944416526,10.519504842944116,8.91116349207499,vortex,1,1.0,E0036431
N0043044,junction,sub main,429.73486328125,418.6065330637687,11.128330217481277,8.896680719874496,vortex,1,1.0,E0042943
N0015775,junction,main,347.6517333984375,337.1965396677555,10.455193730682026,8.89021700426025,vortex,1,1.0,E0015732
N0028929,junction,sub main,383.75445556640625,371.4440125195795,12.310443046826776,8.88983810893302,vortex,1,1.0,E0029319
N0027633,junction,sub main,344.4327087402344,332.4250375990187,12.007671141215667,8.864362384862545,vortex,1,1.0,E0028010
N0010782,junction,sub main,332.97802734375,322.0954337539993,10.882593589750684,8.863932480681115,vortex,1,1.0,E0011000
N0008188,junction,sub main,333.24505615234375,322.58747692876767,10.657579223576079,8.860860535449262,vortex,1,1.0,E0008393
N0020418,junction,sub main,351.2871398925781,339.9601514049934,11.326988487584742,8.85825184360283,vortex,1,1.0,E0020395
N0022207,junction,trunk main,385.7016906738281,375.29789273072345,10.403797943104678,8.851254253895604,vortex,1,1.0,E0022334
N0014283,junction,sub main,344.5081481933594,333.7713804210763,10.736767772283088,8.840615729976207,vortex,1,1.0,E0014399
N0040813,junction,sub main,353.7926025390625,339.93276501454403,13.859837524518468,8.833766672814193,vortex,1,1.0,E0040724
N0000148,outfall,lateral,428.22308349609375,417.37134774420207,10.851735751891681,8.828169466327608,vortex,1,1.0,E0000134
N0035684,junction,trunk main,407.3659973144531,394.55395414789484,12.812043166558283,8.826426239634998,vortex,1,1.0,E0035842
N0040074,junction,sub main,350.787353515625,338.5874119336175,12.199941582007511,8.825015751436524,vortex,1,1.0,E0040004
N0013954,junction,trunk main,349.5503234863281,336.73684938216593,12.813474104162196,8.814264353853389,vortex,1,1.0,E0014012
N0044645,junction,main,443.23040771484375,432.87194690931415,10.358460805529603,8.804900159023248,vortex,1,1.0,E0044752
N0038583,junction,sub main,407.5149841308594,397.10393718090756,10.41104694995181,8.801396962036677,vortex,1,1.0,E0038508
N0008105,junction,main,424.6072082519531,413.93987542968125,10.667332822271874,8.792230060722488,vortex,1,1.0,E0008290
N0011605,junction,trunk main,414.134033203125,403.7343859965075,10.399647206617487,8.782553411865422,vortex,1,1.0,E0011803
N0007464,junction,main,328.7161865234375,318.30461006398247,10.411576459455034,8.778461719170252,vortex,1,1.0,E0007996
N0031023,junction,sub main,364.79815673828125,353.788782112696,11.009374625585224,8.746226695560608,vortex,1,1.0,E0031371
N0014256,junction,trunk main,348.71484375,336.8243566770907,11.890487072909309,8.745983321223378,vortex,1,1.0,E0014381
N0002473,junction,sub main,429.173583984375,417.991410650368,11.182173334007018,8.743844646185948,vortex,1,1.0,E0003520
N0047823,junction,main,483.90087890625,473.32067975733963,10.580199148910367,8.73847093867812,vortex,1,1.0,E0047695
N0046245,junction,main,428.54217529296875,417.9282876095079,10.61388768346086,8.73008858113684,vortex,1,1.0,E0046142
N0012003,junction,sub main,436.5475158691406,425.72395659162333,10.82355927751729,8.72908314863139,vortex,1,1.0,E0012317
N0005660,junction,trunk main,400.12469482421875,389.7247943011583,10.399900523060467,8.691902494710575,vortex,1,1.0,E0005737
N0039086,junction,sub main,416.0624084472656,404.66367766207355,11.398730785192072,8.6775389149783,vortex,1,1.0,E0038996
N0043734,junction,main,435.99456787109375,424.9410325662261,11.053535304867637,8.671749545243756,vortex,1,1.0,E0043715
N0003594,junction,trunk main,339.8984375,328.9603292524711,10.938108247528874,8.669571384952576,vortex,1,1.0,E0003940
N0007270,junction,main,424.6697998046875,413.58914002716295,11.080659777524545,8.659551946837212,vortex,1,1.0,E0007856
N0012061,junction,sub main,343.5647888183594,331.6496295022059,11.91515931615345,8.65690683942114,vortex,1,1.0,E0012397
N0031498,junction,main,371.68756103515625,361.49643679229507,10.191124242861179,8.623792713861349,vortex,1,1.0,E0031835
N0028495,junction,main,396.7984313964844,386.60081292146083,10.197618475023546,8.612258373464726,vortex,1,1.0,E0028787
N0020622,junction,sub main,351.2167053222656,340.00466204600997,11.212043276255656,8.58219012373678,vortex,1,1.0,E0020617
N0039027,junction,sub main,352.3994140625,341.0088676706052,11.390546391894816,8.576343432703254,vortex,1,1.0,E0038959
N0046916,junction,main,462.2183837890625,450.6530014617213,11.565382327341183,8.572851480840313,vortex,1,1.0,E0046825
N0042929,junction,main,427.2680969238281,416.7519711624225,10.516125761405647,8.565592789228731,vortex,1,1.0,E0042762
N0002320,junction,trunk main,329.0694885253906,317.58435876289093,11.485129762499696,8.551777387615004,vortex,1,1.0,E0003374
N0043813,junction,main,430.2418212890625,419.34200999211635,10.899811296946154,8.542473383307708,vortex,1,1.0,E0043946
N0013072,junction,trunk main,346.8658752441406,336.4172127728596,10.448662471281011,8.54117620890662,vortex,1,1.0,E0013262
N0012045,junction,trunk main,415.7322082519531,405.44168825485815,10.290519997094975,8.53746364842408,vortex,1,1.0,E0012366
N0042856,junction,main,427.2377014160156,416.46734787349635,10.770353542519274,8.529880818444951,vortex,1,1.0,E0042691
N0047426,junction,main,469.48980712890625,459.4150886183728,10.074718510533444,8.520361406285076,vortex,1,1.0,E0047280
N0013979,junction,sub main,344.684326171875,332.8894926239915,11.794833547883513,8.507835466540257,vortex,1,1.0,E0014034
N0039898,junction,sub main,403.7283020019531,393.66276508958,10.065536912373148,8.499263823955175,vortex,1,1.0,E0039820
N0012071,junction,sub main,344.56427001953125,334.47771387201976,10.086556147511487,8.496889421414949,vortex,1,1.0,E0012417
N0011245,junction,sub main,332.8854064941406,322.32254781425183,10.562858679888791,8.494481891929581,vortex,1,1.0,E0011439
N0004257,junction,sub main,332.58416748046875,322.3171220886971,10.26704539177166,8.486972132846802,vortex,1,1.0,E0004604
N0006464,junction,trunk main,330.4234313964844,319.02553366284724,11.397897733637137,8.484560779469689,vortex,1,1.0,E0006645
N0031182,junction,main,387.13653564453125,375.72117831504113,11.41535732949012,8.484218099717452,vortex,1,1.0,E0031522
N0014209,junction,sub main,351.4436340332031,341.03370077349706,10.409933259706065,8.480948073468994,vortex,1,1.0,E0014296
N0020058,junction,main,353.2487487792969,343.2024704772806,10.046278302016276,8.478398641719707,vortex,1,1.0,E0020010
N0025515,junction,sub main,388.35870361328125,378.0261701980887,10.332533415192529,8.471042562644186,vortex,1,1.0,E0025767
N0045289,junction,sub main,439.9582824707031,429.33496189395527,10.623320576747858,8.467603759926362,vortex,1,1.0,E0045341
N0034727,junction,trunk main,403.614013671875,392.86572502237163,10.748288649503365,8.459972235995224,vortex,1,1.0,E0035011
N0044270,junction,main,445.97003173828125,435.9190681423081,10.050963595973144,8.454791087702688,vortex,1,1.0,E0044395
N0028861,junction,main,390.20562744140625,379.5323615870829,10.673265854323347,8.450110889807888,vortex,1,1.0,E0029202
N0035092,junction,lateral,385.0753173828125,374.99976616314814,10.075551219664362,8.443702840789456,vortex,1,1.0,E0035270
N0004166,junction,trunk main,399.7706604003906,388.58130277672495,11.189357623665671,8.436283664496443,vortex,1,1.0,E0004495
N0008519,junction,sub main,443.5789489746094,433.5852651780684,9.99368379654095,8.429191618201685,vortex,1,1.0,E0008717
N0022811,junction,sub main,368.958251953125,358.9045842226558,10.053667730469215,8.42670643176109,vortex,1,1.0,E0023007
N0036076,junction,sub main,346.1382751464844,336.14416957489505,9.99410557158933,8.423799943834013,vortex,1,1.0,E0036171
N0048492,junction,main,491.1649475097656,479.7509964081498,11.41395110161585,8.42296795000044,vortex,1,1.0,E0048364
N0019873,junction,sub main,351.7987976074219,339.53059696452067,12.268200642901206,8.408852295234908,vortex,1,1.0,E0019808
N0006769,junction,main,431.3346252441406,421.1202537884415,10.214371455699109,8.405748459957351,vortex,1,1.0,E0006994
N0006513,junction,sub main,327.4688720703125,315.77569566794466,11.69317640236784,8.396213642454654,vortex,1,1.0,E0006737
N0036115,junction,sub main,401.8938293457031,390.9785461243748,10.915283221328309,8.386819433646735,vortex,1,1.0,E0036241
N0023853,junction,sub main,342.4527587890625,332.0188344721767,10.433924316885793,8.38058938097032,vortex,1,1.0,E0024131
N0038408,junction,sub main,407.0015563964844,396.9596284840109,10.041927912473454,8.377498871823946,vortex,1,1.0,E0038335
N0043550,junction,main,444.510986328125,431.92663545984493,12.584350868280069,8.372671273891967,vortex,1,1.0,E0043481
N0011020,junction,sub main,347.00177001953125,336.85857593967137,10.143194079859882,8.368993320653715,vortex,1,1.0,E0011263
N0033597,junction,main,378.6413879394531,368.6099525042269,10.031435435226228,8.362760731243213,vortex,1,1.0,E0033786
N0024826,junction,main,376.86151123046875,366.5017728589805,10.359738371488277,8.359223382844846,vortex,1,1.0,E0025156
N0039812,junction,sub main,423.3501892089844,411.9404355457913,11.4097536631931,8.35807023020459,vortex,1,1.0,E0039742
N0038936,junction,sub main,407.9967956542969,398.0875529754199,9.909242678876979,8.354696457172793,vortex,1,1.0,E0038860
N0046556,junction,trunk main,459.55078125,449.12629245981697,10.424488790183034,8.350826124397486,vortex,1,1.0,E0046415
N0032375,junction,sub main,380.83636474609375,370.37384613534886,10.462518610744894,8.350772266383615,vortex,1,1.0,E0032708
N0039666,junction,sub main,402.5733947753906,391.19981985765526,11.373574917735368,8.342032437603677,vortex,1,1.0,E0039535
N0042412,junction,lateral,427.69781494140625,417.4027723888588,10.295042552547443,8.338481590188735,vortex,1,1.0,E0042257
N0016062,junction,main,349.74224853515625,339.74775084255816,9.994497692598088,8.337781566663182,vortex,1,1.0,E0015954
N0000060,junction,trunk main,339.2159423828125,328.3830865937946,10.832855789017913,8.327197761835407,vortex,1,1.0,E0002138
N0004739,junction,sub main,340.0244445800781,329.83997801785773,10.184466562220393,8.324395047906535,vortex,1,1.0,E0005020
N0009623,junction,sub main,341.6470642089844,331.0616337501331,10.58543045885125,8.312581118622575,vortex,1,1.0,E0009896
N0024960,junction,trunk main,391.2731628417969,381.3705855907058,9.902577251091088,8.311829654431563,vortex,1,1.0,E0025255
N0006950,junction,sub main,328.18341064453125,317.33591048779095,10.847500156740296,8.31171791084489,vortex,1,1.0,E0007232
N0028722,junction,main,375.5591125488281,365.62083153415216,9.938281014675965,8.30337050106624,vortex,1,1.0,E0029024
N0006888,junction,trunk main,402.6841125488281,392.8344765237484,9.849636025079747,8.292715527786697,vortex,1,1.0,E0007164
N0010998,junction,sub main,316.0792541503906,305.1892919682974,10.8899621820932,8.278761505428292,vortex,1,1.0,E0011199
N0002767,junction,sub main,499.8147277832031,489.9960726387486,9.81865514445451,8.256663579077326,vortex,1,1.0,E0003685
N0024385,junction,sub main,388.5147399902344,377.44413216721534,11.070607823019031,8.254936292054936,vortex,1,1.0,E0024735
N0039809,junction,trunk main,425.34735107421875,413.2014231143587,12.145927959860046,8.248725399312548,vortex,1,1.0,E0039705
N0023313,junction,sub main,368.5816650390625,358.64385517126146,9.937809867801036,8.241988995846498,vortex,1,1.0,E0023580
N0029035,junction,main,396.8598937988281,386.6433922591729,10.216501539655212,8.238437856690837,vortex,1,1.0,E0029373
N0028838,junction,sub main,391.84002685546875,380.70803451983676,11.131992335631992,8.23786663403348,vortex,1,1.0,E0029198
N0006098,junction,main,330.78375244140625,320.88325633859995,9.9004961028063,8.231128015896388,vortex,1,1.0,E0006336
N0031084,junction,sub main,334.6918029785156,324.36961845071966,10.322184527795969,8.221826340547182,vortex,1,1.0,E0031430
N0014125,junction,sub main,330.526123046875,320.70465267273516,9.821470374139835,8.21225308537123,vortex,1,1.0,E0014148
N0005472,junction,main,430.1183166503906,419.4020946882348,10.716221962155828,8.211839805651948,vortex,1,1.0,E0005596
N0037790,junction,trunk main,422.2519226074219,411.00825600026377,11.243666607158104,8.208539201150359,vortex,1,1.0,E0037798
N0046395,junction,main,428.3354797363281,418.3105751680393,10.024904568288832,8.204806696612366,vortex,1,1.0,E0046289
N0048659,junction,trunk main,493.74359130859375,483.8154802074684,9.928111101125353,8.196760302964208,vortex,1,1.0,E0048524
N0015568,junction,main,348.6837158203125,338.9208427145566,9.762873105755887,8.19448328985925,vortex,1,1.0,E0015517
N0029957,junction,main,345.0550231933594,334.6887023089073,10.36632088445208,8.187776449744149,vortex,1,1.0,E0030287
N0043706,junction,main,424.2857666015625,413.66020591333574,10.625560688226756,8.177272208959153,vortex,1,1.0,E0043674
N0030516,junction,sub main,364.9142150878906,353.6410578182254,11.273157269665205,8.172933301930073,vortex,1,1.0,E0030779
N0010713,junction,sub main,344.208251953125,332.6208635760497,11.587388377075285,8.17023933581089,vortex,1,1.0,E0010970
N0000001,junction,trunk main,326.7319641113281,317.01904530879017,9.712918802537956,8.157385041732141,vortex,1,1.0,E0002141
N0013540,junction,sub main,344.63824462890625,332.82963752387326,11.80860710503299,8.152958508392828,vortex,1,1.0,E0013759
N0008241,junction,main,328.978515625,319.0453015123655,9.933214112634516,8.15119350694414,vortex,1,1.0,E0008424
N0019513,junction,main,364.70477294921875,354.5805782692218,10.124194679996947,8.137598902335867,vortex,1,1.0,E0019496
N0008601,junction,trunk main,338.39306640625,328.21945133732265,10.173615068927347,8.134580929805168,vortex,1,1.0,E0008833
N0023911,junction,sub main,380.31500244140625,370.4761756349097,9.83882680649657,8.133630744800598,vortex,1,1.0,E0024166
N0048263,junction,main,496.4512634277344,485.1220602467364,11.329203180997979,8.126174575713208,vortex,1,1.0,E0048144
N0045801,junction,main,428.10723876953125,417.77556277104185,10.331675998489402,8.116353031767119,vortex,1,1.0,E0045816
N0024686,junction,sub main,376.4516296386719,364.98660420888956,11.465025429782315,8.116127323966111,vortex,1,1.0,E0025001
N0040068,junction,sub main,403.84112548828125,394.1112486247412,9.729876863540028,8.114496545443956,vortex,1,1.0,E0039991
N0007189,junction,main,324.02008056640625,314.13918083933476,9.880899727071494,8.110252576591108,vortex,1,1.0,E0007626
N0020861,junction,sub main,350.66485595703125,340.13280278127843,10.532053175752822,8.10301338481986,vortex,1,1.0,E0020835
N0010307,junction,sub main,335.7355651855469,325.0825268714553,10.653038314091589,8.101007028632978,vortex,1,1.0,E0010582
N0031729,junction,sub main,395.27301025390625,385.52645443997386,9.746555813932389,8.090965480347506,vortex,1,1.0,E0032018
N0030052,junction,sub main,394.8243713378906,384.5755705121063,10.248800825784315,8.085618526992334,vortex,1,1.0,E0030345
N0025015,junction,sub main,375.0147705078125,363.22512128288776,11.789649224924744,8.072115997371839,vortex,1,1.0,E0025507
N0009233,junction,main,335.7886657714844,326.1218500577091,9.666815713775293,8.051633270619618,vortex,1,1.0,E0009544
N0024931,junction,sub main,346.9531555175781,337.3503727181992,9.602782799378929,8.051430389718917,vortex,1,1.0,E0025190
N0027728,junction,sub main,391.8458557128906,382.1520434769853,9.693812235905341,8.044950903276685,vortex,1,1.0,E0028042
N0043076,junction,sub main,436.13916015625,424.4250804360527,11.714079720197276,8.042441122426396,vortex,1,1.0,E0042985
N0009774,junction,main,336.58831787109375,327.00457405244913,9.58374381864462,8.02029057408646,vortex,1,1.0,E0010100
N0040379,junction,sub main,353.8713073730469,339.16262156322017,14.708685809826704,8.018521060546846,vortex,1,1.0,E0040293
N0020271,junction,trunk main,365.9365234375,354.2256071383871,11.71091629911291,8.010809230252505,vortex,1,1.0,E0020200
N0013253,junction,sub main,331.0225830078125,319.73589443707607,11.28668857073643,8.0090088591229,vortex,1,1.0,E0013449
N0013515,junction,trunk main,420.4482727050781,410.3306076195724,10.117665085505735,8.007851727414561,vortex,1,1.0,E0013712
N0012571,junction,sub main,435.6751708984375,426.12383985601633,9.551331042421168,7.993249950881534,vortex,1,1.0,E0012800
N0012963,junction,sub main,324.962158203125,313.0571705284449,11.904987674680115,7.985360916931938,vortex,1,1.0,E0013179
N0008526,junction,main,424.241943359375,414.4799154706954,9.762027888679597,7.97572406238794,vortex,1,1.0,E0008751
N0040365,junction,sub main,405.2812805175781,395.71556823968115,9.565712277896978,7.971182362206662,vortex,1,1.0,E0040270
N0048756,junction,main,490.0361022949219,480.38735554185564,9.648746753066234,7.960962218698228,vortex,1,1.0,E0048643
N0042962,junction,trunk main,436.677734375,423.8050329426155,12.872701432384474,7.954362219935092,vortex,1,1.0,E0042857
N0005978,junction,trunk main,400.4238586425781,389.8372177129409,10.586640929637213,7.954269572560463,vortex,1,1.0,E0006247
N0013947,junction,sub main,436.2063293457031,426.6037872031908,9.602542142512334,7.94441179679319,vortex,1,1.0,E0014001
N0048625,junction,main,489.79937744140625,480.2648331676915,9.534544273714744,7.930752651149419,vortex,1,1.0,E0048508
N0018442,junction,main,360.2032165527344,349.1114686812901,11.091747871444284,7.92389066307976,vortex,1,1.0,E0018444
N0036682,junction,main,367.5477600097656,357.96076637035276,9.586993639412867,7.909857769056998,vortex,1,1.0,E0036776
N0006766,junction,sub main,442.9415588378906,432.4594662440907,10.482092593799905,7.9091406091704926,vortex,1,1.0,E0006988
N0012646,junction,sub main,344.48052978515625,332.1267151820829,12.353814603073374,7.900403642150877,vortex,1,1.0,E0012888
N0028139,junction,sub main,370.5384521484375,360.841216527724,9.697235620713514,7.899966930224252,vortex,1,1.0,E0028408
N0032922,junction,main,386.6916809082031,376.6204662357099,10.071214672493227,7.871697280298861,vortex,1,1.0,E0033237
N0031495,junction,main,372.8960266113281,362.8838015112314,10.012225100096714,7.8713377396694,vortex,1,1.0,E0031794
N0009124,junction,sub main,404.78533935546875,394.21660063709726,10.568738718371492,7.867255981351718,vortex,1,1.0,E0009486
N0010835,junction,main,335.34014892578125,324.54059309364413,10.799555832137116,7.864822823411259,vortex,1,1.0,E0011083
N0000128,junction,sub main,314.365478515625,303.2235671483469,11.141911367278112,7.862226332229113,vortex,1,1.0,E0002223
N0013047,junction,sub main,435.6480407714844,426.20150580737214,9.446534964112232,7.858536469676892,vortex,1,1.0,E0013252
N0006980,junction,sub main,326.8118896484375,315.3100230402225,11.501866608214982,7.850846223004908,vortex,1,1.0,E0007295
N0046064,junction,main,427.71905517578125,418.12783679671566,9.591218379065594,7.840996637692967,vortex,1,1.0,E0046008
N0010537,junction,sub main,345.7952880859375,336.4057497259344,9.389538360003087,7.826263125184937,vortex,1,1.0,E0010779
N0043580,junction,sub main,434.6151123046875,424.8405421891492,9.774570115538324,7.810502060248439,vortex,1,1.0,E0043504
N0025994,junction,trunk main,384.92266845703125,375.50475642062116,9.417912036410087,7.808426304714203,vortex,1,1.0,E0026241
N0039932,junction,sub main,350.38165283203125,340.68301067575686,9.698642156274389,7.808275306213261,vortex,1,1.0,E0039849
N0025756,junction,lateral,374.4678039550781,365.0089883521208,9.458815602957316,7.807966007597258,vortex,1,1.0,E0025959
N0012660,junction,sub main,345.0719909667969,335.01359116409765,10.058399802699228,7.800289597322205,vortex,1,1.0,E0012862
N0022414,junction,sub main,377.90899658203125,367.02938102347207,10.87961555855918,7.800125254189709,vortex,1,1.0,E0022525
N0037024,junction,main,367.52490234375,358.0462064078059,9.478695935944074,7.768405938213732,vortex,1,1.0,E0037139
N0012993,junction,sub main,349.98297119140625,339.7342072901066,10.24876390129964,7.764815824586037,vortex,1,1.0,E0013228
N0030591,junction,sub main,394.5805358886719,384.6275559442385,9.952979944433366,7.761747320242705,vortex,1,1.0,E0030941
N0013827,junction,sub main,324.32891845703125,313.9695944158285,10.35932404120274,7.758742332490158,vortex,1,1.0,E0013931
N0024379,junction,trunk main,389.6983337402344,376.81069218677686,12.887641553457513,7.753027771450718,vortex,1,1.0,E0024733
N0031147,junction,main,387.70440673828125,378.4123518492772,9.292054889004078,7.741848779455381,vortex,1,1.0,E0031476
N0010121,junction,trunk main,342.8227233886719,328.9491579935664,13.873565395105459,7.7393280056377876,vortex,1,1.0,E0009899
N0034285,junction,trunk main,402.57537841796875,392.7590327825502,9.816345635418543,7.735226548948617,vortex,1,1.0,E0034484
N0022543,junction,lateral,371.6224670410156,362.352876665375,9.269590375640632,7.7177722366254216,vortex,1,1.0,E0022677
N0016209,junction,main,442.1536560058594,432.8034932232162,9.350162782643167,7.7153841367064615,vortex,1,1.0,E0016085
N0007243,junction,main,431.26580810546875,422.00128362541767,9.26452448005108,7.711256483918021,vortex,1,1.0,E0007835
N0038613,junction,main,391.2474670410156,380.62465622047523,10.622810820540394,7.692586971033563,vortex,1,1.0,E0038575
N0015272,junction,main,347.7589111328125,338.47260902976376,9.28630210304874,7.66823682641899,vortex,1,1.0,E0015318
N0015948,junction,lateral,351.08038330078125,339.8985625723763,11.181820728404944,7.667462764960874,vortex,1,1.0,E0015880
N0029545,junction,sub main,384.5949401855469,372.9371986582936,11.657741527253279,7.647651388664713,vortex,1,1.0,E0029898
N0039681,junction,main,351.3926696777344,342.1959623608772,9.196707316857157,7.638121757663555,vortex,1,1.0,E0039550
N0049267,junction,main,512.453857421875,502.36102087893886,10.09283654293614,7.636613144301634,vortex,1,1.0,E0049138
N0040921,junction,sub main,418.094482421875,408.39585827251693,9.698624149358068,7.636040360590698,vortex,1,1.0,E0040801
N0017281,junction,trunk main,360.5369567871094,350.01688463931475,10.520072147794622,7.632343076308928,vortex,1,1.0,E0017118
N0038818,junction,main,391.21820068359375,380.8883826172489,10.329818066344842,7.630019768614602,vortex,1,1.0,E0038719
N0035248,junction,trunk main,402.56475830078125,393.38213257639006,9.182625724391187,7.619253316464722,vortex,1,1.0,E0035459
N0018036,junction,sub main,364.3844909667969,355.2013531420759,9.183137824720973,7.6179801381410925,vortex,1,1.0,E0017952
N0038116,junction,sub main,405.79736328125,396.5840428861966,9.213320395053415,7.614380849370207,vortex,1,1.0,E0038160
N0031416,junction,sub main,385.9583435058594,374.579899598185,11.378443907674352,7.578567672107397,vortex,1,1.0,E0031851
N0032599,junction,main,373.4273376464844,363.6104605021392,9.816877144345199,7.574095927214557,vortex,1,1.0,E0032811
N0014912,junction,trunk main,348.3107604980469,337.21627042922876,11.094490068818118,7.57258275798182,vortex,1,1.0,E0014983
N0010135,junction,sub main,343.4780578613281,331.883269953028,11.594787908300134,7.568935763703905,vortex,1,1.0,E0010490
N0011677,junction,sub main,333.9528503417969,323.62424822754963,10.328602114247246,7.561300228093899,vortex,1,1.0,E0011944
N0008771,junction,sub main,327.3531188964844,315.07527569467777,12.277843201806604,7.553913760741352,vortex,1,1.0,E0009035
N0037159,junction,trunk main,421.9363708496094,410.2217373578603,11.714633491749055,7.544564128340653,vortex,1,1.0,E0037279
N0038270,junction,main,336.4736022949219,327.3435692228159,9.13003307210596,7.539142286908827,vortex,1,1.0,E0038291
N0017352,junction,sub main,360.36114501953125,351.210349838254,9.15079518127726,7.537866744120663,vortex,1,1.0,E0017195
N0031280,junction,sub main,386.75714111328125,376.1653588307008,10.591782282580425,7.533085477356565,vortex,1,1.0,E0031632
N0028305,junction,sub main,392.9549255371094,382.82755933978694,10.12736619732243,7.5226557657703665,vortex,1,1.0,E0028613
N0036877,junction,sub main,403.17291259765625,391.75348219919425,11.419430398461998,7.519094886699634,vortex,1,1.0,E0037023
N0027957,junction,main,396.36737060546875,386.2721340561726,10.095236549296146,7.510530031205974,vortex,1,1.0,E0028247
N0040575,junction,trunk main,424.6039733886719,413.7486233751355,10.855350013536395,7.509609256569604,vortex,1,1.0,E0040502
N0048698,junction,main,507.13330078125,497.56827131901724,9.565029462232758,7.507313303956209,vortex,1,1.0,E0048564
N0026701,junction,sub main,375.90185546875,366.8355448574505,9.066310611299514,7.506274680578031,vortex,1,1.0,E0027109
N0011824,junction,main,331.4624328613281,321.01588275914963,10.446550102178492,7.4986107514242235,vortex,1,1.0,E0012116
N0022201,junction,sub main,346.0819396972656,335.0816850913929,11.000254605872726,7.492188918410079,vortex,1,1.0,E0022302
N0021269,junction,sub main,349.8971862792969,340.83119387120894,9.065992408087936,7.484516578009675,vortex,1,1.0,E0021237
N0014180,junction,main,323.8565979003906,314.55015341878527,9.306444481605354,7.47732670013994,vortex,1,1.0,E0014208
N0017778,junction,sub main,362.8335266113281,353.40600549463295,9.427521116695175,7.476379666066293,vortex,1,1.0,E0017703
N0039698,junction,trunk main,425.17559814453125,413.0198374131224,12.155760731408861,7.4761234359864375,vortex,1,1.0,E0039576
N0014432,junction,sub main,325.28369140625,316.12067726770283,9.163014138547169,7.471615385455948,vortex,1,1.0,E0014524
N0029454,junction,sub main,394.2898254394531,384.4377128529778,9.8521125864753,7.440470094448585,vortex,1,1.0,E0029811
N0027089,junction,sub main,391.7886962890625,382.10721642810154,9.681479860960962,7.428690846430129,vortex,1,1.0,E0027485
N0015203,junction,sub main,440.0150451660156,429.0413819672289,10.97366319878671,7.41934083602257,vortex,1,1.0,E0015253
N0018193,junction,sub main,365.45306396484375,355.58661551099544,9.866448453848307,7.416333518663578,vortex,1,1.0,E0018142
N0038771,junction,sub main,407.5442199707031,397.8869912642186,9.657228706484545,7.415188767443794,vortex,1,1.0,E0038690
N0043521,junction,sub main,425.3482971191406,415.4856254202849,9.862671698855706,7.405111268343887,vortex,1,1.0,E0043467
N0027289,junction,main,394.4280700683594,385.21819000977297,9.209880058586407,7.393143786822691,vortex,1,1.0,E0027716
