PLOT_ID,SID,Q_AVG_M3D,N_PROP,IN_BND,SET_ID,NAME,SYSTEM,WORKS,BOTH
1104723,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104724,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104725,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104726,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104727,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104728,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104729,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104730,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104731,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104732,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104733,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104734,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104735,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104736,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104737,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104738,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104739,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104740,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104741,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104742,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104743,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104744,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104745,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104746,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104747,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104748,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104749,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104750,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104751,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104752,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104753,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104754,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104755,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104756,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104757,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104758,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104759,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104760,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104761,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104762,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104763,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104764,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104765,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104766,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104767,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104768,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104769,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104770,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104771,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104772,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104773,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104774,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104775,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104776,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104777,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104778,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104779,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104780,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104781,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104782,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104783,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104784,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104785,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104786,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104787,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104788,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104789,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104790,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104791,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104792,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104793,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104794,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104795,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104796,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104797,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104798,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104799,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104800,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104801,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104802,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104803,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104804,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104805,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104806,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104807,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104808,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104809,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104810,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104811,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104812,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104813,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104814,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104815,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104816,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104817,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104818,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104819,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104820,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104821,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104822,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104823,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104824,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104825,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104826,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104827,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104828,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104829,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104830,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104831,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104832,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104833,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104834,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104835,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104836,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104837,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104838,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104839,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104840,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104841,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104842,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104843,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104844,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104845,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104846,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104847,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104848,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104849,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104850,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104851,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104852,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104853,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104854,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104855,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104856,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104857,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104858,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104859,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104860,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104861,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104862,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104863,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104864,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104865,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104866,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104867,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104868,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104869,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104870,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104871,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104872,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104873,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104874,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104875,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104876,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104877,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104878,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104879,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104880,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104881,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104882,129,1.079781248,1.456,1,S129,AT TAYYIB,central,central STP,0
1104883,130,1.079781248,1.456,1,S130,AT TAYYIB,central,central STP,0
1104884,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104885,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104886,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104887,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104888,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104889,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104890,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104891,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104892,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104893,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104894,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104895,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104896,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104897,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104898,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104899,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104900,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104901,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104902,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104903,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104904,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104905,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104906,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104907,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104908,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104909,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104910,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104911,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104912,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104913,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104914,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104915,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104916,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104917,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104918,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104919,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104920,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104921,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104922,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104923,126,1.079781248,1.456,1,S126,AL ARAQI,central,central STP,0
1104924,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104925,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104926,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104927,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104928,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104929,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104930,18,0.741608,1.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104931,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104932,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104933,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104934,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104935,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104936,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104937,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104938,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104939,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104940,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104941,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104942,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104943,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104944,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104945,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104946,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104947,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104948,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104949,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104950,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104951,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104952,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104953,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104954,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104955,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104956,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104957,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104958,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104959,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104960,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104961,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104962,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104963,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104964,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104965,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104966,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104967,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104968,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104969,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104970,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104971,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104972,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104973,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104974,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104975,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104976,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104977,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104978,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104979,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104980,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104981,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104982,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104983,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104984,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104985,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104986,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104987,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104988,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104989,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104990,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104991,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104992,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104993,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104994,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104995,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104996,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104997,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104998,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1104999,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1105000,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1105001,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1105002,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
