EDGE_UID,US_NODE,DS_NODE,TIER,LEN_M,SRC,CONFIDENCE,STAGE,QADF_M3D,N_PROP,QINF_LS,PF,PF_METH,QPK_LS,UPSTR_KM,ON_WADI_M,ON_DUAL_M,CROSS_ID,DN,MATERIAL,SLOPE_LAID,SLOPE_MIN,GRAD_BY,SIZED_BY,CLEAN_BY,TAU_PA,INV_UP,INV_DN,US_DEPTH,DS_DEPTH,COVER_US,COVER_DN,V_PK_MS,DOD_PK,RET_MIN,PAST_CAP,CAP_EXIT,CAP_LEN_M,TIE_TYPE,PACKAGE,PHASE
E0013078,N0013326,N0013327,sub main,59.999999999893355,auto_road,derived,s5c_flows,37.2999,50.296,0.045766,3.6221,held,1.609474,5.492,0.0,0.0,,200,PVC-U,0.55,0.5,uniform,minimum,tractive,1.0,400.5895624378293,400.25956243782986,5.387213685217603,6.453480775060768,5.137213685217603,6.203480775060768,0.44256845013425156,0.18838671007757152,2.259537478767129,0,,0.0,none,P307,0
E0013079,N0013327,N0013328,sub main,3.926806391235757,auto_road,derived,s5c_flows,37.2999,50.296,0.046266,3.6221,held,1.609974,5.552,0.0,0.0,,200,PVC-U,1.05,0.5,table11,minimum,tractive,1.0,400.25956243782986,400.21833097072187,6.453480775060768,6.5492471542781345,6.203480775060768,6.2992471542781345,0.5555523361683604,0.1609209633977952,0.11780487440418025,0,,0.0,none,P307,0
E0013080,N0013328,N0013329,sub main,61.93017014304361,auto_road,derived,s5c_flows,37.2999,50.296,0.046299,3.6221,held,1.610007,5.5559,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,400.21833097072187,399.90868012000664,6.5492471542781345,7.552776178821489,6.2992471542781345,7.302776178821489,0.42796934633301165,0.1928881489509941,2.4117837205585935,0,,0.0,none,P307,0
E0013081,N0013329,N0013330,sub main,48.95615101203927,auto_road,derived,s5c_flows,37.2999,50.296,0.046815,3.6221,held,1.610523,5.6178,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,399.90868012000664,399.6638993649464,7.552776178821489,8.193278369428583,7.302776178821489,7.943278369428583,0.4280108857201301,0.1929182067661412,1.9063436875626167,0,,0.0,none,P307,0
E0013082,N0013330,N0013331,sub main,49.07685392668294,auto_road,derived,s5c_flows,37.2999,50.296,0.047223,3.6221,held,1.610931,5.6668,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,399.6638993649464,399.418515095313,8.193278369428583,8.501345744530738,7.943278369428583,8.251345744530738,0.4280437238208313,0.1929419702191148,1.9108972283099956,0,,0.0,none,P307,0
E0013083,N0013331,N0013332,sub main,5.072318199868319,auto_road,derived,s5c_flows,37.2999,50.296,0.047632,3.6221,held,1.61134,5.7158,0.0,0.0,,200,PVC-U,0.8,0.5,table11,minimum,tractive,1.0,399.418515095313,399.3779365497141,8.501345744530738,8.549126438567157,8.251345744530738,8.299126438567157,0.5051448965168421,0.1719796461577872,0.16735522272400782,0,,0.0,none,P307,0
E0013084,N0013332,N0013333,sub main,6.2182417551886076,auto_road,derived,s5c_flows,37.2999,50.296,0.047674,3.6221,held,1.611382,5.7209,0.0,0.0,,200,PVC-U,0.65,0.5,table11,minimum,tractive,1.0,399.3779365497141,399.33751797830536,8.549126438567157,8.620550869350893,8.299126438567157,8.370550869350893,0.46957668499037275,0.1809273847384873,0.22070380813008542,0,,0.0,none,P307,0
E0013085,N0013333,N0013334,sub main,23.15208057284812,auto_road,derived,s5c_flows,37.2999,50.296,0.047726,3.6221,held,1.611434,5.7271,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,399.33751797830536,399.22175757544113,8.620550869350893,8.952406242918244,8.370550869350893,8.702406242918244,0.42808419954845234,0.1929712629514923,0.9013834426836737,0,,0.0,none,P307,0
E0013086,N0013334,N0013335,sub main,15.192738571861707,auto_road,derived,s5c_flows,37.2999,50.296,0.047919,3.6221,held,1.611627,5.7503,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,399.22175757544113,399.1457938825818,8.952406242918244,9.150013002183812,8.702406242918244,8.900013002183812,0.4280997275060277,0.19298250137257816,0.5914797260118863,0,,0.0,none,P307,0
E0013087,N0013335,N0013336,sub main,22.245062392096262,auto_road,derived,s5c_flows,37.2999,50.296,0.048046,3.6221,held,1.611754,5.7655,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,399.1457938825818,399.03456857062133,9.150013002183812,9.361732698909918,8.900013002183812,9.111732698909918,0.42810994463155183,0.19298989625935575,0.8660182845959206,0,,0.0,none,P307,0
E0013088,N0013336,N0013337,sub main,38.52683456495368,auto_road,derived,s5c_flows,37.2999,50.296,0.048231,3.6221,held,1.611939,5.7877,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,399.03456857062133,398.84193439779654,9.361732698909918,9.60163860025034,9.111732698909918,9.35163860025034,0.4281248267762009,0.19300066785048225,1.4998287164307689,0,,0.0,none,P307,0
E0013089,N0013337,N0013338,sub main,13.30591362666561,auto_road,derived,s5c_flows,37.2999,50.296,0.048552,3.6221,held,1.61226,5.8263,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.84193439779654,398.7754048296632,9.60163860025034,9.681534867602409,9.35163860025034,9.431534867602409,0.42815064629877464,0.1930193566436355,0.517960743556463,0,,0.0,none,P307,0
E0013090,N0013338,N0013339,sub main,15.27120581307806,auto_road,derived,s5c_flows,37.2999,50.296,0.048663,3.6221,held,1.612371,5.8396,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.7754048296632,398.69904880059784,9.681534867602409,9.754869656433414,9.431534867602409,9.504869656433414,0.4281595736566174,0.19302581871822894,0.5944514908564409,0,,0.0,none,P307,0
E0013091,N0013339,N0013340,sub main,12.331362922343564,auto_road,derived,s5c_flows,37.2999,50.296,0.04879,3.6221,held,1.612498,5.8548,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.69904880059784,398.63739198598614,9.754869656433414,9.798093853857608,9.504869656433414,9.548093853857608,0.42816978728100724,0.1930332120076152,0.480002843445627,0,,0.0,none,P307,0
E0013092,N0013340,N0013341,sub main,14.378971805748856,auto_road,derived,s5c_flows,37.2999,50.296,0.048893,3.6221,held,1.612601,5.8672,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.63739198598614,398.5654971269574,9.798093853857608,9.821801457026993,9.548093853857608,9.571801457026993,0.4281780703329504,0.19303920793978674,0.5596959459167613,0,,0.0,none,P307,0
E0013093,N0013341,N0013342,sub main,14.379131476534303,auto_road,derived,s5c_flows,37.2999,50.296,0.049013,3.6221,held,1.612721,5.8815,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.5654971269574,398.4936014695747,9.821801457026993,9.843861909331565,9.571801457026993,9.593861909331565,0.4281877199950591,0.19304619326575206,0.559689547561843,0,,0.0,none,P307,0
E0013094,N0013342,N0013343,sub main,17.566986248809737,auto_road,derived,s5c_flows,37.2999,50.296,0.049133,3.6221,held,1.612841,5.8959,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.4936014695747,398.4057665383306,9.843861909331565,9.98696417456,9.593861909331565,9.73696417456,0.42819736912396417,0.19305317834843055,0.6837573634462653,0,,0.0,none,P307,0
E0013095,N0013343,N0013344,sub main,17.56680079798066,auto_road,derived,s5c_flows,37.2999,50.296,0.049279,3.6221,held,1.612987,5.9135,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.4057665383306,398.31793253434074,9.98696417456,10.142119955893634,9.73696417456,9.892119955893634,0.4282091081785517,0.19306167653766465,0.6837314006352155,0,,0.0,none,P307,0
E0013096,N0013344,N0013345,sub main,5.715497325456702,auto_road,derived,s5c_flows,37.2999,50.296,0.049425,3.6221,held,1.613133,5.9311,0.0,0.0,,200,PVC-U,0.7,0.5,table11,minimum,tractive,1.0,398.31793253434074,398.2779240530625,10.142119955893634,10.21304274381248,9.892119955893634,9.96304274381248,0.4821447549266784,0.1777707521670105,0.19757196938105856,0,,0.0,none,P307,0
E0013097,N0013345,N0013346,sub main,15.855005894131205,auto_road,derived,s5c_flows,37.2999,50.296,0.049473,3.6221,held,1.613181,5.9368,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.2779240530625,398.1986490235919,10.21304274381248,10.409902001798741,9.96304274381248,10.159902001798741,0.4282247054275238,0.19307296809508484,0.6170827952854857,0,,0.0,none,P307,0
E0013098,N0013346,N0013347,sub main,3.999999999974941,auto_road,derived,s5c_flows,37.2999,50.296,0.049605,3.6221,held,1.613313,5.9526,0.0,0.0,,200,PVC-U,1.0,0.5,table11,minimum,tractive,1.0,398.1986490235919,398.15864902359215,10.409902001798741,10.463726464689103,10.159902001798741,10.213726464689103,0.5464846070145071,0.1629968189226803,0.1219918471820365,0,,0.0,none,P307,0
E0013099,N0013347,N0013348,sub main,12.936045571158798,auto_road,derived,s5c_flows,37.2999,50.296,0.049639,3.6221,held,1.613346,5.9566,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.15864902359215,398.0939687957364,10.463726464689103,10.726618362466752,10.213726464689103,10.476618362466752,0.4282379700328104,0.19308257123911604,0.5034601660912847,0,,0.0,none,P307,0
E0013100,N0013348,N0013349,sub main,9.716537806482755,auto_road,derived,s5c_flows,37.2999,50.296,0.049746,3.6221,held,1.613454,5.9696,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.0939687957364,398.045386106704,10.726618362466752,10.982720582749153,10.476618362466752,10.732720582749153,0.428246651774388,0.1930888566844729,0.3781519274084791,0,,0.0,none,P307,0
E0013101,N0013349,N0013350,sub main,21.192569249447917,auto_road,derived,s5c_flows,37.2999,50.296,0.049827,3.6221,held,1.613535,5.9793,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,398.045386106704,397.93942326045675,10.982720582749153,11.509002032512,10.732720582749153,11.259002032512,0.42825316279735587,0.19309357063925942,0.8247679601094575,0,,0.0,none,P307,0
E0013102,N0013350,N0013351,sub main,14.026713562754601,auto_road,derived,s5c_flows,37.2999,50.296,0.050004,3.6221,held,1.613712,6.0005,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,397.93942326045675,397.86928969264295,11.509002032512,11.798343363997674,11.259002032512,11.548343363997674,0.4282673897435771,0.19310387111797817,0.5458705588562721,0,,0.0,none,P307,0
E0013103,N0013351,N0013352,sub main,32.24986716586307,auto_road,derived,s5c_flows,37.2999,50.296,0.050121,3.6221,held,1.613829,6.0145,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,397.86928969264295,397.7080403568136,11.798343363997674,12.239621996701999,11.548343363997674,11.989621996701999,0.42827679335996915,0.19311067961869416,1.255024307716687,0,,0.0,none,P307,0
E0013104,N0013352,N0013353,sub main,69.3081799418606,auto_road,derived,s5c_flows,37.2999,50.296,0.05039,3.6221,held,1.614098,6.0467,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.3976623535156,408.05112145380633,1.5500000000000114,1.9243118958030436,1.3000000000000114,1.6743118958030436,0.42829841172035,0.19312633247496386,2.6970362269719774,0,,0.0,none,P307,0
E0013105,N0013353,N0013354,sub main,49.99999999989031,auto_road,derived,s5c_flows,37.2999,50.296,0.050967,3.6221,held,1.614675,6.1161,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,408.05112145380633,407.8011214538069,1.9243118958030436,1.9650528625993502,1.6743118958030436,1.7150528625993502,0.4283447736781302,0.1931599034430866,1.9454733302236913,0,,0.0,none,P276,1
E0013106,N0013354,N0012864,sub main,52.72156243030339,auto_road,derived,s5c_flows,37.2999,50.296,0.051384,3.6221,held,1.615092,6.1661,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,407.8011214538069,407.5375136416554,1.9650528625993502,1.963432403266495,1.7150528625993502,1.713432403266495,0.42837827197506195,0.19318416180894132,2.051207459987318,0,,0.0,none,P276,1
E0013107,N0013355,N0013356,lateral,86.41931832090832,draft,provisional,s5c_flows,2.1596,2.912,0.0,3.6221,held,0.090534,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,330.7942150389604,330.36211844735584,1.550053759867751,1.684787070222285,1.300053759867751,1.434787070222285,0.17065230391004918,0.050665805354795285,8.44009684612481,0,,0.0,none,P277,1
E0013108,N0013356,N0013357,lateral,43.58068167907186,draft,provisional,s5c_flows,8.6382,11.648,0.00072,3.6221,held,0.362858,0.0864,0.0,0.0,,200,PVC-U,0.7,0.5,ground,minimum,tractive,1.0,330.36211844735584,330.05705367560233,1.684787070222285,1.562453160335167,1.434787070222285,1.312453160335167,0.30212994224055706,0.08803982548092673,2.404080473668774,0,,0.0,none,P277,1
E0013109,N0013357,N0013358,lateral,80.0,draft,provisional,s5c_flows,15.7953,23.428,0.001083,3.6221,held,0.663262,0.13,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,330.05705367560233,329.65705367560236,1.562453160335167,2.6109822130695193,1.312453160335167,2.3609822130695193,0.3255426465513899,0.1262626882386208,4.0957255445880705,0,,0.0,none,P277,1
E0013110,N0013358,N0013359,lateral,24.246417647460476,draft,provisional,s5c_flows,22.274,32.164,0.00175,3.6221,held,0.935532,0.21,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,329.65705367560236,329.53582158736504,2.6109822130695193,2.424627631384965,2.3609822130695193,2.174627631384965,0.36238597056628863,0.14857538674278842,1.1151286021352407,0,,0.0,none,P277,1
E0013111,N0013359,N0013360,lateral,87.53867180151104,draft,provisional,s5c_flows,28.7527,40.9,0.001952,3.6221,held,1.207337,0.2342,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,329.53582158736504,329.0981282283575,2.424627631384965,1.7622843692987544,2.174627631384965,1.5122843692987544,0.3920241209517987,0.16784244599002746,3.7216532998435214,0,,0.0,none,P277,1
E0013112,N0013360,N0013361,lateral,23.214910551032517,draft,provisional,s5c_flows,35.2313,49.636,0.002682,3.6221,held,1.47967,0.3218,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,329.0981282283575,328.98205367560234,1.7622843692987544,1.8274861193195306,1.5122843692987544,1.5774861193195306,0.4171449112441635,0.18514493482757172,0.9275318130971338,0,,0.0,none,P277,1
E0013113,N0013361,N0013362,lateral,60.0,draft,provisional,s5c_flows,38.4707,54.004,0.002875,3.6221,held,1.615665,0.345,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,328.98205367560234,328.68205367560233,1.8274861193195306,3.141920933772667,1.5774861193195306,2.891920933772667,0.4284242915332675,0.1932174904661998,2.3341346878841702,0,,0.0,none,P277,1
E0013114,N0013362,N0013363,lateral,60.0,draft,provisional,s5c_flows,42.7898,59.828,0.003375,3.6221,held,1.797234,0.405,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,328.68205367560233,328.3820536756023,3.141920933772667,4.368068394710178,2.891920933772667,4.118068394710178,0.442432314727729,0.20351516330852965,2.2602327332608967,0,,0.0,none,P277,1
E0013115,N0013363,N0013364,lateral,15.0,draft,provisional,s5c_flows,44.9494,62.74,0.003875,3.6221,held,1.888268,0.465,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,328.3820536756023,328.30705367560233,4.368068394710178,4.630171666194542,4.118068394710178,4.380171666194542,0.4490612291648343,0.20849618635111694,0.5567169547568177,0,,0.0,none,P277,1
E0013116,N0013364,N0013365,lateral,80.0,draft,provisional,s5c_flows,49.2685,68.564,0.004,3.6221,held,2.069462,0.48,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,328.30705367560233,327.90705367560236,4.630171666194542,5.063924107600769,4.380171666194542,4.813924107600769,0.46157387675258654,0.21809276756116808,2.8886672328902803,0,,0.0,none,P277,1
E0013117,N0013365,N0013366,lateral,80.0,draft,provisional,s5c_flows,57.9068,80.212,0.004667,3.6221,held,2.432266,0.56,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,327.90705367560236,327.5070536756024,5.063924107600769,6.0396382189288715,4.813924107600769,5.7896382189288715,0.48433454232689516,0.2362268561604916,2.752918110956079,0,,0.0,none,P277,1
E0013118,N0013366,N0013367,lateral,5.874718579463661,draft,provisional,s5c_flows,58.9865,81.668,0.005333,3.6221,held,2.4782,0.64,0.0,0.0,,200,PVC-U,0.7,0.5,table11,minimum,tractive,1.0,327.5070536756024,327.4659306455461,6.0396382189288715,6.151500995078891,5.7896382189288715,5.901500995078891,0.5488461302639306,0.21917848708833548,0.17839604021132513,0,,0.0,none,P277,1
E0013119,N0013367,N0013368,lateral,44.125281420418915,draft,provisional,s5c_flows,61.1461,84.58,0.005382,3.6221,held,2.568783,0.6459,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,327.4659306455461,327.245304238444,6.151500995078891,6.799159872884104,5.901500995078891,6.549159872884104,0.4922328987631932,0.24273300224330624,1.4940516142964746,0,,0.0,none,P277,1
E0013120,N0013368,N0012892,lateral,48.52965537479126,draft,provisional,s5c_flows,65.4652,90.404,0.00575,3.6221,held,2.75022,0.69,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,327.245304238444,327.00265596157004,6.799159872884104,6.261321089211208,6.549159872884104,6.011321089211208,0.5022492744467772,0.25114874319604896,1.61041066803087,0,,0.0,none,P277,1
E0013121,N0013369,N0013370,lateral,28.7131804146469,auto_road,derived,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,27.202,0.0,W11a-XG01664,200,PVC-U,2.55,0.5,cover_min,minimum,tractive,1.0,405.4762932699694,404.74410716939593,1.5525763589368466,1.5590849692759434,1.3025763589368466,1.3090849692759434,0.0,0.0,0.0,0,,0.0,none,P319,0
E0013122,N0013370,N0013371,lateral,5.95764458737296,auto_road,derived,s5c_flows,0.0,0.0,0.000239,3.6221,held,0.000239,0.0287,5.958,0.0,W11a-XG01665,200,PVC-U,1.95,0.5,ground,minimum,tractive,1.0,404.74410716939593,404.62793309994214,1.5590849692759434,1.5519375055266096,1.3090849692759434,1.3019375055266096,0.025990815434269142,0.003360859368054331,3.8203524897989847,0,,0.0,none,P319,0
E0013123,N0013371,N0013372,lateral,9.877771335505564,auto_road,derived,s5c_flows,0.0,0.0,0.000289,3.6221,held,0.000289,0.0347,9.878,0.0,W11a-XG01666,200,PVC-U,0.75,0.5,ground,minimum,tractive,1.0,404.62793309994214,404.55384981492585,1.5519375055266096,1.5521072163241456,1.3019375055266096,1.3021072163241456,0.021156727919557906,0.004376426847106624,7.781426451404977,0,,0.0,none,P319,0
E0013124,N0013372,N0013373,lateral,11.215590789822116,auto_road,derived,s5c_flows,0.0,0.0,0.000371,3.6221,held,0.000371,0.0445,11.216,0.0,W11a-XG01667,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.55384981492585,404.49777186097674,1.5521072163241456,1.6880496722263842,1.3021072163241456,1.4380496722263842,0.0208461529269523,0.005221465392113683,8.966954901401586,0,,0.0,none,P319,0
E0013125,N0013373,N0013374,lateral,15.54006768123513,auto_road,derived,s5c_flows,0.0,0.0,0.000465,3.6221,held,0.000465,0.0558,15.54,0.0,W11a-XG01668,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.49777186097674,404.42007152257054,1.6880496722263842,1.965518077038837,1.4380496722263842,1.715518077038837,0.02309238200216495,0.005670077515301547,11.215868852174006,0,,0.0,none,P319,0
E0013126,N0013374,N0013375,lateral,16.56554405239937,auto_road,derived,s5c_flows,0.0,0.0,0.000594,3.6221,held,0.000594,0.0713,16.566,0.0,W11a-XG01669,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.42007152257054,404.33724380230854,1.965518077038837,2.424413912535215,1.715518077038837,2.174413912535215,0.02574075371425226,0.0062099778680887174,10.725886426567795,0,,0.0,none,P319,0
E0013127,N0013375,N0013376,lateral,24.797700236673492,auto_road,derived,s5c_flows,0.0,0.0,0.000732,3.6221,held,0.000732,0.0879,24.798,0.0,W11a-XG01670,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.33724380230854,404.2132553011252,2.424413912535215,2.879701241843577,2.174413912535215,2.629701241843577,0.028187985696327866,0.006719274446584517,14.662097831218901,0,,0.0,none,P319,0
E0013128,N0013376,N0013377,lateral,30.855488573182996,auto_road,derived,s5c_flows,0.0,0.0,0.000939,3.6221,held,0.000939,0.1127,30.855,0.0,W11a-XG01671,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.2132553011252,404.05897785825925,2.879701241843577,2.8424503643969956,2.629701241843577,2.5924503643969956,0.03134757821178576,0.00739135510321412,16.40503580251177,0,,0.0,none,P319,0
E0013129,N0013377,N0012824,lateral,54.42426823030013,auto_road,derived,s5c_flows,0.0,0.0,0.001196,3.6221,held,0.001196,0.1435,54.424,0.0,W11a-XG01672,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.05897785825925,403.78685651710776,2.8424503643969956,3.518014088360985,2.5924503643969956,3.268014088360985,0.034687516074665276,0.008119299097907068,26.149786430921942,0,,0.0,none,P319,0
E0013130,N0013378,N0013379,sub main,49.999999999912625,draft,provisional,s5c_flows,61.15,82.456,0.120398,3.6221,held,2.683964,14.4478,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,323.0794198748077,322.82941987480814,7.225969529489191,7.4570486310512365,6.975969529489191,7.2070486310512365,0.4986517640344471,0.248104565509282,1.6711729375819675,0,,0.0,none,P313,1
