Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0000267,N0000295,N0000297,456.5729510781724,454.7729510781708,1.756699800733827,2.337553072219805,100.00000000008947,315,GRP,1.8000000000000003,0.27,ground,dod,2.4219134896732086,merrimack,2103.94850261643,59.36533222751736,1.8148492497091584,0.47945464091377843,velocity,trunk main,,drafted
E0000268,N0000297,N0000299,454.5879510781708,454.38795107817083,2.5225530722198073,2.302844820266671,99.99999999999062,500,GRP,0.2,0.155,table11,dod,2.4204425702914136,merrimack,2114.53866485643,59.62843640154341,0.7872434286023144,0.40978227144241985,velocity,trunk main,,drafted
E0000269,N0000299,N0000301,454.38795107817083,454.1479510781708,2.302844820266671,3.23528866792293,119.9999999999948,500,GRP,0.2,0.155,table11,dod,2.419677838758199,merrimack,2120.0680941044297,59.76614605358818,0.7877187221406969,0.410305174815224,velocity,trunk main,,drafted
E0000270,N0000301,N0000303,454.1479510781708,453.9079510781707,3.23528866792293,3.549537935501178,120.00000000005751,500,GRP,0.2,0.155,table11,dod,2.4182283821466264,merrimack,2130.5929948404296,60.027562425449084,0.7886224444528174,0.4113014149341059,velocity,trunk main,,drafted
E0000271,N0000303,N0000305,453.9079510781707,453.6679510781707,3.549537935501178,3.239000826126187,119.99999999999264,500,GRP,0.2,0.155,table11,dod,2.4175716721480196,merrimack,2135.3808160884296,60.14697565016496,0.7890337316379346,0.4117556755967624,velocity,trunk main,,drafted
E0000272,N0000305,N0000307,453.6679510781707,453.4279510781708,3.239000826126187,3.0475433065948323,119.99999999994971,500,GRP,0.2,0.155,table11,dod,2.414830130451866,merrimack,2155.499041339227,60.64519485111657,0.7907403604454053,0.41364646572627506,velocity,trunk main,,drafted
E0000273,N0000307,N0000309,453.4279510781708,453.18795107817067,3.0475433065948323,2.830817232376205,120.00000000004889,500,GRP,0.2,0.155,table11,dod,2.411756809202898,merrimack,2178.304970555227,61.209165567825124,0.792657457455001,0.41578177335001165,velocity,trunk main,,drafted
E0000274,N0000309,N0000311,453.18795107817067,452.9479510781709,2.830817232376205,2.446885347610362,119.99999999988347,500,GRP,0.2,0.155,table11,dod,2.405329008907212,merrimack,2226.8829802103787,62.40697442617233,0.7966769979185961,0.42029848708762463,velocity,trunk main,,drafted
E0000275,N0000311,N0000313,453.0479510781709,452.50795107817015,2.346885347610339,1.8178851034704735,120.00000000017093,400,GRP,0.45000000000000007,0.20500000000000002,cover_min,dod,2.3984793987099584,merrimack,2279.9898006073827,63.71277108338289,1.0922199350196118,0.47186906913040627,velocity,trunk main,,drafted
E0000276,N0000313,N0000315,452.49583618164064,451.6858361816409,1.829999999999984,1.7652746582028271,59.99999999998109,315,GRP,1.35,0.27,cover_min,capacity,2.3946738713985165,merrimack,2310.1076474539473,64.45211586081564,1.6597787625078497,0.5491783260274696,velocity,trunk main,,drafted
E0000277,N0000315,N0000317,451.60083618164094,450.70083618164125,1.8502746582028067,2.3781738281243747,99.9999999999637,400,GRP,0.9000000000000001,0.20500000000000002,cover_min,capacity,2.39339588894522,merrimack,2320.3217360997483,64.70275250379147,1.4191609203544207,0.3913923256721551,velocity,trunk main,,drafted
E0000278,N0000317,N0000319,450.6008361816412,450.3608361816413,2.4781738281243975,2.9827001953118497,119.99999999998198,500,GRP,0.2,0.155,table11,dod,2.392027402450862,merrimack,2331.3153330917485,64.9726641467084,0.8050566137268856,0.42989335548032703,velocity,trunk main,,drafted
E0000279,N0000319,N0000321,450.3608361816413,450.1208361816412,2.9827001953118497,3.5422802734369156,120.0000000000303,500,GRP,0.2,0.155,table11,dod,2.389691593181776,merrimack,2350.2149704299036,65.43589365290136,0.8065372235655884,0.431614692717907,velocity,trunk main,,drafted
E0000280,N0000321,N0000323,450.1208361816412,449.8808361816415,3.5422802734369156,3.4564440917960155,119.99999999987013,500,GRP,0.2,0.155,table11,dod,2.388838252872275,merrimack,2357.1623541739036,65.60669361596939,0.80708098890391,0.4322488799755603,velocity,trunk main,,drafted
E0000281,N0000323,N0000325,449.8808361816415,449.6408361816411,3.4564440917960155,3.2641625976557975,120.00000000020249,500,GRP,0.2,0.155,table11,dod,2.387501625641167,merrimack,2368.0906896619035,65.87466964390377,0.8079308086051793,0.4332421967525901,velocity,trunk main,,drafted
E0000282,N0000325,N0000327,449.6408361816411,449.40083618164124,3.2641625976557975,2.746105957030636,119.99999999990776,500,GRP,0.2,0.155,table11,dod,2.384823923862874,merrimack,2390.1550108779034,66.41424358718604,0.8096328441287433,0.43523969784580685,velocity,trunk main,,drafted
E0000283,N0000327,N0000329,449.40083618164124,449.16083618164134,2.746105957030636,2.3406896972649065,119.99999999995794,500,GRP,0.2,0.155,table11,dod,2.380290681503987,merrimack,2428.0363606769674,67.33850844418737,0.8125188231071003,0.43865161767163796,velocity,trunk main,,drafted
E0000284,N0000329,N0000331,449.16083618164134,448.80083618164156,2.3406896972649065,1.9561218261709428,119.99999999993271,500,GRP,0.3,0.155,cover_min,dod,2.3765824291485154,merrimack,2459.524617005709,68.10563797547998,0.9475426296970801,0.3940058701558192,velocity,trunk main,,drafted
E0000285,N0000331,N0000333,448.7569580078125,448.5169580078123,2.0,2.1532080078126796,120.00000000008842,500,GRP,0.2,0.155,table11,dod,2.3738123691874784,merrimack,2483.3450659657087,68.68542032140657,0.8166591447061561,0.4436025852664084,velocity,trunk main,,drafted
E0000286,N0000333,N0000335,448.470166015625,448.23016601562495,2.1999999999999886,2.2749914550781796,120.00000000002775,500,GRP,0.2,0.155,table11,dod,2.3714770082554777,merrimack,2503.628460658009,69.17873373366311,0.8181565605824478,0.4454098516608599,velocity,trunk main,,drafted
E0000287,N0000335,N0000337,448.23016601562495,447.9901660156249,2.2749914550781796,2.1120983886719955,120.00000000002775,500,GRP,0.2,0.155,table11,dod,2.36897526162331,merrimack,2525.5632593852456,69.71158983190877,0.8197627600387553,0.4473584532113549,velocity,trunk main,,drafted
E0000288,N0000337,N0000339,447.9901660156249,447.63016601562515,2.1120983886719955,1.986746826171725,119.99999999991755,500,GRP,0.3,0.155,cover_min,dod,2.367867283200486,merrimack,2535.3465521212456,69.94962720642847,0.9542608721845914,0.39983654859102913,velocity,trunk main,,drafted
E0000289,N0000339,N0000341,447.6169128417969,447.3769128417968,2.0,1.905832519531316,120.00000000004515,500,GRP,0.2,0.155,cover_min,dod,2.366969112477052,merrimack,2543.308455609246,70.14345327864359,0.821056056969437,0.4489350971575614,velocity,trunk main,,drafted
E0000290,N0000341,N0000343,447.3069128417968,447.0669128417968,1.9758325195313091,2.148510742187568,119.9999999999952,500,GRP,0.2,0.155,table11,dod,2.3666426189016865,merrimack,2546.2096261052457,70.21469746947817,0.8212689424532954,0.44919528326271463,velocity,trunk main,,drafted
E0000291,N0000343,N0000345,447.0669128417968,446.6469128417966,2.148510742187568,1.9658801269533797,120.00000000004515,500,GRP,0.35000000000000003,0.155,cover_min,dod,2.365814276630704,merrimack,2553.58680523981,70.39427305177031,1.0119049115748708,0.38453054150119415,velocity,trunk main,,drafted
E0000292,N0000345,N0000347,446.61279296875,446.0127929687505,2.0,1.9036499023432611,119.99999999990241,500,GRP,0.5,0.155,cover_min,dod,2.3657311540317627,merrimack,2554.32841323981,70.41322133857207,1.153664168633622,0.3491162419863568,velocity,trunk main,,drafted
E0000293,N0000347,N0000349,446.08644287109377,445.4264428710943,1.829999999999984,2.0550329589838157,119.99999999990614,400,GRP,0.5499999999999999,0.20500000000000002,ground,capacity,2.3651951648202174,merrimack,2559.11623448781,70.53008039541471,1.2083626999657715,0.4720883096162952,velocity,trunk main,,drafted
E0000294,N0000349,N0000351,445.28147583007814,445.0414758300782,2.1999999999999886,2.520352783203066,119.99999999998964,500,GRP,0.2,0.155,table11,dod,2.3629412469018347,merrimack,2579.3601669750465,71.02066965478696,0.8236599847961232,0.45213054228456007,velocity,trunk main,,drafted
E0000295,N0000351,N0000353,445.0414758300782,444.5014758300775,2.520352783203066,1.9500622558600185,120.00000000016142,500,GRP,0.45000000000000007,0.155,cover_min,dod,2.3595633684656296,merrimack,2610.0361230432,71.76267267679268,1.1156869312030113,0.3628470367001767,velocity,trunk main,,drafted
E0000296,N0000353,N0000355,444.6215380859375,443.931538085938,1.829999999999984,1.819804687499527,59.99999999995859,315,GRP,1.15,0.27,cover_min,capacity,2.357248608282549,merrimack,2631.2935747552,72.27654882528383,1.598862480841569,0.6228563452286728,velocity,trunk main,,drafted
E0000297,N0000355,N0000357,443.846538085938,442.9465380859379,1.9048046874995066,2.2946728515620975,100.00000000001162,400,GRP,0.9000000000000001,0.20500000000000002,cover_min,dod,2.3542442814077518,merrimack,2659.173611118735,72.94895263323914,1.4648508121070662,0.4181816604039985,velocity,trunk main,,drafted
E0000298,N0000357,N0000358,442.8465380859379,442.6065380859378,2.3946728515621203,2.2554919433590612,120.00000000003118,500,GRP,0.2,0.155,table11,dod,2.349198009003579,merrimack,2706.751248573208,74.09444737384003,0.8325475892385615,0.4632568280263786,velocity,trunk main,,drafted
E0000299,N0000358,N0000359,442.6065380859378,442.36653808593775,2.2554919433590612,2.489693603515377,120.00000000003118,500,GRP,0.2,0.155,table11,dod,2.3468630232150773,merrimack,2729.0884815332083,74.63201744495771,0.8340654920178749,0.46519241300670633,velocity,trunk main,,drafted
E0000300,N0000359,N0000361,442.36653808593775,442.1265380859377,2.489693603515377,2.155841064452943,120.00000000003118,500,GRP,0.2,0.155,table11,dod,2.3449914052549454,merrimack,2747.142234315652,75.06630642018253,0.8352835681176304,0.466753396274017,velocity,trunk main,,drafted
E0000301,N0000361,N0000363,442.08237915039064,441.8423791503907,2.1999999999999886,2.175137939453066,119.99999999998195,500,GRP,0.2,0.155,table11,dod,2.340418697107123,merrimack,2791.8167002356518,76.13802381810869,0.8382607734214949,0.47059822819125907,velocity,trunk main,,drafted
E0000302,N0000363,N0000365,441.81751708984376,441.51751708984403,2.1999999999999886,1.9388732910153408,119.99999999988891,500,GRP,0.25,0.155,cover_min,dod,2.3380783149499433,merrimack,2814.9964475140955,76.69376121231389,0.9132645654749886,0.4430881657775203,velocity,trunk main,,drafted
E0000303,N0000365,N0000367,441.61751708984406,440.537517089843,1.838873291015318,2.081226806641382,120.00000000011597,400,GRP,0.9000000000000001,0.20500000000000002,ground,dod,2.3365636165583767,merrimack,2830.1133849860953,77.05624327036945,1.4859072428034918,0.4311959270271227,velocity,trunk main,,drafted
E0000304,N0000367,N0000369,440.537517089843,439.3375170898437,2.081226806641382,1.9719311523438137,119.99999999992835,400,GRP,1.0,0.20500000000000002,cover_min,dod,2.3350179014137122,merrimack,2845.633757210095,77.42813079434194,1.5471206394679544,0.4197462446537382,velocity,trunk main,,drafted
E0000305,N0000369,N0000371,439.23751708984366,438.93751708984405,2.0719311523438364,2.126478271484075,119.99999999985648,500,GRP,0.25,0.155,cover_min,dod,2.3304342862966387,merrimack,2892.22123452066,78.54096784285608,0.918835419746781,0.4491282949167653,velocity,trunk main,,drafted
E0000306,N0000371,N0000373,438.93751708984405,438.5775170898439,2.126478271484075,1.9427465820310772,120.00000000004914,500,GRP,0.3,0.155,cover_min,dod,2.3239369917792554,merrimack,2959.731211874837,80.14932229730398,0.9888005286015247,0.4313127377314634,velocity,trunk main,,drafted
E0000307,N0000373,N0000375,438.67751708984395,437.297517089844,1.8427465820310545,2.742827148437243,119.99999999999429,400,GRP,1.15,0.20500000000000002,ground,dod,2.3165518317382454,merrimack,3038.620504482837,82.02303417593497,1.6541198064408622,0.41683533451569466,velocity,trunk main,,drafted
E0000308,N0000375,N0000377,437.197517089844,436.9575170898441,2.842827148437266,2.750643310546536,119.99999999995784,500,GRP,0.2,0.155,table11,dod,2.3085986151417157,merrimack,3126.224707979465,84.09678697205356,0.8591380622224237,0.49884118614456996,velocity,trunk main,,drafted
E0000309,N0000377,N0000379,436.85751708984407,436.6775170898439,2.850643310546559,3.3342321777342363,120.00000000011158,600,GRP,0.15,0.125,table11,dod,2.2988486010174127,merrimack,3237.5074380274655,86.72075030741736,0.7736280169733741,0.41831468905010094,velocity,trunk main,,drafted
E0000310,N0000379,N0000381,436.6775170898439,436.49751708984377,3.3342321777342363,2.540294189453107,120.00000000009217,600,GRP,0.15,0.125,table11,dod,2.294090739504041,merrimack,3293.418795993909,88.03548338443346,0.7766552852261083,0.42184838339795816,velocity,trunk main,,drafted
E0000311,N0000381,N0000383,436.49751708984377,436.31751708984393,2.540294189453107,2.042071533202943,119.99999999988617,600,GRP,0.15,0.125,table11,dod,2.284471311649527,merrimack,3409.7979038483527,90.76247050573923,0.7828059052469553,0.429132510031604,velocity,trunk main,,drafted
E0000312,N0000383,N0000385,436.3595886230469,435.9995886230467,2.0,2.105849609375184,120.00000000006479,500,GRP,0.3,0.155,cover_min,dod,2.272563979388197,merrimack,3560.2916862861202,94.27203195191257,1.030449275615094,0.4732334850648997,velocity,trunk main,,drafted
E0000313,N0000385,N0000387,435.89958862304667,435.53958862304677,2.205849609375207,2.012657470703232,119.99999999997448,600,GRP,0.3,0.125,cover_min,dod,2.2621890915342604,merrimack,3697.5056277637786,97.4564549926672,1.0313613283366638,0.3682403066410207,velocity,trunk main,,drafted
E0000314,N0000387,N0000389,435.55224609375,434.35224609375024,2.0,2.4937316894528863,119.99999999997887,500,GRP,1.0,0.155,cover_min,dod,2.2551177655994743,merrimack,3794.423908845902,99.69741943337755,1.6338487057121562,0.34905567444009855,velocity,trunk main,,drafted
E0000315,N0000389,N0000391,434.2522460937502,434.0722460937501,2.593731689452909,2.4310498046874045,120.00000000007589,600,GRP,0.15,0.125,table11,dod,2.2488943068852083,merrimack,3882.0819744459022,101.71843807550657,0.8059032826364867,0.45785284549255245,velocity,trunk main,,drafted
E0000316,N0000391,N0000393,434.1722460937501,433.69224609375044,2.3310498046873818,2.014235839843309,119.99999999992384,500,GRP,0.4,0.155,cover_min,dod,2.243445302625902,merrimack,3960.6986966276277,103.52643984617039,1.17563134002449,0.4594977510571415,velocity,trunk main,,drafted
E0000317,N0000393,N0000395,433.69224609375044,432.91224609374996,2.014235839843309,2.201553955078168,120.00000000007589,500,GRP,0.65,0.155,cover_min,dod,2.2341863967570794,merrimack,4098.410547899905,106.68241025412537,1.4198780605483539,0.40730683909104914,velocity,trunk main,,drafted
E0000318,N0000395,N0000397,432.91224609374996,432.4322460937503,2.201553955078168,2.1232653808590953,119.99999999992384,500,GRP,0.4,0.155,cover_min,dod,2.2236438303859254,merrimack,4261.790852512029,110.40997188203318,1.1947593009386892,0.47694032377972007,velocity,trunk main,,drafted
E0000319,N0000397,N0000399,432.15551147460934,431.97551147460945,2.400000000000034,2.6296215820311772,119.99999999993574,600,GRP,0.15,0.125,table11,dod,2.2144088382275466,merrimack,4410.923094609161,113.79755768651484,0.8287380785306159,0.4887284692449415,velocity,trunk main,,drafted
E0000320,N0000399,N0000401,431.97551147460945,431.79551147460944,2.6296215820311772,2.480794677734309,120.00000000001879,600,GRP,0.15,0.125,table11,dod,2.205893391197739,merrimack,4553.635882597406,117.02648695045575,0.8344282159978738,0.4968773392461734,velocity,trunk main,,drafted
E0000321,N0000401,N0000403,431.79551147460944,431.31551147460925,2.480794677734309,2.003092041015748,120.0000000000469,600,GRP,0.4,0.125,cover_min,dod,2.1945231853542126,merrimack,4752.33026636871,121.50148880305332,1.2161862105136336,0.3837553101892507,velocity,trunk main,,drafted
E0000322,N0000403,N0000405,431.318603515625,430.7186035156248,2.0,2.1956115722658183,120.00000000003358,500,GRP,0.5,0.155,cover_min,capacity,2.186754689940998,merrimack,4893.671029370515,124.67133349474659,1.3396011802558525,0.47955925313286607,velocity,trunk main,,drafted
E0000323,N0000405,N0000407,430.5142150878906,430.39421508789053,2.400000000000034,2.3184313964844705,120.00000000004061,700,GRP,0.1,0.1,table11,dod,2.1815551915212845,merrimack,4990.90248193476,126.84584984331264,0.7285535363349729,0.4625852014321584,tractive,trunk main,,drafted
E0000324,N0000407,N0000409,430.4942150878905,429.95421508789076,2.2184313964845046,2.043435058593616,119.99999999993845,600,GRP,0.45000000000000007,0.125,cover_min,dod,2.1773844108083846,merrimack,5070.463283954884,128.62156615785426,1.2895596076572258,0.38328972853954435,velocity,trunk main,,drafted
E0000325,N0000409,N0000411,429.9976501464844,428.9176501464844,2.0,2.273145751953109,119.99999999999973,500,GRP,0.9000000000000001,0.155,cover_min,dod,2.1751022736383265,merrimack,5114.597954511772,129.60560568939468,1.6855620519427736,0.4144481236289387,velocity,trunk main,,drafted
E0000326,N0000411,N0000413,428.7176501464844,428.5976501464845,2.4731457519530977,2.2622436523436136,119.99999999988081,700,GRP,0.1,0.1,table11,dod,2.172318906117845,merrimack,5169.009991615642,130.81715698127536,0.7341830323926305,0.4709183453147875,tractive,trunk main,,drafted
